0,0,0,0,0,0,0
-0.621648316725826,-12.3941584136792,-17.601030158516,-21.5109969665563,-0.811582007248839,-10.6527118255686,-25.0614012529533
-10.8454324756764,-16.3404306667423,-24.7034139771824,-19.3545930969575,-0.501596390921042,-8.43612191650715,-27.5528862639208
-1.48157326280617,-4.55496865647123,-10.1385681445594,-16.4655624307548,-1.30564162881044,-6.19805618356894,-27.4965375567591
-2.88647216318386,-9.94712101251634,-14.4996733948785,-16.3253420180217,-3.47787444514281,-5.5175643068999,-25.8418325287872
-6.0664307725971,-17.5105546575048,-16.7138591460546,-27.8017380219029,-18.5917881325082,-19.3919587888307,-22.7551366566549
-5.93728051839984,-9.9082988526598,-15.3647087087146,-16.2972302500113,-7.90067343562938,-8.29044115083659,-23.5304945428903
-9.10133566643696,-6.49415076018626,-12.9159186608027,-12.9761428907236,-3.59801779883284,-7.14824052165544,-22.9229435427454
-9.18635762232985,-5.72225870465776,-14.2651411783288,-11.2353495911344,-0.39383627374777,-3.43975616532655,-22.8221099890912
-20.4941507185969,-21.0277080455099,-24.1115577168865,-11.7938809583472,-4.80017151382822,-6.28946724753708,-19.4031649521887
-13.5679662627862,-14.805353240987,-13.9456538839411,-23.8594060538108,-17.8660747536817,-18.9538265134158,-17.8239332352646
-7.59488620877396,-8.36088010866366,-9.0434757001683,-16.9941278528454,-8.6996182050737,-10.1353763345739,-19.9472813422466
-2.7638885298963,-1.80508299828975,-0.282664818249746,-11.7130902599687,-5.4147202396631,-2.77410306173562,-19.6828072954998
-5.03940689161057,-4.67626430360357,-7.28837369529224,-12.9127864032752,-7.428934183487,-2.94754750231302,-20.0821926926443
-3.13158772044189,-1.76644928697029,-5.95119001616179,-12.2493866378175,-6.90314134566273,-0.312338295261071,-21.5731160099023
-9.29985586691336,-5.59889883293454,-8.67775893644889,-13.9402292061711,-11.9514251661233,-4.02886714456026,-20.6216253845805
-6.57333309889323,-0.777625300528209,-6.76185856107725,-10.0286454129552,-11.6416116353028,-1.82226165529961,-21.1235964412796
-4.88316212290763,-1.6067107877841,-7.74772622293242,-11.8632838681512,-15.1907983794916,-4.80844244782998,-20.84976184667
-6.65689618944672,-2.41906885036497,-6.1388745946035,-11.9819820823701,-17.2736523111295,-5.83252170106391,-21.7535266791199
-5.34880283860289,-4.87203014848311,-8.24261272701703,-7.48677457697872,-14.9687360009111,-0.649785407503342,-23.4818882334312
-4.16311059890064,-10.2159065948413,-10.9988003520624,-4.83374780573588,-14.2693846134757,-0.526887748481924,-24.3309038955583
-9.20853080150095,-13.6580466657771,-12.922997370742,-8.63210165261719,-17.6241418373999,-6.62800542338951,-24.5565947101464
-8.33997406717129,-8.88808507740274,-11.1902000147966,-1.32449345696518,-11.0831966708796,-0.900700943372018,-25.1083706513647
-0.150648058045353,-0.957160933116223,-4.32629622785924,-13.3943301592326,-25.1733998420621,-11.9172363919082,-26.1911066919293
-11.3170933797694,-5.96275378554932,-10.9912240018261,-2.15761979303839,-14.6797723607385,-0.641826704062384,-25.7303612752429
-10.562490658872,-9.42481882776765,-5.06043858066047,-9.80523101087079,-20.910523519043,-9.67142065730317,-24.2103545140159
-6.01121778742568,-7.00726908482408,-1.05064833914495,-8.55518694082764,-20.1983659922482,-9.97758306119527,-24.9125969687623
-6.87806435714785,-3.27708248923371,-1.99362468171931,-5.63108079956509,-16.2449821201804,-5.82319432029389,-24.9273264373047
-7.02038177991782,-4.11330045506595,-5.23953814327588,-5.14670701002264,-14.6385838967761,-6.72393598829252,-22.2148277393294
-5.75865303354558,-3.56183500087489,-6.23937641229347,-2.31696714628562,-11.3532663520489,-4.42998789012803,-20.8943325735004
