date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
29-Jan-2025 11:39:43,120,1,0.00192026159881304,0.320709349711736,0.042822657028834,-0.000346492463722825,-0.00334642009499172,0.00371425511936347,0.999987483024597,-5.10000000000001,-11.475,-4.35,-4.72500000000001,-11.475,-4.65000000000001,-5.10000000000001,-6.22500000000001,-5.02500000000001
29-Jan-2025 11:40:11,120,2,0.00987924287716548,0.325377994775772,0.0458745958904425,-0.01932683053116,-0.00245750546455383,0.0287859645982583,0.999395736058553,-9.01453027420974,-12.0202782887303,-5.35966697323822,-5.45351296093341,-12.4587590274289,-5.61640931223167,-13.5209923612383,-11.4823523182216,-8.87820233703453
29-Jan-2025 11:40:39,120,3,0.0196186047047377,0.328991099198659,0.0494096460441748,-0.0384610936045647,-0.00488980337977409,0.0533196253081163,0.997824569543203,-12.3290605484195,-4.40930657746068,-5.61933394647644,-4.4007759218668,-11.6987680548578,-6.28281862446333,-19.9544847224766,-17.3584546364432,-12.712654674069
29-Jan-2025 11:41:13,120,4,0.0290207424511512,0.332418477535248,0.0522024189432462,-0.0517596945166588,-0.00867790368696054,0.0764214326937993,0.995693457126617,-14.8935908226292,-18.3702098661909,-5.42900091971465,-3.20741388280018,-11.0419020822868,-7.47422793669497,-25.8442270837149,-23.4689319546648,-15.9377320111036
29-Jan-2025 11:41:40,120,5,0.0311207262178262,0.33385152220726,0.0570932830373446,-0.0803233842055003,-0.0114913205305735,0.09175865650177,0.992469902833303,-17.7581210968389,-20.0170506549212,-6.88866789295284,3.38126065626642,-2.33659860971576,-9.37813724892659,-29.8120944449532,-28.5715967728864,-16.6831218481381
29-Jan-2025 11:42:18,120,6,0.0393681935966015,0.339144879579544,0.0540568806231022,-0.073344498872757,-0.0150391202419996,0.110390138626099,0.991064329942068,-19.7976513710486,-20.8318601936515,-6.84833486619102,-3.15740855466692,-15.6320763871446,-9.98829656115822,-36.8690243061915,-35.045355341108,-20.3136679351726
29-Jan-2025 11:42:57,120,7,0.0445101457337538,0.342969586451848,0.0557587198913097,-0.0769162997603416,-0.0173322790612777,0.110476839045684,0.990746394793193,-23.5246816452584,-22.8806541073819,-8.68300183942919,-5.90974964060023,-17.8029447895735,-11.6015808733898,-40.2204854174298,-41.3046607843296,-23.5867921472071
29-Jan-2025 11:43:38,120,8,0.0506467570861181,0.347803513209025,0.0559668732186158,-0.0741633599003156,-0.0194494346777598,0.120222976307074,0.989781788984935,-26.8204619194681,-23.8214402086124,-10.1801688126674,-9.54392666403356,-19.1365085045024,-12.9664276856215,-45.1692121536681,-47.5317396650512,-27.7312054217416
29-Jan-2025 11:44:20,120,9,0.0569084199766318,0.352905950943629,0.0575054369866848,-0.0786312808593114,-0.021830261250337,0.138033818205198,0.987059907118479,-29.4506171936778,-27.358222403593,-12.1085857859055,-11.7440216562169,-4.5264198756815,-14.6570557478531,-52.7165717024064,-53.6677052645229,-31.6362632275261
29-Jan-2025 11:45:01,120,10,0.0620776057243347,0.356455604235331,0.0585488875706991,-0.0748845001061757,-0.023578546444575,0.138761355479558,0.987209053834279,-31.2229599678875,-31.5930026454488,-13.9526277591437,-15.0270756327754,4.55549492501447,-17.6355744350847,-54.8882476573947,-59.9081142233695,-35.8716432989356
29-Jan-2025 11:45:39,120,11,0.0617988089720408,0.357536274194717,0.0576437632242839,-0.0683256526788076,-0.0228455091516177,0.13086631000042,0.988778920968374,-32.4334004197258,-31.015862095549,-14.0467293919905,-17.3745295051188,7.55938282196248,-17.0752135272199,-54.6463082285305,-61.8994086820951,-36.1442251314076
