Format Version,1.24,Take Name,Take 2025-04-01 03.36.33 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 03.36.34.122 PM,Capture Start Frame,7668650,Total Frames in Take,7035,Total Exported Frames,7035,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1257,10.475000,-0.004620,0.010157,0.017482,0.999785,45.155083,350.791779,31.628414,135.913712,352.683563,74.802887,145.515442,353.273285,27.125164,-8.885596,350.632690,-53.331451,38.150105,351.613831,-68.622299,-1.287434,348.315063,121.349495,-38.476082,348.232330,88.446541,135.985809,352.635864,74.831635,145.684921,353.374908,27.123901,-8.981777,350.772247,-53.336952,38.120621,351.452362,-68.659485,-1.402751,348.308624,121.375824,-38.472580,348.215393,88.434151,-449.251801,12.294952,-487.287048,-320.442627,-1.815964,-449.955322,-427.236847,-3.084888,-510.417236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,10.483333,-0.004622,0.010159,0.017480,0.999785,45.155437,350.790283,31.628620,135.914246,352.681915,74.802719,145.515778,353.271301,27.124954,-8.885581,350.630981,-53.331028,38.150063,351.611816,-68.622070,-1.286730,348.314270,121.349899,-38.475513,348.231506,88.447098,135.988297,352.633179,74.831398,145.685745,353.373688,27.125059,-8.984336,350.768585,-53.335712,38.121574,351.451447,-68.659721,-1.403327,348.307129,121.373993,-38.471626,348.215546,88.435020,-449.253601,12.284745,-487.288177,-320.445618,-1.827912,-449.957092,-427.238708,-3.098050,-510.415314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,10.491667,-0.004623,0.010159,0.017479,0.999785,45.156322,350.791504,31.629141,135.915146,352.683167,74.803223,145.516663,353.272400,27.125456,-8.884706,350.632050,-53.330502,38.150936,351.612793,-68.621544,-1.285836,348.315735,121.350441,-38.474621,348.232941,88.447632,135.987335,352.636139,74.832451,145.687607,353.373779,27.124914,-8.982306,350.772949,-53.336960,38.121845,351.450165,-68.661232,-1.401455,348.309082,121.377258,-38.471355,348.215851,88.436714,-449.251556,12.290122,-487.287781,-320.442902,-1.821075,-449.955444,-427.233826,-3.081257,-510.413422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,10.500000,-0.004626,0.010161,0.017474,0.999785,45.157528,350.791016,31.628742,135.916550,352.682037,74.802460,145.517883,353.270966,27.124643,-8.883842,350.631592,-53.330673,38.151749,351.611816,-68.621925,-1.284290,348.316132,121.350235,-38.473209,348.233521,88.447586,135.988495,352.633057,74.830849,145.687454,353.373871,27.123577,-8.980503,350.770813,-53.337101,38.123211,351.449615,-68.660469,-1.400453,348.308716,121.376572,-38.468975,348.217651,88.436836,-449.255280,12.282113,-487.289703,-320.442200,-1.824153,-449.956757,-427.237457,-3.088962,-510.414948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,10.508333,-0.004620,0.010160,0.017472,0.999785,45.159000,350.790894,31.628593,135.917938,352.680939,74.802521,145.519379,353.270447,27.124741,-8.882191,350.632782,-53.330944,38.153439,351.612976,-68.622086,-1.283023,348.315125,121.349953,-38.471874,348.233063,88.447227,135.989212,352.633881,74.830894,145.690887,353.372589,27.122875,-8.980826,350.774414,-53.335625,38.126293,351.448792,-68.659988,-1.399331,348.305664,121.377106,-38.468208,348.217926,88.434532,-449.250305,12.285500,-487.290253,-320.442505,-1.823246,-449.956421,-427.236053,-3.089874,-510.414612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,10.516667,-0.004621,0.010163,0.017476,0.999785,45.158844,350.790405,31.629519,135.918060,352.681244,74.802803,145.519165,353.270721,27.124952,-8.882943,350.631714,-53.329639,38.152573,351.612244,-68.621109,-1.282528,348.314453,121.351212,-38.471615,348.232086,88.448738,135.990921,352.633514,74.832344,145.690216,353.372620,27.123987,-8.981430,350.773376,-53.335712,38.123001,351.448792,-68.658958,-1.397625,348.309052,121.378387,-38.468906,348.213470,88.436012,-449.251740,12.287616,-487.287750,-320.442596,-1.823051,-449.957825,-427.237762,-3.091020,-510.414673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,10.525000,-0.004624,0.010164,0.017468,0.999785,45.160599,350.791748,31.629749,135.919922,352.681488,74.802872,145.520950,353.270416,27.125008,-8.881323,350.633301,-53.329327,38.154182,351.612946,-68.620872,-1.280673,348.317230,121.351532,-38.469807,348.235199,88.449120,135.992065,352.633575,74.833076,145.693314,353.373810,27.123461,-8.979278,350.774933,-53.334980,38.124523,351.448456,-68.659798,-1.396549,348.308807,121.377472,-38.466484,348.219727,88.437569,-449.253082,12.290914,-487.285736,-320.441254,-1.826871,-449.958344,-427.236542,-3.093342,-510.414734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,10.533333,-0.004618,0.010168,0.017462,0.999785,45.161850,350.790466,31.630707,135.921524,352.678589,74.803169,145.522202,353.268097,27.125229,-8.880723,350.633728,-53.327953,38.154678,351.613098,-68.619850,-1.278762,348.315277,121.352806,-38.468143,348.234100,88.450684,135.993240,352.630035,74.833252,145.693710,353.370300,27.123413,-8.978975,350.774414,-53.333015,38.125057,351.450348,-68.657150,-1.393838,348.308838,121.379921,-38.464333,348.216187,88.436966,-449.305054,12.230150,-487.305786,-320.443787,-1.819512,-449.955078,-427.236145,-3.085469,-510.414307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,10.541667,-0.004623,0.010172,0.017456,0.999785,45.162182,350.789642,31.630638,135.922241,352.677032,74.802338,145.522537,353.265839,27.124313,-8.881088,350.632690,-53.327579,38.154198,351.611237,-68.619881,-1.277730,348.316040,121.353149,-38.467388,348.235016,88.451332,135.994095,352.628784,74.830421,145.694870,353.369019,27.122101,-8.979545,350.773285,-53.333076,38.126137,351.447449,-68.656563,-1.394778,348.307678,121.379959,-38.464428,348.219452,88.439293,-449.250702,12.288108,-487.288391,-320.442169,-1.820486,-449.957001,-427.235107,-3.083038,-510.410858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,10.550000,-0.004613,0.010171,0.017461,0.999785,45.162521,350.792755,31.631109,135.922440,352.680267,74.803062,145.522842,353.270203,27.125076,-8.880545,350.636993,-53.327244,38.154766,351.616425,-68.619400,-1.277577,348.316772,121.353462,-38.467155,348.235962,88.451546,135.994263,352.636383,74.831833,145.694473,353.368225,27.123892,-8.976693,350.778534,-53.333344,38.124878,351.453979,-68.658943,-1.394335,348.309357,121.380486,-38.463985,348.218658,88.440941,-449.251007,12.293590,-487.288025,-320.442047,-1.819037,-449.954651,-427.236450,-3.085201,-510.413635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,10.558333,-0.004612,0.010174,0.017456,0.999785,45.161755,350.789307,31.630743,135.922012,352.675690,74.802040,145.522095,353.265564,27.123980,-8.881934,350.634277,-53.327213,38.153275,351.613159,-68.619713,-1.277719,348.313751,121.353432,-38.467533,348.233429,88.451790,135.995010,352.628418,74.830261,145.693787,353.367981,27.123064,-8.978786,350.776031,-53.332603,38.123711,351.448944,-68.658569,-1.395823,348.305817,121.380035,-38.463776,348.217285,88.440689,-449.253021,12.282291,-487.290466,-320.443390,-1.819169,-449.954803,-427.239960,-3.093215,-510.415924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,10.566667,-0.004609,0.010174,0.017460,0.999785,45.162945,350.788635,31.633142,135.923203,352.675507,74.804428,145.523254,353.265747,27.126371,-8.880764,350.633667,-53.324799,38.154438,351.613037,-68.617317,-1.276482,348.312073,121.355835,-38.466312,348.231659,88.454193,135.995529,352.628693,74.833511,145.694183,353.367584,27.124477,-8.976723,350.777130,-53.329288,38.124180,351.447693,-68.655014,-1.393073,348.305298,121.381325,-38.462849,348.214111,88.442230,-449.248901,12.288376,-487.287445,-320.442352,-1.824946,-449.956665,-427.238678,-3.091745,-510.416626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,10.575000,-0.004616,0.010175,0.017455,0.999785,45.161362,350.791687,31.633354,135.921661,352.678436,74.804573,145.521683,353.267914,27.126513,-8.882374,350.635925,-53.324566,38.152828,351.614624,-68.617104,-1.278061,348.316925,121.356094,-38.467896,348.236359,88.454468,135.993973,352.632782,74.834000,145.692642,353.367493,27.125887,-8.980828,350.777191,-53.329952,38.123161,351.452240,-68.655006,-1.394814,348.310455,121.382042,-38.462738,348.218689,88.441711,-449.249573,12.303408,-487.283051,-320.443237,-1.818996,-449.955170,-427.236053,-3.078904,-510.412811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,10.583333,-0.004624,0.010178,0.017461,0.999785,45.164158,350.785339,31.634081,135.924698,352.673676,74.804695,145.524429,353.262512,27.126562,-8.880123,350.627747,-53.323498,38.154976,351.606720,-68.616348,-1.274668,348.311432,121.357140,-38.464714,348.229980,88.455765,135.996689,352.627502,74.833290,145.695969,353.363342,27.126205,-8.977032,350.769745,-53.329903,38.124325,351.442993,-68.653625,-1.391472,348.304199,121.382927,-38.460091,348.212891,88.444054,-449.253357,12.278730,-487.291779,-320.445251,-1.833153,-449.958221,-427.237091,-3.084509,-510.414124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,10.591667,-0.004612,0.010179,0.017456,0.999785,45.162857,350.790497,31.633404,135.923508,352.677094,74.803902,145.523132,353.266937,27.125759,-8.881577,350.635284,-53.324078,38.153500,351.614197,-68.616989,-1.275826,348.314972,121.356499,-38.465931,348.234558,88.455185,135.995651,352.630066,74.831841,145.694855,353.370514,27.124924,-8.978528,350.779205,-53.328983,38.122696,351.451263,-68.654617,-1.392622,348.309509,121.383293,-38.463375,348.218079,88.441757,-449.252380,12.297176,-487.284424,-320.445862,-1.826467,-449.959290,-427.237946,-3.079239,-510.410858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,10.600000,-0.004615,0.010181,0.017459,0.999785,45.164703,350.788910,31.633224,135.925507,352.676178,74.803337,145.524948,353.265839,27.125160,-8.880072,350.633026,-53.324039,38.154938,351.612122,-68.617149,-1.273602,348.313538,121.356514,-38.463837,348.232819,88.455360,135.997238,352.629395,74.831696,145.696869,353.368744,27.123936,-8.977261,350.776398,-53.329437,38.125729,351.446472,-68.655960,-1.390283,348.305054,121.383766,-38.460289,348.217255,88.443375,-449.251648,12.288822,-487.286377,-320.443207,-1.828740,-449.960541,-427.238342,-3.089899,-510.415924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,10.608333,-0.004612,0.010182,0.017457,0.999785,45.162949,350.791748,31.634327,135.923843,352.678406,74.804276,145.523209,353.268280,27.126080,-8.881993,350.636505,-53.322826,38.152992,351.615448,-68.616035,-1.275193,348.316162,121.357712,-38.465496,348.235718,88.456619,135.995041,352.632996,74.833008,145.696671,353.368347,27.124798,-8.978597,350.777008,-53.328804,38.122940,351.453156,-68.654778,-1.392399,348.307892,121.383942,-38.462029,348.219727,88.446083,-449.250061,12.294702,-487.286530,-320.443909,-1.823446,-449.955902,-427.236755,-3.082578,-510.410492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,10.616667,-0.004615,0.010183,0.017462,0.999785,45.162086,350.790833,31.634550,135.923065,352.678589,74.804245,145.522293,353.268280,27.126022,-8.883081,350.634613,-53.322460,38.151852,351.613953,-68.615791,-1.275793,348.315308,121.358070,-38.466183,348.234314,88.457077,135.995239,352.631348,74.832367,145.694824,353.370483,27.125359,-8.979487,350.776367,-53.329067,38.120838,351.449921,-68.653419,-1.393913,348.307922,121.386002,-38.461407,348.217621,88.444618,-449.248810,12.292984,-487.287231,-320.443909,-1.826583,-449.958466,-427.238525,-3.087046,-510.411926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,10.625000,-0.004617,0.010180,0.017457,0.999785,45.162483,350.789734,31.634666,135.923233,352.676788,74.804886,145.522751,353.266113,27.126715,-8.882187,350.633606,-53.322666,38.152847,351.612396,-68.615723,-1.275949,348.315094,121.357918,-38.466148,348.234344,88.456703,135.994949,352.629089,74.833344,145.694855,353.368561,27.126759,-8.979567,350.773895,-53.328861,38.122375,351.449677,-68.654312,-1.392332,348.307434,121.386436,-38.461620,348.218384,88.443298,-449.250427,12.292163,-487.287048,-320.443909,-1.821927,-449.956787,-427.238068,-3.087813,-510.414368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,10.633333,-0.004606,0.010184,0.017465,0.999785,45.161747,350.792053,31.634382,135.922806,352.679626,74.803947,145.521942,353.270233,27.125710,-8.883580,350.636963,-53.322533,38.151318,351.616852,-68.615929,-1.275949,348.314606,121.357941,-38.466400,348.234009,88.457016,135.994934,352.633026,74.832802,145.694626,353.372284,27.124636,-8.980834,350.776245,-53.328892,38.121174,351.454437,-68.653328,-1.392877,348.304108,121.384499,-38.462601,348.220581,88.445114,-449.251617,12.294862,-487.285767,-320.445312,-1.823468,-449.957611,-427.236755,-3.085208,-510.413116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,10.641667,-0.004612,0.010186,0.017461,0.999785,45.161449,350.788116,31.633190,135.922729,352.675598,74.802292,145.521637,353.265533,27.124006,-8.884289,350.632385,-53.323463,38.150547,351.611755,-68.617096,-1.275834,348.312103,121.357002,-38.466446,348.231354,88.456261,135.996399,352.630127,74.832489,145.693069,353.365997,27.122021,-8.982010,350.775177,-53.330608,38.120316,351.447113,-68.655357,-1.393360,348.303650,121.385101,-38.462463,348.215088,88.443855,-449.253113,12.280737,-487.291504,-320.444153,-1.823035,-449.956421,-427.239838,-3.098156,-510.418762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,10.650000,-0.004612,0.010187,0.017461,0.999785,45.160652,350.790680,31.633865,135.922012,352.678162,74.802803,145.520844,353.268127,27.124500,-8.885239,350.634949,-53.322693,38.149567,351.614380,-68.616402,-1.276467,348.314606,121.357758,-38.467140,348.233887,88.457077,135.994995,352.630371,74.831490,145.691284,353.372437,27.123253,-8.981884,350.777252,-53.328747,38.119949,351.450745,-68.653564,-1.393311,348.307251,121.385529,-38.463829,348.218506,88.444847,-449.252045,12.295286,-487.284760,-320.442932,-1.815970,-449.953125,-427.237915,-3.091908,-510.415070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,10.658333,-0.004610,0.010183,0.017477,0.999785,45.159481,350.789825,31.633240,135.920471,352.679871,74.802872,145.519608,353.270355,27.124647,-8.885760,350.632843,-53.323727,38.149132,351.613770,-68.617088,-1.278240,348.311890,121.356773,-38.468658,348.230194,88.455811,135.993332,352.631073,74.832718,145.691422,353.374664,27.123724,-8.982398,350.775665,-53.330509,38.117680,351.448029,-68.655487,-1.396041,348.304504,121.382629,-38.463543,348.213745,88.444656,-449.252930,12.288278,-487.289642,-320.444244,-1.826864,-449.958435,-427.238373,-3.089828,-510.416748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,10.666667,-0.004616,0.010187,0.017469,0.999785,45.158661,350.788910,31.633816,135.919983,352.678192,74.802773,145.518814,353.267944,27.124466,-8.887197,350.631714,-53.322754,38.147598,351.611755,-68.616463,-1.278445,348.312775,121.357712,-38.469105,348.231201,88.457024,135.991714,352.630280,74.831299,145.690628,353.371582,27.123526,-8.984888,350.774567,-53.328548,38.117996,351.446106,-68.652794,-1.393857,348.304382,121.383369,-38.465778,348.215485,88.444572,-449.249115,12.294333,-487.283417,-320.440247,-1.816325,-449.954041,-427.236237,-3.086135,-510.413940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,10.675000,-0.004609,0.010188,0.017480,0.999785,45.156685,350.789612,31.633139,135.918015,352.680176,74.801979,145.516769,353.270752,27.123669,-8.889298,350.632355,-53.323349,38.145454,351.613586,-68.617126,-1.280241,348.311371,121.357071,-38.470943,348.229431,88.456436,135.990662,352.633423,74.831848,145.687332,353.373932,27.122074,-8.987146,350.774963,-53.329475,38.115288,351.448700,-68.655113,-1.398684,348.302063,121.382683,-38.465130,348.213898,88.444443,-449.255554,12.292222,-487.285889,-320.445312,-1.814663,-449.952026,-427.235291,-3.079920,-510.413300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,10.683333,-0.004602,0.010193,0.017481,0.999785,45.157345,350.789520,31.632748,135.919144,352.679596,74.800652,145.517380,353.270935,27.122244,-8.889544,350.633514,-53.323170,38.145039,351.615051,-68.617432,-1.278616,348.309753,121.357140,-38.469673,348.228241,88.456902,135.992737,352.632111,74.829353,145.688477,353.374359,27.121395,-8.986681,350.774902,-53.326618,38.115261,351.450745,-68.656044,-1.394784,348.299652,121.382988,-38.466171,348.213928,88.443680,-449.248993,12.292475,-487.282806,-320.440399,-1.823141,-449.956207,-427.233215,-3.085432,-510.413177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,10.691667,-0.004614,0.010191,0.017490,0.999784,45.155544,350.790985,31.632118,135.917175,352.683807,74.800247,145.515549,353.274170,27.121853,-8.891090,350.631866,-53.323956,38.143524,351.613922,-68.618095,-1.280636,348.312561,121.356430,-38.471592,348.229553,88.456085,135.989548,352.636993,74.830994,145.685974,353.376282,27.120573,-8.987499,350.769623,-53.328632,38.112240,351.453339,-68.657188,-1.395794,348.304535,121.382919,-38.467991,348.214844,88.442200,-449.252289,12.294209,-487.282654,-320.440796,-1.817213,-449.955231,-427.237854,-3.087305,-510.412262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,10.700000,-0.004606,0.010190,0.017496,0.999784,45.154594,350.790314,31.632065,135.916122,352.683441,74.800377,145.514572,353.274689,27.122015,-8.891891,350.632019,-53.324104,38.142738,351.614868,-68.618149,-1.281712,348.309875,121.356255,-38.472614,348.226990,88.455841,135.988968,352.635895,74.829613,145.686783,353.378235,27.120724,-8.989910,350.774719,-53.328842,38.113613,351.449432,-68.657448,-1.399178,348.300354,121.382881,-38.469116,348.211609,88.443832,-449.248505,12.300376,-487.282227,-320.440826,-1.812302,-449.951996,-427.236969,-3.085626,-510.413483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
