Format Version,1.24,Take Name,Take 2025-04-01 03.40.19 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 03.40.19.612 PM,Capture Start Frame,7695711,Total Frames in Take,5595,Total Exported Frames,5595,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1464,12.200000,-0.002114,0.438327,0.014345,0.898699,29.527206,351.028809,33.147457,120.329453,352.243195,-9.959645,89.433624,352.395294,-47.524673,-70.472939,350.858002,21.377068,-52.614880,351.224274,-24.754110,69.743111,349.681915,125.850098,20.744535,349.770172,133.896179,120.423347,351.864868,-10.058031,89.855415,352.812561,-47.554844,-70.570557,350.888885,21.410913,-53.160446,351.137329,-24.768925,69.860390,349.824982,125.944344,20.759308,349.728546,133.892899,-427.236237,-3.057629,-510.408051,-449.085358,12.392971,-487.343689,-320.535675,-1.798036,-450.071442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,12.208333,-0.002587,0.443058,0.014499,0.896372,29.637609,351.074860,33.059517,119.979996,352.318512,-11.002392,88.690224,352.415466,-48.240105,-70.480766,350.820557,22.342955,-53.109726,351.160004,-23.974009,70.828392,349.837708,125.334663,21.917206,349.897003,133.896179,120.104904,351.941254,-11.114264,89.059677,352.839661,-48.206703,-70.571472,350.873932,22.340631,-53.631371,350.989227,-24.025650,70.947662,349.968750,125.391724,21.905155,349.844086,133.922470,-427.246735,-2.971146,-510.359344,-449.056580,12.554791,-487.290375,-320.547455,-1.715433,-450.032898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,12.216667,-0.002555,0.447786,0.014668,0.894017,29.771364,351.092621,32.983105,119.642830,352.367615,-12.030654,87.961388,352.456665,-48.935745,-70.454544,350.806946,23.324791,-53.573883,351.154541,-23.173086,71.935043,349.863373,124.817894,23.117012,349.906555,133.895615,119.832199,352.068848,-12.158437,88.259949,352.764832,-48.899937,-70.510246,350.790802,23.276390,-54.176353,351.098877,-23.179512,72.046288,349.935333,124.921112,23.115677,349.883270,133.913742,-427.207703,-3.052001,-510.395935,-449.176392,12.300626,-487.356445,-320.503998,-1.777291,-450.065765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,12.225000,-0.003495,0.453418,0.013684,0.891186,29.758923,350.832764,32.888180,119.058304,351.905365,-13.255219,86.915405,351.921356,-49.759201,-70.580727,350.608978,24.491497,-54.285786,350.814453,-22.215706,73.072983,349.817688,124.188644,24.373016,349.928741,133.879242,119.507103,352.146332,-13.215096,86.797096,351.650879,-49.722374,-70.546402,350.674622,24.454802,-54.710461,350.873474,-22.288532,73.213005,349.992554,124.259750,24.301237,349.682617,133.844009,-427.216248,-3.157532,-510.435577,-449.186401,12.226008,-487.382874,-320.505737,-1.840647,-450.099426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,12.233333,-0.004054,0.458807,0.012534,0.888438,29.759762,350.818634,32.814583,118.496941,351.654388,-14.405765,85.915634,351.638947,-50.518986,-70.674179,350.728699,25.630329,-54.944160,350.806824,-21.270521,74.171585,349.938385,123.587517,25.592428,350.144623,133.865067,118.642342,351.510010,-14.417857,85.858238,351.745819,-50.469013,-70.624687,350.701294,25.552906,-55.293789,350.910828,-21.329712,74.327576,350.122559,123.654343,25.622320,350.064545,133.889832,-427.228455,-2.956553,-510.357208,-449.082245,12.450665,-487.287872,-320.509033,-1.654044,-450.035431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,12.241667,-0.004148,0.463975,0.012389,0.885752,29.781366,350.825836,32.734306,117.962807,351.627106,-15.516441,84.963226,351.600281,-51.247833,-70.729424,350.747589,26.720009,-55.546566,350.802307,-20.360846,75.247002,349.979889,122.984367,26.790821,350.197937,133.826767,118.046272,351.441101,-15.502996,84.940025,351.788025,-51.205688,-70.642906,350.698517,26.636736,-55.882275,350.893219,-20.432833,75.391273,350.183380,123.048294,26.821732,350.084259,133.853363,-427.240570,-2.980191,-510.370148,-449.086395,12.458272,-487.290009,-320.520538,-1.647560,-450.038055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,12.250000,-0.004414,0.469212,0.012175,0.882991,29.891066,350.786133,32.680973,117.495544,351.537720,-16.610365,84.075500,351.485260,-51.948792,-70.683876,350.714325,27.856373,-56.059101,350.728607,-19.400869,76.421257,350.009186,122.387451,28.096758,350.241669,133.802216,117.625542,351.358582,-16.584471,84.092529,351.655762,-51.901974,-70.642845,350.714813,27.852205,-56.396042,350.741394,-19.496006,76.581314,350.196960,122.455368,28.123873,350.119080,133.769226,-427.217316,-3.125923,-510.423309,-449.197144,12.223702,-487.366394,-320.500977,-1.796253,-450.086334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,12.258333,-0.004828,0.474723,0.011975,0.880041,29.939611,350.832275,32.596024,116.921692,351.535187,-17.786209,83.062981,351.442871,-52.704468,-70.687721,350.750153,29.027790,-56.654209,350.714203,-18.408373,77.586411,350.154449,121.715256,29.408207,350.396820,133.732315,117.054298,351.396851,-17.740330,83.024170,351.518951,-52.606770,-70.674988,350.731079,28.966080,-56.995113,350.758453,-18.544334,77.757660,350.350647,121.775696,29.437307,350.256989,133.714371,-427.202545,-3.052707,-510.393311,-449.185974,12.274973,-487.346802,-320.491821,-1.749872,-450.065063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,12.266667,-0.005164,0.480246,0.012101,0.877035,29.849285,350.840057,32.528576,116.190918,351.559265,-18.943258,81.896118,351.425812,-53.433178,-70.814888,350.699677,30.225317,-57.378597,350.641235,-17.383434,78.612679,350.245636,121.042389,30.589172,350.468811,133.663834,116.374153,351.477936,-18.872866,81.732552,351.421814,-53.431408,-70.702766,350.627167,30.143095,-57.668114,350.775360,-17.505894,78.759369,350.470490,121.155037,30.583780,350.302094,133.681625,-427.237030,-2.977340,-510.374542,-449.087311,12.462252,-487.301605,-320.511658,-1.706635,-450.054016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,12.275000,-0.005719,0.485471,0.011889,0.874153,29.829947,350.877747,32.527100,115.551857,351.542816,-19.971066,80.848450,351.357666,-54.049572,-70.854485,350.717407,31.423975,-57.986572,350.597778,-16.341413,79.644928,350.409515,120.454132,31.775221,350.641449,133.646744,115.741882,351.522491,-19.895903,80.690598,351.279266,-54.009739,-70.736015,350.658386,31.360529,-58.286968,350.755188,-16.444691,79.826668,350.685455,120.525673,31.724821,350.405121,133.624008,-427.217529,-2.950044,-510.350830,-449.058563,12.522017,-487.271698,-320.502594,-1.693437,-450.029480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,12.283333,-0.006105,0.490512,0.011799,0.871333,29.879972,350.779694,32.534004,114.990158,351.415649,-20.950544,79.895821,351.191620,-54.626099,-70.810455,350.595978,32.593063,-58.494606,350.435455,-15.317514,80.706459,350.402985,119.880669,32.992138,350.636414,133.624649,115.157852,351.487854,-20.892826,79.682060,350.978241,-54.501724,-70.702057,350.508026,32.468040,-58.826321,350.677795,-15.458792,80.904663,350.712341,120.004189,33.020721,350.352356,133.588165,-427.205566,-3.108332,-510.426880,-449.183929,12.267335,-487.367401,-320.489990,-1.843096,-450.101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,12.291667,-0.006465,0.495249,0.011483,0.868651,29.891249,350.822174,32.533230,114.414948,351.383575,-21.874252,78.956459,351.130035,-55.165970,-70.792618,350.658417,33.687347,-58.998493,350.443695,-14.354121,81.664444,350.529846,119.322433,34.102436,350.787537,133.584137,114.562180,351.469574,-21.863165,78.711990,350.866699,-54.957455,-70.647713,350.529663,33.515865,-59.327457,350.745148,-14.476027,81.853264,350.866821,119.455650,34.140717,350.481750,133.538956,-427.224457,-3.021919,-510.383179,-449.087250,12.453767,-487.296326,-320.504517,-1.754582,-450.061096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,12.300000,-0.006233,0.499646,0.011450,0.866132,29.863146,350.792786,32.534622,113.830986,351.343018,-22.726957,78.036697,351.107544,-55.657482,-70.803864,350.657501,34.709530,-59.497540,350.450836,-13.449102,82.513588,350.465027,118.794327,35.098713,350.732880,133.537613,114.013962,351.472504,-22.724308,77.834740,350.847687,-55.413433,-70.619583,350.525574,34.564354,-59.830608,350.710632,-13.504899,82.570450,350.621399,118.808327,35.145977,350.577332,133.495071,-427.226929,-2.967421,-510.368988,-449.075653,12.498911,-487.278046,-320.504150,-1.705216,-450.042938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,12.308333,-0.006410,0.503969,0.011496,0.863621,29.918251,350.784119,32.567116,113.329475,351.334381,-23.531094,77.207932,351.076691,-56.102146,-70.721970,350.623566,35.748047,-59.897438,350.400940,-12.521095,83.428223,350.503906,118.296448,36.162987,350.765259,133.512787,113.486740,351.462219,-23.543621,77.018539,350.861359,-55.854549,-70.565041,350.562286,35.618183,-60.215904,350.557831,-12.621056,83.493958,350.604248,118.337952,36.228924,350.649261,133.480881,-427.219757,-3.036544,-510.388367,-449.086243,12.472618,-487.298431,-320.502502,-1.762963,-450.067413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,12.316667,-0.006106,0.508085,0.011826,0.861204,29.980846,350.940460,32.547035,112.852028,351.554230,-24.345261,76.420944,351.310669,-56.569843,-70.624329,350.750488,36.689400,-60.261494,350.566101,-11.681121,84.307686,350.611938,117.760880,37.189945,350.849426,133.428360,112.951683,351.364532,-24.267450,76.326172,351.462280,-56.509209,-70.489868,350.630524,36.540203,-60.612701,350.648865,-11.772758,84.342201,350.662689,117.811073,37.321308,350.869171,133.459412,-427.200745,-3.051682,-510.400726,-449.181305,12.339257,-487.333069,-320.489166,-1.779128,-450.072723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,12.325000,-0.006110,0.511604,0.011142,0.859127,29.986181,351.017151,32.595104,112.390778,351.487946,-24.972294,75.697556,351.261078,-56.898186,-70.581993,350.948425,37.558773,-60.614639,350.712891,-10.894574,85.006516,350.693604,117.362862,38.018570,350.998962,133.414276,112.564850,351.380493,-24.915312,75.595963,351.381653,-56.842529,-70.533691,350.979126,37.428940,-60.940205,350.636292,-10.960709,85.030655,350.695099,117.409691,38.159260,351.015381,133.441910,-427.237427,-3.000746,-510.385681,-449.098206,12.478128,-487.300232,-320.503082,-1.719414,-450.064392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,12.333333,-0.006282,0.515026,0.011066,0.857080,30.011528,351.016724,32.688148,111.954758,351.464081,-25.534298,75.008301,351.220337,-57.166672,-70.513893,350.945587,38.453087,-60.932949,350.687531,-10.078035,85.705605,350.736053,117.014923,38.847050,351.046814,133.440109,112.116394,351.373718,-25.466251,74.888596,351.339172,-57.118572,-70.463257,351.005219,38.327400,-61.250980,350.574982,-10.172220,85.743835,350.719025,117.076523,38.991383,351.071991,133.468506,-427.214539,-2.942132,-510.349396,-449.059174,12.562835,-487.255219,-320.496368,-1.663122,-450.025696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,12.341667,-0.005985,0.518275,0.010357,0.855131,30.010502,350.905884,32.776348,111.510918,351.210541,-26.065248,74.325592,351.013000,-57.416782,-70.468353,350.989288,39.302574,-61.255711,350.701447,-9.299632,86.341263,350.567017,116.678932,39.609013,350.954071,133.458466,111.600868,350.943573,-25.927649,74.185699,351.268127,-57.384331,-70.389679,350.978851,39.138081,-61.544273,350.651154,-9.393326,86.437653,350.638916,116.746445,39.735180,350.943237,133.483231,-427.208588,-3.104837,-510.422302,-449.190094,12.301655,-487.356201,-320.491791,-1.815106,-450.092224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,12.350000,-0.005162,0.520859,0.011063,0.853555,30.033936,350.854797,32.804337,111.175034,351.310547,-26.530825,73.799850,351.164337,-57.656082,-70.403427,350.888275,39.941376,-61.486317,350.704254,-8.716431,86.873848,350.362885,116.362083,40.244331,350.698395,133.426147,111.335632,351.261383,-26.412079,73.714851,351.210907,-57.537491,-70.333084,350.953400,39.832455,-61.798168,350.634766,-8.729724,86.935860,350.421753,116.310432,40.311291,350.635193,133.370834,-427.223450,-3.041383,-510.412811,-449.105042,12.438192,-487.315430,-320.508423,-1.751397,-450.082306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,12.358333,-0.004819,0.522881,0.010773,0.852324,30.068113,350.837494,32.932243,110.927444,351.238342,-26.786703,73.405083,351.130829,-57.734512,-70.334229,350.954193,40.545212,-61.647980,350.773804,-8.154344,87.302948,350.278442,116.219559,40.755123,350.649384,133.504486,111.042343,351.092865,-26.646269,73.349289,351.270264,-57.570076,-70.255852,351.001953,40.468380,-61.943874,350.698456,-8.179022,87.338791,350.360138,116.146629,40.845318,350.587402,133.392517,-427.175903,-2.717226,-510.292480,-449.073914,12.560728,-487.232910,-320.508972,-1.645119,-449.996979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,12.366667,-0.005249,0.524647,0.010993,0.851233,30.116364,350.894623,33.036362,110.727211,351.329346,-27.017347,73.077042,351.173584,-57.809341,-70.253624,350.932343,41.065250,-61.769089,350.732117,-7.669784,87.696236,350.429230,116.086098,41.220127,350.771179,133.563553,110.850960,351.343597,-26.975456,73.023926,351.166962,-57.603306,-70.210258,351.044434,40.981430,-62.056305,350.631470,-7.710692,87.711815,350.480682,116.063332,41.342220,350.681824,133.467377,-427.178345,-2.864249,-510.387421,-449.094238,12.440143,-487.314789,-320.502411,-1.761032,-450.079620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,12.375000,-0.005944,0.526046,0.010742,0.850368,30.150904,350.952728,33.204796,110.564751,351.322723,-27.112864,72.814125,351.109650,-57.781261,-70.192284,350.971771,41.561905,-61.867134,350.701660,-7.200256,88.002243,350.628387,116.066307,41.583450,350.982147,133.695190,110.713158,351.337311,-27.099949,72.787651,351.115967,-57.592266,-70.094948,351.031128,41.408207,-62.242935,350.629761,-7.147527,87.990273,350.611267,116.035011,41.692463,350.983459,133.639313,-427.160126,-2.821895,-510.362152,-449.181732,12.343665,-487.331787,-320.491119,-1.762268,-450.068146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,12.383333,-0.007537,0.526441,0.010042,0.850119,30.189983,351.048248,33.370663,110.549927,351.248688,-27.019606,72.772118,350.911377,-57.653408,-70.145737,351.047638,41.817139,-61.863861,350.613007,-6.951213,88.115204,351.038300,116.181183,41.711948,351.430573,133.850113,110.752480,351.271027,-26.993975,72.645531,350.915131,-57.575249,-70.063461,351.049225,41.598759,-62.228912,350.587616,-6.959839,88.153313,350.969147,116.205475,41.839470,351.499969,133.934280,-427.192596,-2.803015,-510.360291,-449.098053,12.473245,-487.294312,-320.508911,-1.736532,-450.058960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,12.391667,-0.007674,0.525738,0.009801,0.850556,30.260649,351.181549,33.456440,110.720886,351.332733,-26.800282,72.993950,350.991028,-57.496662,-70.088966,351.211151,41.736153,-61.726166,350.751617,-7.018160,88.048172,351.195038,116.363106,41.615723,351.607697,133.954712,110.899635,351.225220,-26.740969,72.832802,351.200012,-57.502430,-70.014969,351.126892,41.484280,-61.996693,350.759491,-7.153279,88.068657,350.993042,116.440445,41.804623,351.865387,134.198212,-427.194855,-2.778199,-510.328308,-449.077484,12.527792,-487.267700,-320.515015,-1.724633,-450.038483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,12.400000,-0.006792,0.524320,0.009990,0.851436,30.307491,351.094116,33.595165,110.967293,351.301331,-26.393991,73.342216,351.035889,-57.215885,-70.069000,351.170197,41.542007,-61.544773,350.790344,-7.185009,87.819618,350.928406,116.692963,41.329311,351.338623,134.131149,111.195862,351.173401,-26.276386,73.195534,351.162598,-57.227417,-69.982994,351.150543,41.339176,-61.837189,350.786194,-7.285182,87.842453,350.934387,116.822830,41.407196,351.234711,134.198410,-427.172882,-2.882535,-510.374542,-449.187103,12.305962,-487.343475,-320.489136,-1.829585,-450.081085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,12.408333,-0.006837,0.522230,0.009513,0.852724,30.325052,351.021637,33.761650,111.278923,351.136353,-25.830324,73.805634,350.883484,-56.836693,-70.089218,351.178131,41.214874,-61.325829,350.766510,-7.469457,87.427826,350.855408,117.141258,40.852692,351.310028,134.350464,111.440269,350.810883,-25.581621,73.676567,351.152252,-56.841591,-70.017776,351.156830,41.029774,-61.594360,350.726746,-7.614071,87.451378,350.934692,117.241089,40.947765,351.241455,134.380096,-427.195557,-2.877020,-510.375793,-449.098480,12.423908,-487.314392,-320.497894,-1.789484,-450.081299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,12.416667,-0.007003,0.518830,0.009504,0.854796,30.284046,351.000671,33.905937,111.710098,351.117065,-25.039177,74.485092,350.851837,-56.343063,-70.186440,351.141937,40.558868,-61.035374,350.722107,-8.054010,86.720718,350.860413,117.737892,40.009880,351.310669,134.575363,111.712471,350.740753,-24.897392,74.303772,351.172516,-56.340111,-70.056732,351.075195,40.380219,-61.250122,350.730591,-8.183803,86.804192,351.019440,117.866455,40.162724,351.253906,134.621994,-427.222534,-2.898929,-510.326874,-449.070221,12.544623,-487.260803,-320.514557,-1.648618,-450.012054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,12.425000,-0.006706,0.515088,0.010309,0.857049,30.336679,351.045349,34.068863,112.273232,351.334473,-24.163969,75.322769,351.074799,-55.791531,-70.188072,351.069305,39.845901,-60.613209,350.729828,-8.685917,86.040665,350.843933,118.389320,39.184391,351.219757,134.819611,112.471809,351.262787,-24.083208,75.180511,351.172821,-55.764812,-70.098984,351.050446,39.645298,-60.879501,350.744995,-8.790937,86.078613,350.921906,118.541183,39.297951,351.151459,134.888382,-427.225891,-3.082966,-510.421051,-449.084564,12.414968,-487.327942,-320.505768,-1.771443,-450.090332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,12.433333,-0.006812,0.511195,0.010625,0.859372,30.392559,351.005829,34.285755,112.853447,351.363617,-23.201797,76.191406,351.087921,-55.163101,-70.180420,350.962555,39.151230,-60.165764,350.641876,-9.291872,85.329964,350.819061,119.107681,38.326420,351.159973,135.112595,113.082520,351.299438,-23.112953,76.073837,351.156555,-55.107357,-70.097130,351.006531,38.957035,-60.472759,350.563416,-9.343441,85.359375,350.841461,119.233582,38.421928,351.128204,135.139725,-427.193268,-3.034718,-510.372650,-449.166473,12.317366,-487.328064,-320.487732,-1.728220,-450.044464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,12.441667,-0.007426,0.506555,0.010970,0.862106,30.414875,350.914215,34.402325,113.490089,351.341095,-22.193361,77.175018,351.002380,-54.547764,-70.204575,350.750031,38.183613,-59.667980,350.414490,-10.148547,84.435043,350.842590,119.811523,37.261349,351.134674,135.308731,113.670326,351.316559,-22.059559,76.905739,350.928528,-54.477436,-69.978104,350.489807,37.920959,-59.931755,350.654785,-10.322891,84.438263,350.908203,119.933990,37.357002,351.124115,135.351883,-427.247742,-3.072102,-510.415680,-449.121826,12.362241,-487.333282,-320.528107,-1.738077,-450.081512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,12.450000,-0.007849,0.501135,0.011010,0.865264,30.448206,350.910309,34.614643,114.227089,351.350220,-20.933992,78.321198,350.976166,-53.741528,-70.210686,350.696686,37.132683,-59.068062,350.341400,-11.063230,83.392029,350.910645,120.695221,36.027363,351.186707,135.598892,114.361084,351.366760,-20.907913,78.080902,350.771576,-53.490677,-69.950485,350.491638,36.893215,-59.317928,350.693726,-11.246543,83.442528,351.269165,120.897079,36.048256,350.909821,135.598145,-427.232727,-2.967280,-510.367401,-449.087860,12.439317,-487.282288,-320.510590,-1.648112,-450.033051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,12.458333,-0.007749,0.496086,0.010933,0.868170,30.521946,350.894318,34.815784,114.942238,351.329926,-19.753136,79.420853,350.971924,-52.976746,-70.159485,350.702057,36.161160,-58.456326,350.356415,-11.901781,82.459534,350.861511,121.507179,34.924553,351.144165,135.858231,115.089172,351.393341,-19.746305,79.236473,350.719482,-52.702206,-69.969353,350.562958,35.970589,-58.744396,350.682068,-12.038610,82.599319,351.203613,121.642700,34.914005,350.828247,135.822159,-427.222778,-3.072646,-510.389618,-449.192047,12.311366,-487.326233,-320.512848,-1.764441,-450.056274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,12.466667,-0.007426,0.490863,0.011157,0.871134,30.585501,350.827972,34.932384,115.654442,351.321686,-18.619225,80.534279,350.992310,-52.266991,-70.104805,350.626526,35.069424,-57.825764,350.327240,-12.849935,81.479164,350.717316,122.240677,33.775394,350.982697,136.020584,115.809868,351.415161,-18.549519,80.302788,350.776184,-52.040710,-69.971977,350.546844,34.906528,-58.071156,350.526489,-13.064636,81.594749,350.889954,122.306206,33.814133,350.778412,136.016632,-427.203705,-3.139620,-510.436401,-449.177124,12.272729,-487.375092,-320.495361,-1.846098,-450.101654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
