x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,mass,l0,l1,l2,l3,l4,l5,l6,l7,l8
0.128924382,0.10274199,0.125150728,0.217186526,-0.179371768,0.015627245,0.959380827,500,-51.92622107,-37.27128601,-29.22582918,-107.086784,-113.1403646,-62.82268452,-118.4864854,-127.3716396,-77.12201332
0.132395995,0.095471583,0.122899612,0.198056443,-0.182799266,0.016902279,0.962845983,500,-51.82837672,-37.39926033,-29.22968493,-101.5949652,-106.8422178,-59.61347975,-115.2090467,-124.7259722,-75.73904824
0.131862004,0.080818193,0.114878865,0.190116342,-0.155445109,0.030541343,0.968896187,500,-51.95391291,-35.21945739,-28.76502346,-100.0564502,-97.30328398,-57.56310366,-109.9403354,-124.9749211,-76.86575154
0.136646174,0.068864541,0.11212607,0.168522792,-0.161224389,0.032841685,0.971868401,500,-51.85606856,-35.3474317,-28.76887922,-94.56463146,-91.00513725,-54.35389889,-106.6628967,-122.3292537,-75.48278647
0.135908653,0.060966684,0.10480181,0.150867629,-0.164542651,0.02629252,0.974409246,500,-49.01991448,-25.69651739,-26.66347636,-88.57446459,-85.93659696,-51.64910846,-105.0148217,-120.9058944,-74.37965558
0.14116333,0.049540238,0.103175698,0.131200273,-0.171108335,0.026901516,0.976106928,500,-48.92207013,-25.82449171,-26.66733212,-83.08264584,-79.63845023,-48.43990369,-101.7373831,-118.2602271,-72.99669051
0.137658608,0.040701279,0.094439886,0.10212059,-0.174671846,0.014352474,0.979211488,500,-46.03007092,-20.68802171,-24.41655857,-75.39165303,-73.58010672,-44.05790609,-99.49962626,-115.0257138,-70.10364253
0.141345046,0.030048304,0.093286816,0.089660915,-0.175958203,0.016664994,0.980164226,500,-45.93222657,-20.81599602,-24.42041432,-69.89983428,-67.28195999,-40.84870133,-96.22218762,-112.3800465,-68.72067745
0.139499675,0.022551667,0.086676361,0.077867824,-0.168164532,0.013724787,0.982582781,500,-43.23730479,-31.36174818,-22.62195542,-65.4084285,-61.70371487,-37.87810014,-91.8145899,-110.4899561,-67.18267093
0.14441369,0.011944489,0.08644792,0.061216873,-0.175229933,0.013736231,0.982526479,500,-43.13946044,-31.4897225,-22.62581118,-59.91660974,-55.40556815,-34.66889538,-88.53715126,-107.8442888,-65.79970585
