x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,mass,l0,l1,l2,l3,l4,l5,l6,l7,l8
0,0,0,0.994125803311666,-0.00190409806867441,0.106316489974658,-0.0201779089868069,6.19011,-0.9,-0.675,-3.6,-9.6,-10.35,-1.2,-10.65,-4.2,-4.80000000000001
-0.00182806580948333,0.002920083204905,0.001593017578125,0.994292219479879,-0.00209308229386806,0.106099261840185,-0.0110263876616955,6.19011,-9.782767767928,-18.7077160004969,-5.2885697393901,-11.5860902061101,-12.5180965881228,-5.58751256560263,-13.9121446725222,-7.75959616492495,-5.87075769895498
-0.00400304175370062,0.00591005285580898,0.0032700123886267,0.994317356745402,0.00777931498984496,0.106172183652719,0.000137887836899608,6.19011,-14.165535535856,-21.7216820009938,-7.1646394787802,-13.1221804122203,-14.4986931762456,-7.65002513120527,-18.5242893450445,-8.69419232984986,-5.92901539790994
-0.00205045339340965,0.01061195731163,0.00531359265247981,0.99397234916687,0.0164024401456118,0.107696524262428,0.0123071008051435,6.19011,-20.273303303784,-24.5012730014907,-8.9844592181703,-15.7832706183304,-17.9605397643683,-9.4500376968079,-24.3364340175667,-12.2912884947747,-7.13102309686489
0.00052221836522222,0.015056443214416,0.0074818407495816,0.993329791227976,0.0281508858005206,0.108283299207687,0.0278969044486682,6.19011,-26.043571071712,-27.0886765019877,-11.0761539575604,-17.3568608244406,-20.8880113524911,-11.5688002624105,-30.373578690089,-15.5696346596996,-8.90490579581983
0.00140804615803063,0.019089722633362,0.0095688949028651,0.992702639102936,0.0448084528247515,0.107639254629612,0.0307818724463383,6.19011,-29.54508883964,-31.5299862524846,-12.9287861969505,-19.4367010305507,-23.1732954406139,-13.4719378280132,-37.1982233626112,-18.1636058246245,-10.8897259947747
0.00631156978197396,0.023582279682159,0.0093852286537488,0.990981038411458,0.0611826601127783,0.10920523951451,0.0478283482293288,6.19011,-34.162231607568,-31.0482491279816,-14.6618871863406,-20.7946662366609,-26.5624857787367,-15.4172628936158,-43.5916180351335,-21.4653894895494,-12.6800149437297
0.0084262475837022,0.028882873058319,0.0126538981993993,0.989755229155223,0.070016689101855,0.109306167562803,0.0594515023132165,6.19011,-40.012186875496,-34.1799885659785,-16.7852225507307,-24.116693942771,-29.3786292418595,-17.6836817092184,-49.6943877076557,-25.7210794044743,-14.8230382676846
-0.00045295123321314,0.029794371128082,0.0198986450831095,0.990719604492188,0.0462194023032983,0.106336974600951,0.0709292337298393,6.19011,-43.6070956912756,-37.7479526963984,-18.5012170469192,-25.3610723078735,-25.3193035851853,-18.098970764985,-47.0678938534771,-24.9607403880078,-14.103738612305
-0.0111571483469258,0.029902956883113,0.0242956668138504,0.991211716334025,0.0125933846458793,0.104577368497849,0.0800272136926651,6.19011,-47.2102076320553,-39.8567859674432,-20.5397701368578,-26.608966297976,-21.6042162097612,-17.6195332582516,-43.2812437492985,-23.0513779340414,-13.8476225506754
-0.0232811053128292,0.030523673693339,0.028298415740331,0.991077244281769,-0.0184043601155281,0.103024649123351,0.0825418164332708,6.19011,-49.9174211353348,-42.5860538088005,-22.6646025236713,-28.5336181005784,-27.0612479749621,-17.4427324702681,-39.1395155201198,-21.4675037613249,-13.2230982859208
-0.0349172118585557,0.030937168995539,0.0332826430598894,0.989974160989126,-0.0499657633403937,0.10300650447607,0.0827303573489189,6.19011,-51.4266854198645,-46.6755389353141,-25.0575745589223,-30.1216488094309,-27.8793393104754,-17.0422500416596,-33.9952482284412,-19.5213737292335,-13.0143699196037
-0.0431016378880789,0.030692547559738,0.0421851505835851,0.989198116461436,-0.0761603926618894,0.104321391383807,0.0693096478780111,6.19011,-50.3119750950191,-51.8951327044058,-28.0346164183921,-31.5413689714084,-26.152960431145,-16.3799267927387,-28.7997114055126,-19.5691157674546,-13.6885395025054
-0.0476180037638793,0.031919413805008,0.0498860249916712,0.98800421555837,-0.0924912864963214,0.106110028922558,0.0635115419824918,6.19011,-50.3602774654862,-56.9297807947866,-30.8536931899713,-33.1019338599483,-25.4793464443927,-16.4116831336615,-25.3785398169589,-21.2887938408319,-14.5791580600164
-0.0487063229860117,0.03489735921224,0.0592945317427312,0.988475640614828,-0.0877677654226621,0.106786586840947,0.0617203479011854,6.19011,-51.2150861836096,-61.7969560458119,-33.5937874176051,-34.9579211117696,-24.6571149039295,-16.4154792695062,-27.6445508455927,-23.2444399317873,-15.8030011048321
-0.0432776789646596,0.035471580425898,0.0594198778271672,0.990976091225942,-0.066639677186807,0.105213512976964,0.0495553950468699,6.19011,-49.24821543166,-63.9935624075883,-35.0720489805376,-36.2580178616982,-26.2297768798894,-17.2984712915079,-31.3788661910563,-25.7244120610066,-17.8427022500944
-0.0314453703196098,0.035677395264308,0.0554405877987543,0.992321256796519,-0.0538909460107485,0.105357034007708,0.0359757209817568,6.19011,-48.1954712666244,-62.6233005595258,-35.6680649074837,-37.6319702024471,-26.0027844674216,-17.53697326224,-35.0349771908168,-28.9383761946205,-21.3157095171829
-0.0191935973397146,0.03610356648763,0.0504010130961736,0.993659281730652,-0.0352641281982263,0.104375343024731,0.0224382661283016,6.19011,-46.6997903950458,-61.4196046065439,-35.6729580164366,-39.5678503386062,-27.80096486074,-17.9782302073374,-39.4769860177257,-33.2693363304316,-23.4803698451844
-0.00303055056137964,0.036809941132863,0.0463790401816368,0.994973266124725,0.00155729791925599,0.0999436964591344,-0.00609162182857593,6.19011,-42.0576411701957,-61.7241916011022,-35.2322897163929,-41.1096943724703,-28.1367316569516,-18.5958646396175,-44.9869437582088,-38.1587944673413,-25.6658567036425
0.0104082633275539,0.038858014345169,0.0410552695393562,0.994652414321899,0.0287593801816305,0.0960407783587774,-0.0248031544188658,6.19011,-38.9922577687099,-61.4329200694307,-34.343840711851,-43.654520355187,-29.7662916546098,-19.5266878154888,-51.1808759554791,-44.2275016048004,-27.5617568273289
0.0232294978418698,0.041713376839956,0.0343163028359413,0.993174461523692,0.0590898285309474,0.0928073818484942,-0.0387263551354408,6.19011,-39.0402572789063,-60.0187192746443,-33.6815013550599,-46.10083731233,-31.2927482529912,-20.8391053631558,-58.4667953811429,-49.0858332425341,-29.5378635836294
0.0360800414501379,0.045553813378016,0.0274201800425847,0.990135280291239,0.094646018743515,0.0884193008144697,-0.0534447148442268,6.19011,-38.2449482449437,-58.6430538483004,-32.8322168221443,-48.7228997566861,-34.0426531517344,-21.7423200967206,-66.5987084210034,-54.5389771304052,-31.6290736562369
0.044454710604623,0.049871730804443,0.0104934265216191,0.98512099981308,0.115959258377552,0.0858947182695071,-0.0933394894003868,6.19011,-35.9758242081069,-56.0489573471402,-30.4887124330891,-55.5630345924793,-36.7103033150738,-23.9745460918837,-73.2365387659044,-57.570668860236,-32.1990083568851
0.0507687905648102,0.05420588850975,-0.0067438205083212,0.97826771736145,0.129870035250982,0.0851116960247358,-0.137411953012149,6.19011,-33.1208730352304,-52.2269946880906,-28.3984717500027,-61.9596058000758,-40.5088155535035,-25.9544713835213,-78.3608675143547,-60.3010636526011,-33.5102188866101
0.058629441432034,0.06017239689827,-0.0230013970285654,0.97059557835261,0.150663081804911,0.085822382569313,-0.166971396406492,6.19011,-32.2980082943341,-48.0160989500963,-26.2098629199008,-68.509395193574,-43.8977588294784,-28.3332463233961,-83.8534454645795,-61.0058099762334,-34.5170673308735
0.0594408195931464,0.065279525518417,-0.0353206461916367,0.963232119878133,0.161002851525942,0.0870603720347087,-0.196678705016772,6.19011,-31.3661867694278,-44.5857366726297,-25.2470700162911,-75.2857936800229,-48.3569176242259,-29.9364460873895,-89.2301480156916,-61.4477320654993,-35.521734732406
0.06565840311038,0.062717568874359,-0.032952985043327,0.964896539847056,0.150206605593363,0.0842693373560905,-0.198270870248477,6.19011,-29.5106433394767,-42.3553624299846,-23.1474804909867,-73.4004728469887,-45.3805318061629,-27.0744668401242,-84.5679927063108,-62.1409547592993,-35.8746027362121
0.0687760926006983,0.059364112218221,-0.0319820659856002,0.968586059411367,0.137352619568507,0.0836297104756037,-0.189687689145406,6.19011,-27.965360713523,-39.7951215524714,-21.1293449473054,-69.9593042871922,-43.0091998677931,-25.4435937988886,-80.1018685471519,-62.4309713945077,-36.1519254793356
0.072805774382626,0.055697655677795,-0.0284911214063565,0.97290004491806,0.120722346504529,0.0813680529594421,-0.179641175270081,6.19011,-26.1252084895682,-36.1699473575242,-19.5269363944356,-65.8902118640146,-39.7403948692698,-23.0032738606678,-74.6837599631039,-61.6193850004203,-36.8414755921176
0.0782530855853111,0.052761133511861,-0.0246401570737362,0.976302882035573,0.108796294033527,0.0792685280243556,-0.169447968403498,6.19011,-24.6626214666127,-23.76230650386,-18.0573913369715,-61.8071575091463,-37.1478533406698,-20.9832304739544,-70.3646591666113,-62.056997091685,-37.962139389729
