x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,mass,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.023633398860693,0.00428209404150645,0.253502959012985,-2.53851218531054e-05,0.00732363301018874,-0.000255961161262045,0.999973154067993,450,-4.42500000000001,-6.30000000000001,-4.35,-4.2,-5.10000000000001,-6.07500000000001,-4.57500000000001,-4.80000000000001,-7.35000000000001
-0.0188795119524002,-0.00943871593723694,0.257895624637604,-0.0340079575777054,-0.00389867223178347,-0.00185679680046936,0.999412266413371,450,-12.3532736119845,-3.94662954314326,-2.93797772588596,-2.17704007715857,-4.44228588469061,-5.51080842905925,-10.3209835025539,-6.71587589740265,-8.07259878036653
-0.0141976260890563,-0.0272514785329501,0.262708646059036,-0.0793954129020373,-0.0200129470477502,-0.00390583255017797,0.996634682019552,450,-20.0940472239691,-15.4682590862864,-7.0009554517719,-2.32908015431715,-7.15957176938121,-9.55911685811848,-16.1794670051078,-10.4317517948053,-11.495197560733
-0.0115320323035121,-0.0400413321952025,0.26885235508283,-0.116250642140706,-0.0238432017465432,-0.00378113423163692,0.992926502227783,450,-28.0223208359536,-13.1148886294297,-5.58893317765785,-0.30612023147572,-6.50185765407181,-8.99492528717772,-21.9254505076617,-12.3476276922079,-12.2177963410995
-0.00566547503694892,-0.0580304394165675,0.276032334566116,-0.159440766771634,-0.0397143813470999,-0.0034800903716435,0.986402229468028,450,-36.0818444479382,-22.1240181725728,-11.4144109035437,0.929339691365707,-10.3816435387624,-12.9119837162369,-27.3526840102156,-15.9885035896106,-14.440395121466
-0.00509391992042462,-0.0705413818359375,0.283639613787333,-0.19162543018659,-0.0470311924815178,-0.00356817200469474,0.98033416668574,450,-44.0101180599227,-19.770647715716,-10.0023886294297,2.95229961420714,-9.72392942345297,-12.3477921452961,-33.0986675127695,-17.9043794870132,-15.1629939018326
7.51230418093958e-05,-0.0878547410170237,0.29224605957667,-0.23605230251948,-0.062781264881293,-0.00270523675717413,0.969706428050995,450,-51.4040166719073,-30.4485272588597,-16.1841163553155,4.28150953704857,-10.8099653081435,-16.1992255743553,-38.7602760153234,-21.3577553844159,-16.6355926821991
0.00239383849936227,-0.0984174862504005,0.301152720053991,-0.268799738089244,-0.0723613212505976,-0.00380753359446923,0.960466603438059,450,-59.3322902838918,-28.095156802003,-14.7720940812015,6.30446945989,-10.1522511928341,-15.6350340034146,-44.5062595178773,-23.2736312818185,-17.3581914625656
0.0210260500510534,-0.0909432614843051,0.299209632476171,-0.252595976988475,-0.095259324212869,-0.0100475735962391,0.962818797429403,450,-54.3570128123632,-30.2400404849448,-16.6584013965711,4.80707608847004,-13.426524914271,-16.9188488380318,-46.7193623114987,-28.1605943169849,-21.7171009540476
0.0356901740034421,-0.0861500486731529,0.297938227653503,-0.222637382149696,-0.114229375620683,-0.0115643454094728,0.968116994698842,450,-48.1489228408346,-33.1442991678864,-18.2728337119407,3.80655771705007,-13.3539236357079,-17.0448511726491,-49.2746526051201,-34.1538073521513,-24.8760104455296
0.0595119332273801,-0.0705831905206045,0.296049747864405,-0.201822517315547,-0.139674882094065,-0.0190464497854312,0.96922435760498,450,-42.707239119306,-25.7688703508278,-14.3982035273103,6.38260184563011,-13.8297598571448,-10.2497597572664,-51.5838491487416,-38.7688953873177,-26.6099199370116
0.0745866989096006,-0.0626821244756381,0.296531277894974,-0.159956284364065,-0.162198486924171,-0.0168023000160853,0.973562196890513,450,-36.4991491477773,-28.6731290337694,-16.01263584268,5.38208347421015,-13.7571585785817,-10.3757620918837,-54.139139442363,-44.7621084224841,-29.7688294284936
