date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
23-Jan-2025 14:53:14,1,0.00115499444073066,0.330423726638158,0.0412927550574144,-0.00470388308167458,-0.00328545784577727,-0.00242857978058358,0.999980473518372
23-Jan-2025 14:53:18,2,0.00863210633397102,0.337654495239258,0.0461637213826179,-0.00755319679155946,-0.00558200382317106,-0.00807262376571695,0.999923276901245
23-Jan-2025 14:53:23,3,0.0176062900573015,0.34731405377388,0.0544184488554796,-0.0102375822762648,-0.0071583922021091,-0.00796095406015714,0.999889961878459
23-Jan-2025 14:53:27,4,0.0224580530077219,0.355800513426463,0.0593872112532457,-0.0090251278753082,-0.00701822573319077,-0.00801628048842152,0.999902200698852
23-Jan-2025 14:53:32,5,0.0271021326382955,0.363075343767802,0.0630656237403552,-0.0132517461975416,-0.00751303564757109,-0.00827701799571514,0.999849637349447
23-Jan-2025 14:53:36,6,0.0294764139999946,0.369509881734848,0.0650899221499761,-0.0132439147060116,-0.00769942148278157,-0.00875704567879438,0.999844264984131
23-Jan-2025 14:53:41,7,0.0350489042699337,0.375605724255244,0.066020530462265,-0.00772430322443446,-0.00742542914425333,-0.00878285529712836,0.99990402062734
23-Jan-2025 14:53:45,8,0.0394845440983772,0.380450367927551,0.0671908989548683,-0.00700004165992141,-0.00710260448977351,-0.00505071487277746,0.99993744691213
23-Jan-2025 14:53:49,9,0.0416672818362713,0.38482302625974,0.0678924759229024,-0.00623651069278518,-0.00693628583103418,-0.00188967373687774,0.999954708417257
23-Jan-2025 14:53:53,10,0.0452305063605309,0.388522005081177,0.0686853076020877,-0.00469917353863517,-0.00660982007781665,-0.000484769601219644,0.999966971079508
23-Jan-2025 14:53:58,11,0.0483007381359736,0.392100248734156,0.0674910898009936,-0.00172108431967596,-0.00581255871802568,0.000952082053602984,0.999981164932251
23-Jan-2025 14:54:02,12,0.0501875455180804,0.394939748446147,0.0648149157563845,-0.00172269343553732,-0.00638231082508961,0.000937111140228808,0.999977652231852
23-Jan-2025 14:54:06,13,0.0531878223021825,0.397681015729904,0.0638742397228877,-0.00399271911010146,-0.00743046579882503,0.00133012686856091,0.999963402748108
