date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
30-Jan-2025 11:14:08,69,1,0.00153281211387366,0.321398137013117,0.041182242333889,0.001529668419001,-0.00780821703374386,-0.00252598834534486,0.999965182940165,-5.55000000000001,-11.25,-4.65000000000001,-5.17500000000001,-11.4,-4.80000000000001,-5.25000000000001,-7.05000000000001,-5.40000000000001
30-Jan-2025 11:14:40,69,2,0.00175627660161505,0.327061951160431,0.0452340294917425,-0.0189188168694576,-0.00579324296365182,0.0158566595365604,0.999678532282511,-11.6977785634914,-19.3890938085118,-7.35397156435341,-6.86948660389168,-13.8692761456368,-6.95656568738216,-13.7110603365511,-10.6794749628879,-7.83665966511747
30-Jan-2025 11:15:10,69,3,0.00454686706264814,0.332247511545817,0.0465055053432782,-0.0362683194379012,-0.00522217067579428,0.0441383838653564,0.99835323492686,-16.9080571269828,-20.2531876170236,-9.08294312870682,-8.28272320778335,-13.9760522912737,-8.2131313747643,-22.3971206731021,-12.9214499257758,-9.52331933023492
30-Jan-2025 11:15:43,69,4,0.00338417643991609,0.337189551194509,0.0483198123673598,-0.0735258887211482,-0.00718571354324619,0.0456439763307571,0.996222364902496,-26.3745856904742,-22.7297814255354,-10.6244146930602,-8.35533481167501,-19.6515784369106,-9.76969706214643,-29.6206810096531,-15.5196748886638,-10.6849789953524
30-Jan-2025 11:16:18,69,5,0.00403007195952038,0.341595699389776,0.0498546987771988,-0.0962658658623695,-0.00672057528669635,0.0627691974242528,0.993351809183757,-33.3942392539656,-26.3126252340473,-12.5971362574136,-8.65763391556667,-21.8864795825474,-11.1012627495285,-37.5379913462042,-17.4710248515517,-11.5841386604698
30-Jan-2025 11:16:52,69,6,0.00561091840888063,0.345484725634257,0.0509351901710033,-0.108532948295275,-0.00527392150834203,0.0889088973402977,0.990094963709513,-36.9404553174571,-30.2235940425591,-13.285482821767,-9.14977676945833,-23.0010682281843,-12.8453284369107,-45.8021766827552,-19.1739373144396,-12.8020483255872
30-Jan-2025 11:17:28,69,7,0.00719642400120695,0.349373398224513,0.0518728541831176,-0.130020500222842,-0.0051915083390971,0.110990054905415,0.985265942414602,-41.1499526309485,-32.2736253510709,-14.5316418861204,-8.76184149834999,-25.2805006238212,-14.7956441242928,-53.0397995193062,-21.8026310273275,-13.9543329907047
30-Jan-2025 11:18:04,69,8,0.00840926431119442,0.353250461816788,0.0518994857867559,-0.131636992096901,-0.00688855219632387,0.107844973603884,0.985390174388886,-45.2737405382593,-33.6406320220318,-16.8701703510575,-11.8521608295772,-27.7647362933885,-16.6375136510332,-56.5034212604095,-25.1372741576637,-17.5350781228295
30-Jan-2025 11:18:40,69,9,0.0082010796914498,0.356420783201853,0.0538204068938891,-0.137518520156542,-0.00673903121302525,0.0955929974714915,0.985852563381195,-49.9758487580701,-36.3424043179927,-18.9356519409947,-15.3224606295545,-29.977682900456,-17.2559456777736,-57.7604023765128,-28.1783626005,-19.8619170049544
30-Jan-2025 11:19:16,69,10,0.00975580451389154,0.359218436479568,0.054983485241731,-0.142228898406029,-0.00848028988887866,0.0866299733519554,0.985999139149984,-54.1421171341309,-38.2115594264535,-21.0146100934319,-17.5577506639067,-31.6799849762735,-18.612658954514,-59.939063180116,-32.4976736995862,-22.5368027620792
30-Jan-2025 11:19:52,69,11,0.0117628249029318,0.361727811892827,0.056893249352773,-0.14489747385184,-0.0101268128802379,0.0732128163178762,0.986682367324829,-58.3404655883166,-40.7144059411644,-23.100306527119,-19.8505358154465,-33.2769647864662,-19.5885128562544,-60.2535638274693,-37.5310961267975,-25.5357119567041
30-Jan-2025 11:20:29,69,12,0.0133488619079192,0.364429718255997,0.0591527459522088,-0.146636052926381,-0.0110677974919478,0.0712450757622719,0.98655944665273,-61.6548540815649,-43.6090981590003,-26.0143721014312,-22.17206852558,-35.6462834638463,-20.5239370704948,-62.7859843966975,-43.5215742180712,-28.5466328700789
30-Jan-2025 11:21:08,69,13,0.0144350357353687,0.367321242888768,0.0606627342601617,-0.155336005489031,-0.0139309213186304,0.0581172816455364,0.986052258809408,-65.8772625943445,-47.2247132283987,-28.5926222460559,-24.3579750150104,-38.4767715748203,-22.1891464409852,-63.8773649268632,-49.3905801413761,-31.1885596428288
30-Jan-2025 11:21:46,69,14,0.0168284674485524,0.369788744052251,0.064855782687664,-0.156320654352506,-0.0165527718762557,0.0479820797840754,0.986401359240214,-68.2286811168896,-51.9507897235783,-30.9279646758368,-26.7010683940892,-37.787844402591,-23.1692483896006,-64.4732254374977,-56.1738499806967,-34.3209893452661
30-Jan-2025 11:22:26,69,15,0.0189006029317776,0.372317407528559,0.0670651271939278,-0.159147968888283,-0.0220464677860339,0.0242406364530325,0.986710866292318,-73.3946046443176,-56.0320969316485,-33.8918532481958,-29.1977552179922,-39.8392095887602,-25.3817966272786,-62.3463259383666,-62.4392517780251,-37.3986705125472
30-Jan-2025 11:23:06,69,16,0.0217282777031263,0.374814031521479,0.0709497263034185,-0.161767211556435,-0.0284572552889585,0.00728582705681523,0.986391675472259,-76.817780674187,-60.316019496164,-36.1200148918439,-31.6212387643074,-40.7107209541286,-26.6355680094879,-60.2080464343528,-69.1207195543574,-40.4489774122502
30-Jan-2025 11:23:48,69,17,0.0229032170027494,0.377437482277552,0.0757693474491437,-0.162280581394831,-0.0333172214527925,-0.00364926983602345,0.986175294717153,-79.6695829552771,-66.9512497389022,-39.1803130711365,-34.0831206718286,-41.5923054090966,-28.4599509639628,-60.6140769278974,-75.9352203201917,-45.3605971781641
30-Jan-2025 11:24:30,69,18,0.0257557223240534,0.380067400137583,0.0781676655014356,-0.161504719654719,-0.0371650107204914,-0.00508009356757005,0.986158812046051,-82.2356983619775,-71.3871338207518,-43.4816795182514,-36.2642017599528,-42.3289264088644,-29.6696397045706,-62.5172624202214,-82.5912375807769,-48.5778733771834
30-Jan-2025 11:24:58,69,19,0.0308009342600902,0.381759701172511,0.0832824895779292,-0.178945779800415,-0.0452818910280863,-0.00181214921176434,0.982814693450928,-84.7802934305688,-72.6632752116015,-40.2533486932853,-29.1430743717416,-17.7660996738871,-13.3508017339583,-64.1171601087392,-84.8173802515109,-51.3274647734278
30-Jan-2025 11:25:47,69,20,0.024792926137646,0.384896530707677,0.0820593426624934,-0.171874511241913,-0.0445611422260602,-0.0229237475742896,0.983843501408895,-89.0534667805626,-76.8395800622291,-46.8227849352748,-38.301746778681,-43.9045320751109,-31.5282902098792,-64.1788465469518,-86.6289020459326,-51.9284702779485
30-Jan-2025 11:26:17,69,21,0.025119548663497,0.386689251661301,0.0875789637366931,-0.192654706041018,-0.0459505421419938,-0.0146978324279189,0.980079917112986,-92.8409292712578,-78.4909666427456,-43.8911047107421,-25.150319083196,-22.4185940444339,-16.8539419090666,-66.9214273600118,-88.9831134021982,-47.2551828366074
30-Jan-2025 11:27:09,69,22,0.0193993790696065,0.391490230957667,0.0845472936828931,-0.186134328444799,-0.0424534988900026,-0.0297743337849776,0.981155049800873,-98.7105363323036,-83.7548940882066,-50.4588662529483,-43.1438413364985,-47.3204707978077,-34.8036752198874,-70.0294553604955,-90.7086695393857,-48.7197489223354
30-Jan-2025 11:27:41,69,23,0.0166740767657757,0.391809723774592,0.095570869743824,-0.18888020614783,-0.0419054205218951,-0.0388785049319267,0.980334969361623,-96.0875723107711,-89.0790565020363,-53.545386102779,-32.9258324917837,-24.0868065062737,-18.4677802743656,-66.844822823881,-94.0299078712953,-46.4378018300353
30-Jan-2025 11:28:32,69,24,0.0149040838703513,0.394734694560369,0.0942568411429723,-0.170547946294149,-0.0376869400342306,-0.0343270979821682,0.984029869238536,-99.4226444318263,-95.9813541321022,-58.3692663942943,-47.9690611342656,-46.5000959107528,-35.6379057317521,-71.1765520841223,-95.6564823984353,-50.6778181195024
30-Jan-2025 11:29:10,69,25,0.0137102137009303,0.395628603299459,0.10275315841039,-0.171004637082418,-0.0283581830561161,-0.0181919254362583,0.984694023927053,-96.0617346241753,-101.722719370286,-62.4118269066521,-40.5429085203462,-23.7118621632376,-18.6360413905927,-72.2164622427916,-98.3857250231905,-48.0538160998532
30-Jan-2025 11:30:01,69,26,0.00922544294347366,0.399430386225382,0.101330336928368,-0.152000833551089,-0.0235743849227826,-0.0242438140014807,0.987801742553711,-100.227833852171,-108.683618412529,-65.913727529431,-53.4570652782259,-46.4228668397261,-38.3981821501606,-74.0104628506749,-99.7163016967534,-52.1228049256458
30-Jan-2025 11:30:38,69,27,0.0121293147404989,0.400154062112172,0.110704061885675,-0.153849425911903,-0.0207753748943408,-0.00665520510325829,0.98785347143809,-96.6074375979907,-115.429284356802,-67.6452982074206,-48.4913767220053,-23.4834907282156,-19.7673254600918,-75.5815086831652,-101.84754539472,-56.4632891741592
30-Jan-2025 11:31:25,69,28,0.00875838920474052,0.402139413356781,0.108176934719086,-0.140377623836199,-0.0247877550621827,-0.0191885701070229,0.989601703484853,-98.6937936027218,-121.317333752089,-66.3167039130155,-55.5107655087345,-47.7689242227065,-39.0149700452049,-75.616077127959,-103.329122604889,-57.7895211340331
30-Jan-2025 11:32:14,69,29,0.0135268999263644,0.403970811764399,0.108164556324482,-0.14178618590037,-0.0150631492957473,0.00949264684071143,0.989737192789714,-96.6874388620837,-118.897477655345,-68.6046220476999,-55.8811837444971,-49.8031977607616,-22.3687264122471,-81.8923903701907,-104.615801178932,-58.2472377775307
30-Jan-2025 11:33:12,69,30,0.0109618325407306,0.408208539088567,0.10383119781812,-0.149432976047198,-0.00796293380359809,0.0181739427149296,0.988572792212168,-103.195272186173,-123.350717421354,-68.0649989392857,-59.2853713159971,-51.7186737003167,-41.7796080980849,-88.8720842654982,-104.165063131026,-59.0388913488684
30-Jan-2025 11:33:46,69,31,0.0144047949463129,0.408773654699326,0.105773668487867,-0.167194326718648,0.00437757754698396,0.0588304529587428,0.98415740331014,-100.760199542627,-116.99050511874,-62.5866052093222,-49.956443555366,-31.4497508406213,-24.8440524433202,-96.5784684873438,-98.2706167721459,-53.6975133841262
30-Jan-2025 11:34:28,69,32,0.0158255937198798,0.412310936053594,0.0998241504033407,-0.170125116904577,0.015469660051167,0.0918032228946686,0.981014962991079,-104.803673915263,-114.673566781815,-67.2388261685839,-56.9109581286691,-55.2886285813016,-17.4102781182544,-106.523197872458,-102.554316257778,-55.714619651344
30-Jan-2025 11:35:17,69,33,0.0213525827974081,0.416304902235667,0.0958301986257235,-0.178663438558578,0.0162360729028781,0.12350732833147,0.975992691516876,-107.58642179599,-115.803265427734,-67.5813544724583,-58.3571938689393,-57.3814066221694,-43.152394458038,-115.562099839207,-104.877088665666,-59.4609680345418
30-Jan-2025 11:35:58,69,34,0.0286344148218632,0.42000511487325,0.0995774780710538,-0.183541431029638,0.0246084696302811,0.162770642836889,0.96912986834844,-105.913806430762,-111.306282565075,-68.7690364486391,-48.7992901926933,-38.4011348131304,-28.0324561302464,-124.148088096773,-108.244397534682,-59.1969374757295
30-Jan-2025 11:36:51,69,35,0.0312366969883442,0.422247036298116,0.0887629797061284,-0.174136781692505,0.02067025291423,0.193735022346179,0.96525430281957,-106.363509442557,-107.295958948127,-67.454295260973,-60.2893168081889,-62.3593380791389,-43.106490468667,-132.807619499748,-108.458974634263,-60.9777174459123
30-Jan-2025 11:37:24,69,36,0.0396021959682306,0.425367414951324,0.0880337173740069,-0.188156223297119,0.0200560847918193,0.238124640782674,0.952623562018077,-107.199371642863,-103.678964954035,-64.4383424913835,-49.0033085695556,-43.5117788826703,-29.5525111401941,-141.878922475427,-110.622185849125,-56.1309026805927
