date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
08-Nov-2024 18:50:20,1,1,-0.0199770535031954,0.31465550661087,0.00671768321966132,-0.0014367062288026,0.864049967130025,0.0188537359237671,0.503050903479258,-8.55000000000001,-10.95,-5.70000000000001,-6.82500000000001,-10.875,-7.57500000000001,-9.15,-8.17500000000001,-8.77500000000001
08-Nov-2024 18:50:35,1,2,-0.0216848195840915,0.318258019288381,0.0111337264999747,-0.0247115600854158,0.864608720938365,0.0100651921704412,0.501736827691396,-13.0663297032551,-16.1322018332192,-8.28675353035402,-6.76416761431686,-10.8315482959406,-7.54892897756438,-15.7071808703127,-8.26123921658478,-8.8137703647188
08-Nov-2024 18:51:23,1,3,-0.0210154252747695,0.325577735900879,0.0106831749280294,-0.0484179280698299,0.864962875843048,-0.00587878770505389,0.499460142850876,-25.00765940651,-19.2894036664384,-13.648507060708,-9.81583522863369,-19.1505965918811,-10.9353579551287,-26.4643617406254,-13.1849784331695,-12.6400407294376
08-Nov-2024 18:51:38,1,4,-0.0229786949853102,0.328990789254506,0.0156558619191249,-0.0729839682579041,0.865439728895823,-0.0124601888780793,0.495512068271637,-29.5239891097651,-24.4716054996577,-16.235260591062,-9.75500284295054,-19.1071448878217,-10.9092869326931,-33.0215426109381,-13.2712176497543,-12.6788110941563
08-Nov-2024 18:52:28,1,5,-0.0223107352852821,0.335807653268178,0.0162448534121116,-0.0795141309499741,0.865415398279826,-0.027779778589805,0.4939251045386,-38.95281881302,-28.3413073328769,-21.184514121416,-14.0254204572673,-23.4699431837622,-16.1144659102574,-39.6537234812508,-19.076206866339,-15.0613314588751
08-Nov-2024 18:52:42,1,6,-0.0242775256435076,0.339400196075439,0.0216669719666243,-0.102715335786343,0.865131457646688,-0.0339978928367297,0.489735941092173,-43.4691485162751,-33.5235091660961,-23.77126765177,-13.9645880715842,-23.4264914797028,-16.0883948878217,-46.2109043515636,-19.1624460829238,-15.1001018235939
08-Nov-2024 18:53:33,1,7,-0.0236613149444262,0.34387571811676,0.0239055678248405,-0.12745537062486,0.864686457316081,-0.0481804559628169,0.483478158712387,-49.5417282195301,-40.4494609993153,-29.339271182124,-13.519380685901,-28.2111647756434,-19.202948865386,-52.5805852218763,-25.2580602995084,-17.5107471883126
08-Nov-2024 18:53:47,1,8,-0.0257670015096664,0.34757713675499,0.0300584718585014,-0.150260668992996,0.864348471164703,-0.0531645834445953,0.476966482400894,-54.0580579227852,-45.6316628325346,-31.926024712478,-13.4585483002178,-28.167713071584,-19.1768778429504,-59.137766092189,-25.3442995160932,-17.5495175530314
08-Nov-2024 18:54:39,1,9,-0.0239358445008596,0.351868657271067,0.028393795962135,-0.147820764780045,0.863803776105245,-0.0664789025982221,0.477045750617981,-61.0025126260402,-49.5857396657538,-36.453403242832,-17.1055284145346,-33.2383238675246,-22.3711193205147,-62.6011969625018,-31.2852262326779,-21.0992254177502
08-Nov-2024 18:54:54,1,10,-0.0293719378610452,0.35427413781484,0.0245178879549106,-0.126189177234968,0.864499147733053,-0.079864672323068,0.479936637481054,-65.6211235896997,-47.380780726116,-35.4196936898595,-20.7308127685496,-37.4760303935425,-24.55874250037,-57.50429579311,-31.7999498647142,-21.4253571506147
08-Nov-2024 18:55:41,1,11,-0.0279525065173705,0.354181700944901,0.0239981858680646,-0.0950046087304751,0.863960079352061,-0.0984139427542687,0.484625504414241,-68.8287970533592,-50.2617592864782,-32.506296636887,-23.2850033725645,-36.4707681695603,-23.2565219302254,-55.3605196237183,-31.4920172467505,-21.7819576334792
08-Nov-2024 18:55:55,1,12,-0.0322430128852526,0.356685996055603,0.0205655055741469,-0.0795222813884417,0.863823660214742,-0.111905679106712,0.48472879131635,-73.4474080170187,-48.0568003468404,-31.4725870839145,-26.9102877265795,-40.7084746955782,-25.4441451100807,-50.2636184543266,-32.0067408787868,-22.1080893663438
