date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,actuation
09-Aug-2024 15:38:24,1,-0.0152597069740295,0.00683932940786084,0.249730972448985,-0.00324183706349383,-0.00258967785630375,0.00117336634236077,0.999990113576253,0
09-Aug-2024 15:38:34,2,-0.0881645441055298,0.114929949740569,0.269495060046514,-0.0132202262679736,0.0267921812832356,0.0500476320584615,0.998279639085134,0
09-Aug-2024 15:38:42,3,-0.144988300402959,0.255705757935842,0.323127343257268,0.152837855617205,0.110599708557129,0.0226294575879971,0.981781796614329,0
09-Aug-2024 15:38:49,4,0.0531387800971667,0.295145978530248,0.333602919181188,0.103002005318801,-0.0602773388226827,-0.0176931728919347,0.992694187164307,0
09-Aug-2024 15:38:52,5,0.127066402633985,0.0549740058680375,0.275681487719218,-0.03966017862161,-0.0640808433294296,-0.0907668948173523,0.992701621850332,0
