date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,actuation
05-Aug-2024 11:50:34,1,-0.0145624016722043,0.00397297920038303,0.25131588379542,-0.002167456317693,-0.00104972734116018,-0.0138526458914081,0.999901183446248,0
05-Aug-2024 11:50:53,2,-0.0337405110398928,0.258179461956024,0.307480063041051,0.131022506952286,0.0350931525230408,0.0231549300253391,0.990487078825633,0
05-Aug-2024 11:50:59,3,0.12042341530323,0.277169706424077,0.384977728128433,0.152148967981339,-0.0813404336571693,0.108503789703051,0.979005563259125,0
05-Aug-2024 11:51:05,4,-0.0427782659729322,0.118764546513557,0.312012010812759,-0.0260257090131442,-0.0401762709021568,0.0856982866923014,0.995166273911794,0
05-Aug-2024 11:51:10,5,-0.214265217383703,-0.139286303520203,0.354256371657054,-0.276377036174138,0.148371402422587,0.0265354479352633,0.949153165022532,0
05-Aug-2024 11:51:18,6,-0.0482556325693925,-0.268963817755381,0.363513205448786,-0.323154296477636,0.0292979554583629,-0.0283634036779404,0.945458328723907,0
05-Aug-2024 11:51:23,7,0.136892943580945,-0.0509160868823528,0.343751281499863,-0.154915874203046,-0.227128712336222,-0.0282508683701356,0.961046818892161,0
