x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
0.081191799,0.331416953,0.07208358,0.012759502,0.006577984,-0.029114027,-0.999472988,0.076675177,0.331787288,0.070390701,0.016807199,0.007547345,-0.014982224,-0.999717951
0.075596539,0.3306548,0.066613767,0.006134337,0.010004498,-0.014353697,-0.99982812,0.074632809,0.330791831,0.068560481,0.015725523,0.011875737,-0.004046112,-0.999797344
0.070523471,0.331000799,0.058601124,0.006265202,0.012711776,-0.002792465,-0.999895652,0.066635281,0.3313815,0.059944972,0.022549868,0.007263757,0.011452705,-0.999653757
0.070559587,0.330444751,0.055198056,-0.000390123,0.013968315,0.000189988,-0.99990234,0.072740003,0.32978794,0.052042238,0.00077045,0.007440951,0.01054135,-0.999894857
0.078853996,0.330777979,0.040603421,-0.011412707,0.015209502,-0.009688868,-0.999769088,0.075367108,0.33049491,0.03828539,-0.001746655,0.001229316,-0.004711688,-0.999986351
0.080002377,0.331060648,0.038658703,-0.010807331,0.016570605,-0.008376291,-0.999767152,0.076420531,0.330740303,0.036411934,-0.002532035,0.002530675,-0.005197406,-0.999979973
0.065754471,0.331024955,0.031183717,-0.022112067,0.00787535,0.006981315,-0.999700042,0.06166403,0.330159634,0.029538915,-0.016738981,-0.003094118,0.018471509,-0.999684274
0.063060941,0.330395975,0.033859588,-0.010020124,0.008672762,0.006853201,-0.999888428,0.058263838,0.328804046,0.03830228,-0.001050264,-0.002047826,0.011941344,-0.999925911
0.063560698,0.329855543,0.026848585,-0.009281548,0.005900964,0.003047221,-0.99992911,0.059423506,0.327883124,0.033526652,0.004565716,0.003357906,0.005020022,-0.999969244
0.068084194,0.330203132,0.012436899,-0.031452909,0.006897068,-0.017793305,-0.999308201,0.068742245,0.329697341,0.020572148,-0.03399086,0.011416614,-0.020698518,-0.999128044
0.056532414,0.330058293,0.002732554,-0.054031939,0.000303638,0.011621265,-0.998471411,0.056274235,0.329098523,0.00853762,-0.056745768,-0.000691369,0.020758539,-0.998172581
0.054672825,0.330802846,-0.001119672,-0.074346058,-0.005315214,0.029489973,-0.996782136,0.055484012,0.329864234,0.003644228,-0.074289799,-0.007128671,0.031822264,-0.996703267
0.05575046,0.331311806,-0.005598535,-0.080955192,-0.005292452,0.030338401,-0.996241828,0.057076707,0.330671549,-0.003882222,-0.08008948,-0.005567487,0.03119874,-0.996283531
0.060589933,0.331265893,-0.00488927,-0.082815416,-0.007520478,0.029721507,-0.996093102,0.059654936,0.331965566,-0.009626895,-0.090307623,-0.012422357,0.037359834,-0.995134771
0.068947993,0.332765764,-0.01399358,-0.108931367,-0.009787623,0.015331274,-0.993882608,0.066356674,0.331801444,-0.013468459,-0.115187302,-0.008149218,0.015310585,-0.993192196
0.081500821,0.331444732,-0.008010288,-0.091892225,-0.000870976,-0.002729939,-0.995764824,0.068215653,0.329760164,-0.009029206,-0.096446484,-0.005180005,0.010580003,-0.995268464
0.081063916,0.331406361,-0.007976836,-0.091882849,-0.001497586,-0.002305299,-0.995766044,0.068015262,0.329760998,-0.009252537,-0.096470743,-0.005290192,0.010792375,-0.9952631
0.085612008,0.331247455,-0.005578252,-0.087015637,0.004321016,-0.015947641,-0.996069785,0.070480257,0.329510301,-0.007596757,-0.090153456,-0.000419185,-0.000484973,-0.995927691
0.083438298,0.329493713,0.000420393,-0.065182441,0.008010103,-0.011851715,-0.99777048,0.069317892,0.328304946,0.002426259,-0.064000219,0.001946956,0.00424552,-0.997938812
0.056219976,0.330645714,-0.010401374,-0.07322571,-0.000437071,0.009190491,-0.997272754,0.048217535,0.328599215,-0.002262823,-0.056571156,-0.009223241,0.024951547,-0.998043776
0.05384269,0.329980117,-0.009071336,-0.071234288,-0.00108735,0.012025942,-0.997386138,0.053886905,0.327522904,-0.007548422,-0.078184307,-0.002619736,0.012712389,-0.996854007
0.050243035,0.329375239,-0.00565933,-0.067866784,-0.002233049,0.01844139,-0.99752123,0.03300415,0.327518851,-0.008198049,-0.066705167,-0.011961337,0.051865369,-0.996351898
0.028031845,0.331144665,-0.004896839,-0.065478757,-0.00552203,0.046526184,-0.996753355,0.010075599,0.330118865,-0.002566628,-0.057200044,-0.014773119,0.084811181,-0.994643986
0.008788924,0.328538992,0.016566054,-0.055484673,-0.008127515,0.066077236,-0.996235077,0.008408979,0.327459306,0.014723189,-0.050416172,-0.010411043,0.071126223,-0.996137857
0.007854453,0.32883809,0.011215848,-0.060886864,-0.008195501,0.064578646,-0.996018199,0.00966014,0.327869862,0.007493347,-0.068601608,-0.012463946,0.07162416,-0.994991004
0.023338604,0.327622292,0.015738316,-0.061155712,-0.01010757,0.059052507,-0.996328259,0.028593987,0.326681823,0.010352202,-0.072489083,-0.013023898,0.058324754,-0.995574474
0.034286162,0.326676059,0.015238266,-0.064496695,-0.01087777,0.059963195,-0.996055007,0.034265369,0.326248795,0.012660332,-0.071333677,-0.014841545,0.064436346,-0.995258331
0.031648947,0.327802493,0.013269703,-0.074839618,-0.013736169,0.070671248,-0.994592734,0.034574106,0.327269077,0.008753404,-0.082791477,-0.017264668,0.068482369,-0.994055212
0.036391979,0.327546106,0.015654407,-0.07656599,-0.014607335,0.067943022,-0.994639607,0.040363178,0.32626,0.017315999,-0.073346317,-0.016468193,0.061639488,-0.995260119
0.035599807,0.327375287,0.023490236,-0.060793274,-0.013618479,0.073643424,-0.995336624,0.037586376,0.326623082,0.023233093,-0.061272562,-0.016034566,0.070190519,-0.99552083
0.027537435,0.326516201,0.039379043,-0.064520925,-0.01526774,0.080160057,-0.994571706,0.02726604,0.326660544,0.035248019,-0.06820327,-0.020060042,0.081415623,-0.99414134
0.022343744,0.32726772,0.050739313,-0.071147812,-0.016000644,0.087393946,-0.993500332,0.02242367,0.327050567,0.050405763,-0.070434421,-0.011995241,0.092121303,-0.993181109
0.025412114,0.326903282,0.051174088,-0.070141975,-0.015854277,0.085758637,-0.993717341,0.03260541,0.325526714,0.053067766,-0.06545192,-0.011666235,0.074218035,-0.995023429
0.033854286,0.325714159,0.053531167,-0.064528368,-0.015367324,0.076454194,-0.994864098,0.035139725,0.324428111,0.053893737,-0.05659014,-0.011185084,0.073601246,-0.995617926
0.03951516,0.324747978,0.055712037,-0.057213496,-0.014411661,0.069602643,-0.99582605,0.035527483,0.323485166,0.051557511,-0.057067752,-0.014833275,0.062126726,-0.996324837
0.030293654,0.325124989,0.045911317,-0.080825781,-0.015278509,0.073783968,-0.993875233,0.024752259,0.324745357,0.039882451,-0.091886327,-0.012883402,0.074244201,-0.992913425
0.011674134,0.32943027,0.033224599,-0.1015341,-0.015858169,0.110389885,-0.988561281,0.011514813,0.33046338,0.025514267,-0.112386897,-0.015897613,0.114495575,-0.986917973
-0.004947572,0.334078151,0.029834466,-0.106537244,-0.017258271,0.142467606,-0.98389771,-0.004189476,0.334918231,0.02403222,-0.117593497,-0.01962501,0.149381518,-0.981565833
-0.00919115,0.333907386,0.038587459,-0.096543991,-0.016532603,0.148119192,-0.984106815,-0.005443111,0.333698332,0.037430368,-0.102488518,-0.017274905,0.148427635,-0.983446121
-0.007764158,0.333743234,0.037799717,-0.096761776,-0.016465634,0.147186055,-0.984226759,0.002394125,0.333097041,0.036017537,-0.102685571,-0.018629216,0.144885778,-0.983929098
-0.001891733,0.333533541,0.036470278,-0.102875354,-0.016651276,0.140652419,-0.984558809,0.002612278,0.333976567,0.036548182,-0.112304956,-0.017042104,0.142286122,-0.983285964
0.016732851,0.33094727,0.044078067,-0.091228308,-0.01614671,0.122683041,-0.988111929,0.011364892,0.331068635,0.046727896,-0.084966898,-0.016603027,0.121511817,-0.988806963
0.00710721,0.33216993,0.04659283,-0.085295421,-0.01526381,0.12965823,-0.987765058,0.005603887,0.332775325,0.044288345,-0.083620071,-0.018431317,0.126822859,-0.988222599
0.023573072,0.330301472,0.051898551,-0.079759602,-0.015015591,0.104401883,-0.991218007,0.019864753,0.331474423,0.051900566,-0.078158736,-0.014162589,0.101262182,-0.991683483
0.02403497,0.33031615,0.053562514,-0.077651641,-0.014827795,0.104565177,-0.991371051,0.020405948,0.331519485,0.054588959,-0.074998021,-0.013543706,0.103107184,-0.991745293
0.032584303,0.329216142,0.060564362,-0.066235634,-0.013392667,0.096206701,-0.993063617,0.028402552,0.330099374,0.060328707,-0.060678899,-0.013118248,0.091016501,-0.99391222
0.035125219,0.32961762,0.057351379,-0.077970967,-0.016280345,0.085805957,-0.993120472,0.031305805,0.330174565,0.055751681,-0.074197114,-0.014080737,0.082450807,-0.993729413
0.032752345,0.330544835,0.051757395,-0.084357008,-0.015399745,0.08620204,-0.992580426,0.022915438,0.332316667,0.045145363,-0.089844316,-0.014753476,0.094636649,-0.991338849
0.029991167,0.331626606,0.048653719,-0.094640848,-0.015764152,0.08457757,-0.991783524,0.022337571,0.333172709,0.047930971,-0.100870803,-0.014304351,0.089202553,-0.990784347
0.017729768,0.3343467,0.031715937,-0.128823685,-0.016451706,0.096198502,-0.986853317,0.012992918,0.334804505,0.031464279,-0.136824057,-0.018638063,0.102646738,-0.985085905
0.022210254,0.333617757,0.032689357,-0.125862578,-0.016365592,0.091518672,-0.987681687,0.016684189,0.332998395,0.026515841,-0.127280802,-0.015519448,0.090763837,-0.987582088
0.015587176,0.334067245,0.022364737,-0.136553834,-0.016598574,0.095872679,-0.985841044,0.010595128,0.334084719,0.0178321,-0.138363719,-0.015366543,0.097636282,-0.985437214
0.017414821,0.336247772,0.010526825,-0.163194478,-0.018093395,0.081929528,-0.983019714,0.012510151,0.335590273,0.013687596,-0.153840721,-0.0144144,0.074211359,-0.985199332
0.025278743,0.333735506,0.018243022,-0.147860172,-0.016314671,0.058735663,-0.987127825,0.021216512,0.331748575,0.023266852,-0.127472773,-0.013193935,0.054703504,-0.990243196
0.031368758,0.333141144,0.01326232,-0.141413097,-0.013286315,0.047634233,-0.988714703,0.028452024,0.331117928,0.014009766,-0.122469634,-0.011614811,0.045017779,-0.991381586
0.035008239,0.332217763,0.007331677,-0.142109895,-0.010859564,0.032341886,-0.989262776,0.033479199,0.33069849,0.004752263,-0.133883864,-0.008626949,0.027717292,-0.990571678
0.032813688,0.331791627,-0.007141653,-0.155203821,-0.010965429,0.030000961,-0.987365929,0.027939007,0.329979032,-0.005469978,-0.138305321,-0.010988321,0.037142456,-0.989631832
0.023326115,0.328261807,0.015248461,-0.123916006,-0.013666845,0.048587839,-0.99100819,0.024733856,0.326281995,0.015877746,-0.113005936,-0.013977654,0.052669734,-0.99209857
0.025111851,0.325829957,0.026117955,-0.095305226,-0.015069231,0.080685284,-0.992057085,0.023183689,0.32549578,0.021252491,-0.091728598,-0.014828097,0.084214151,-0.992105782
0.006650308,0.328773165,0.019638439,-0.102242218,-0.016934753,0.115455916,-0.987891555,0.002785102,0.329208881,0.009828195,-0.113157943,-0.01778654,0.119889498,-0.986156046
-0.003855476,0.32807073,0.039460063,-0.088071204,-0.016578482,0.12504906,-0.988093003,-0.005670652,0.327554584,0.038052693,-0.072355568,-0.017110314,0.136161506,-0.987892687
0.000794008,0.327788426,0.055848482,-0.067694954,-0.015132434,0.120301733,-0.990307911,-0.000461072,0.327081472,0.052348986,-0.061120629,-0.014850441,0.112786382,-0.991626382
0.003229306,0.32678141,0.058201878,-0.067448016,-0.014466712,0.112469958,-0.991254846,0.008233175,0.325239331,0.051746927,-0.071182251,-0.017756559,0.091823786,-0.993069053
0.01066447,0.325514444,0.059334593,-0.064249444,-0.015362342,0.09694702,-0.993091643,0.012087882,0.324618727,0.057234973,-0.06082046,-0.016269147,0.080147088,-0.994792521
0.019158285,0.324730102,0.066379148,-0.050691765,-0.015094819,0.074785001,-0.995795846,0.021681026,0.324299306,0.062064201,-0.042122215,-0.013557389,0.064929992,-0.996908069
0.016248595,0.325628382,0.071673592,-0.03560081,-0.01245286,0.082571909,-0.995871194,0.018145718,0.32496959,0.069317877,-0.027412772,-0.013000008,0.073805809,-0.996810853
0.00502031,0.328698802,0.077970128,-0.025732717,-0.011780338,0.109717946,-0.993559766,0.004079983,0.328637183,0.074842364,-0.019325584,-0.012911897,0.108261228,-0.993850768
0.007348849,0.329074822,0.088156993,-0.009293525,-0.010898632,0.109859568,-0.993843838,0.007104956,0.328752905,0.088814393,0.00353989,-0.012496643,0.095204681,-0.995332479
0.005013185,0.330036283,0.094004746,0.000339486,-0.009771048,0.11201297,-0.993658666,0.003202483,0.329257786,0.096365109,0.009889424,-0.012397323,0.105070949,-0.994332016
0.004177746,0.330367333,0.09657771,0.004553183,-0.009512631,0.114491547,-0.993368252,0.001874715,0.329491556,0.098416999,0.01455918,-0.010857854,0.109887719,-0.993765771
0.02458506,0.328416858,0.101519962,0.021868646,-0.004254968,0.080595853,-0.99649725,0.024445102,0.328031123,0.096588314,0.026706398,-0.011021774,0.067334712,-0.997311532
0.025070365,0.32879803,0.098404776,0.016482093,-0.008581534,0.080223241,-0.996603258,0.019034907,0.329221308,0.090539709,0.013154477,-0.012707222,0.075869799,-0.996949852
0.014939003,0.331167881,0.107507586,0.030511189,-0.008291144,0.089277055,-0.995504836,0.013604634,0.331434488,0.101663604,0.03813839,-0.010032907,0.08137542,-0.995903015
0.001996412,0.334081173,0.10689694,0.037005494,-0.007242282,0.115188261,-0.992627132,-0.003048241,0.334878117,0.105311885,0.047424972,-0.012268532,0.120260507,-0.991532683
-0.002897506,0.334498163,0.102359332,0.033170205,-0.007670383,0.120789737,-0.992094119,-0.003963567,0.333970517,0.0943923,0.037421942,-0.013903275,0.120428711,-0.991918981
-0.013631125,0.33826794,0.113614903,0.058336815,-0.007956032,0.130906459,-0.989644869,-0.013922036,0.338922501,0.111658245,0.075837553,-0.011609618,0.136103451,-0.987719357
-0.020585361,0.340498143,0.113934025,0.059103107,-0.007901859,0.147037457,-0.987331382,-0.020418346,0.340723068,0.106679589,0.064530283,-0.012207273,0.154856831,-0.98575145
-0.02574914,0.341409403,0.113491547,0.056387451,-0.007289538,0.162503465,-0.985068528,-0.023084104,0.339974612,0.110603929,0.053415477,-0.008356545,0.164342821,-0.984920204
-0.021212938,0.342462818,0.118457105,0.060626031,-0.004878048,0.174810292,-0.982721674,-0.023882359,0.342455506,0.116621673,0.062505484,-0.005868174,0.178027034,-0.982019961
-0.042725873,0.346676338,0.123152702,0.072357792,-0.006096073,0.201312828,-0.976831726,-0.039037213,0.345856905,0.120981783,0.085288167,-0.016987916,0.189137697,-0.978091419
-0.047661265,0.347501832,0.12255122,0.075123339,-0.006930047,0.211192286,-0.974526958,-0.045480516,0.346982628,0.121856868,0.082219094,-0.015725613,0.212115467,-0.973650455
-0.058835148,0.349295117,0.118491018,0.084948496,-0.013679984,0.205427886,-0.974880715,-0.052298088,0.348487377,0.123008683,0.090440899,-0.019741865,0.187208116,-0.977947593
-0.045296683,0.345150218,0.111249648,0.073564177,-0.012342219,0.186722922,-0.979576612,-0.037463382,0.341796517,0.115956366,0.060710818,-0.008868054,0.17075628,-0.983400524
-0.033210157,0.344537719,0.11310397,0.074637733,-0.011079913,0.172852246,-0.982052771,-0.029421397,0.344816387,0.108913928,0.078187943,-0.012791295,0.165505588,-0.98302114
-0.058235957,0.350962448,0.114870738,0.090337534,-0.016693465,0.176324817,-0.980035007,-0.057116292,0.352414578,0.111301988,0.092754453,-0.018142495,0.185970843,-0.977998555
-0.076968559,0.350168327,0.08851171,0.062507394,-0.02676476,0.165929287,-0.983790616,-0.073499225,0.34899804,0.08607313,0.050311893,-0.034791954,0.151627988,-0.986540914
-0.063455144,0.343212269,0.058862803,0.005851074,-0.018655206,0.123171638,-0.992192554,-0.063037694,0.344351798,0.056497455,-0.000457734,-0.014997981,0.108437181,-0.993988156
-0.047147247,0.339228205,0.053967986,-0.003766159,-0.014265295,0.084757923,-0.996291395,-0.039595678,0.338759363,0.053150617,-0.016964823,-0.014429402,0.064411968,-0.997672081
-0.04614735,0.339166099,0.054767974,-0.00149444,-0.014506805,0.077846776,-0.996858652,-0.04065232,0.338922888,0.052842028,-0.015636504,-0.015690003,0.060786277,-0.997885287
-0.022841349,0.333741723,0.058063251,-0.003275535,-0.011058003,0.054543696,-0.998438044,-0.021011367,0.333865404,0.056145236,-0.020295769,-0.011140577,0.044117898,-0.998757541
-0.014505967,0.333394287,0.059235433,-0.005137728,-0.01372253,0.032160473,-0.999369446,-0.01570797,0.333689213,0.060328186,-0.012060314,-0.011325222,0.03643471,-0.999199033
-0.018024205,0.333564554,0.064748946,-0.002165387,-0.013010539,0.053304933,-0.998479819,-0.024449535,0.334608316,0.059793875,-0.010336548,-0.011847429,0.069825739,-0.997434795
-0.01665707,0.334858541,0.051808379,-0.01737258,-0.01048561,0.063959505,-0.997746193,-0.018786408,0.335018277,0.049745895,-0.028537035,-0.010502495,0.064030468,-0.997484505
0.004115263,0.33232649,0.052270701,-0.018355383,-0.011950787,0.058049769,-0.998071305,-0.006406344,0.332419336,0.05374334,-0.01621595,-0.009139862,0.064741135,-0.997728467
0.004635339,0.332345267,0.046022848,-0.019770518,-0.011511962,0.064052402,-0.997682671,-0.006410964,0.332268327,0.044855021,-0.025339782,-0.009417325,0.06799072,-0.997319341
0.010950901,0.330948244,0.036815938,-0.038944915,-0.011395366,0.060847118,-0.99732151,-0.002132334,0.330833584,0.03701777,-0.042800635,-0.010576881,0.077103496,-0.996047676
0.018506482,0.329468501,0.042663607,-0.045384258,-0.012265893,0.060526127,-0.997058245,0.010537431,0.328600019,0.050869174,-0.040342003,-0.011370409,0.057778418,-0.99744916
0.021402303,0.330810054,0.03557474,-0.058970661,-0.013831615,0.071897245,-0.995571136,0.014489368,0.331072718,0.039233275,-0.063299239,-0.0103647,0.076904505,-0.994973123
0.01911344,0.331638012,0.032563048,-0.071527857,-0.015395259,0.077079625,-0.9943367,0.010193929,0.331784785,0.036654294,-0.073292345,-0.01181417,0.088015258,-0.993348897
0.018150176,0.332526588,0.020127694,-0.100120231,-0.016295955,0.073906215,-0.992092892,0.002188578,0.33243832,0.021177493,-0.101923794,-0.010554809,0.08169207,-0.991370916
0.030550763,0.330515283,0.019055802,-0.10191679,-0.015849087,0.055198173,-0.993133863,0.015565515,0.330884546,0.015309013,-0.090578169,-0.010984525,0.048692584,-0.994637609
0.018440992,0.329001792,0.020287679,-0.068905762,-0.010545917,0.051217247,-0.996247927,0.005206555,0.329606116,0.02358254,-0.05862686,-0.00782878,0.050294757,-0.996981382
0.018138447,0.330180719,0.003483283,-0.098587968,-0.010236245,0.035324643,-0.9944484,0.008085907,0.330770344,0.004928477,-0.097689405,-0.006880622,0.03667292,-0.994517207
-0.013052829,0.33598929,0.000233982,-0.121866889,-0.006589854,0.056575265,-0.990910772,-0.018464297,0.336528361,0.002985992,-0.123182833,-0.00035676,0.057596833,-0.990711093
-0.020538137,0.336821338,0.007010443,-0.117756147,-0.002947854,0.060021701,-0.991222548,-0.023293629,0.336919457,0.010667041,-0.115056232,0.001166329,0.055513084,-0.991804719
-0.016941588,0.336262985,0.011437566,-0.111814779,-0.005128363,0.050469486,-0.992433373,-0.019893818,0.33626464,0.014901303,-0.10770002,0.00151914,0.050887913,-0.992873132
-0.021260249,0.334828359,0.030184736,-0.082629113,-0.005890992,0.058471801,-0.994845645,-0.02427838,0.335673958,0.029527351,-0.075940847,-0.00344244,0.061874568,-0.995184779
-0.0315708,0.337327741,0.025081404,-0.102732496,-0.007876692,0.082446527,-0.99125243,-0.039018422,0.338996083,0.021360502,-0.104732901,-0.002259631,0.096234888,-0.989830434
-0.033769866,0.337516459,0.03140232,-0.092756294,-0.009588196,0.094028781,-0.991192118,-0.031945184,0.337146103,0.031242132,-0.095547557,-0.008546315,0.103474379,-0.989994824
-0.041744952,0.338945417,0.03204873,-0.090422366,-0.010368865,0.104851553,-0.990314305,-0.050411738,0.342153728,0.023554258,-0.105259448,-0.002553243,0.117847741,-0.987433493
-0.050816553,0.340241951,0.035905912,-0.071856602,-0.011679704,0.125170173,-0.989460226,-0.057664152,0.342361242,0.034206726,-0.084924668,-0.004841957,0.129321098,-0.987946749
-0.044480357,0.338364089,0.041402273,-0.072141555,-0.012799152,0.131187679,-0.988645728,-0.044571277,0.337380946,0.043412372,-0.071307719,-0.013529409,0.137697041,-0.987809479
-0.044013914,0.338305295,0.040865011,-0.072549966,-0.012863232,0.130816437,-0.988664579,-0.043967143,0.337164968,0.042732611,-0.072539479,-0.014195699,0.135978103,-0.987948358
-0.032679434,0.334078791,0.049450023,-0.052430462,-0.013257003,0.110690485,-0.99238023,-0.037032217,0.33399865,0.054406703,-0.052186936,-0.010303069,0.115001261,-0.991938174
-0.026241533,0.331359226,0.053174748,-0.050147517,-0.013154215,0.107860726,-0.992809896,-0.030028902,0.331124246,0.049847923,-0.070565194,-0.01493673,0.098985732,-0.99247092
-0.042515667,0.33386968,0.051894048,-0.038262037,-0.014106016,0.109330962,-0.993168549,-0.051693093,0.335638911,0.05972001,-0.029436648,-0.017484833,0.114749312,-0.99280256
-0.059659281,0.337702342,0.044322609,-0.034126633,-0.014296086,0.105812796,-0.993696797,-0.059401672,0.340208381,0.044316098,-0.032752097,-0.016390152,0.091671228,-0.995115578
-0.058659673,0.337312726,0.045290025,-0.031415141,-0.014449036,0.102439759,-0.994137677,-0.049099296,0.336238801,0.049847148,-0.025124162,-0.015442606,0.070573866,-0.9970541
-0.055435349,0.33691316,0.040552439,-0.03970859,-0.013231122,0.096727716,-0.994429799,-0.051116221,0.337308377,0.035153233,-0.058453441,-0.00386991,0.075042099,-0.995453238
-0.056231065,0.338749911,0.025368987,-0.064194627,-0.009723604,0.089072172,-0.993905675,-0.059231289,0.339963883,0.027812712,-0.076119751,-0.000103906,0.073520005,-0.994384468
-0.057255032,0.339071274,0.025793625,-0.063586177,-0.009803736,0.089861149,-0.993874101,-0.059339345,0.340144128,0.027181841,-0.076637685,-6.85E-05,0.073143929,-0.994371951
-0.062845859,0.33873799,0.042835091,-0.03567067,-0.013029869,0.101653829,-0.994093819,-0.052879591,0.338047713,0.027616598,-0.05695346,-0.00643022,0.078288674,-0.995280147
-0.044655793,0.333229266,0.052254537,-0.025421269,-0.0144512,0.087359904,-0.99574736,-0.036724508,0.331386983,0.052648783,-0.017750353,-0.012572456,0.0560022,-0.998188019
-0.035305611,0.331423283,0.055352531,-0.018459142,-0.014429162,0.072299887,-0.997107375,-0.029396772,0.330054104,0.055608712,-0.016328484,-0.012791462,0.044254661,-0.998804927
-0.027523595,0.32956424,0.060462033,-0.012225694,-0.013975507,0.064821017,-0.997721958,-0.026549578,0.329535246,0.062110111,-0.002451956,-0.015932593,0.044651359,-0.99887228
-0.01726831,0.330156144,0.066189749,0.003766294,-0.015502314,0.034097079,-0.999291213,-0.028336503,0.331944197,0.059258103,-0.000895321,-0.012768615,0.0277071,-0.999533594
-0.002812139,0.328592058,0.073783278,0.014200159,-0.015217274,0.015212706,-0.999667521,-0.008232117,0.329382181,0.072086036,0.019718945,-0.014849856,0.016618222,-0.99955678
-0.003035941,0.328426067,0.07298616,0.012634229,-0.015378767,0.016569358,-0.999664629,-0.013666987,0.329788834,0.074750796,0.015263885,-0.016986888,0.030446857,-0.999275386
0.021056309,0.325322694,0.084427209,0.020867462,-0.01436353,0.003305375,-0.999673514,0.010238476,0.326618999,0.079912931,0.02503404,-0.01437008,0.006880164,-0.999558508
0.043922969,0.324649815,0.102003462,0.044938054,-0.011078657,-0.008141021,-0.998894926,0.029126585,0.325468481,0.101216853,0.052237928,-0.012494288,-0.004246354,-0.998547375
0.054740415,0.325048981,0.100220448,0.044117147,-0.009796987,-0.033689876,-0.998410074,0.038326442,0.325840026,0.102829248,0.0590716,-0.007106576,-0.030646652,-0.997757375
0.051719467,0.32465047,0.097565857,0.041424234,-0.012520086,-0.031983351,-0.998551055,0.032934144,0.324021876,0.089077622,0.032435715,-0.014291756,-0.028125703,-0.998951793
0.036567244,0.323102703,0.091840384,0.036226756,-0.012914577,-0.020517982,-0.999049509,0.023886815,0.322061539,0.077656001,0.021008015,-0.008588839,-0.022034258,-0.9994995
0.035693778,0.322801514,0.091020515,0.03526443,-0.012745739,-0.019201887,-0.999112252,0.028310373,0.321163654,0.076296836,0.017743409,-0.008315679,-0.023422152,-0.999533176
0.028890732,0.321992288,0.087606068,0.029033708,-0.013053557,-0.008715879,-0.999454967,0.02140294,0.320799649,0.086437508,0.020339221,-0.011054412,-0.012201101,-0.999657214
0.020068464,0.322373541,0.083739374,0.023852784,-0.012920194,0.001324591,-0.999631107,0.007369936,0.3219302,0.074875161,0.01933077,-0.014591035,-4.83E-06,-0.999705076
0.01531274,0.320214258,0.071474597,-0.002773854,-0.012003066,0.015250078,-0.999799669,0.009816483,0.321735501,0.073912621,-0.007834464,-0.012860265,0.02235046,-0.999636412
0.00895604,0.319754219,0.067347747,-0.016630097,-0.011894119,0.030747462,-0.999317984,0.001073398,0.321457505,0.07087332,-0.017113984,-0.013602711,0.035137981,-0.999143302
0.007141484,0.319804939,0.068830906,-0.016503287,-0.012274468,0.033490657,-0.999227365,-0.005996965,0.322119921,0.073962241,-0.005948633,-0.011097591,0.05523476,-0.998394012
0.001614828,0.320115139,0.072226753,-0.002536215,-0.010525819,0.048161073,-0.998780914,-0.008825637,0.321534902,0.077504903,-0.002821922,-0.011397358,0.06440267,-0.99785161
-0.007922166,0.320084564,0.072824186,-0.002847337,-0.012372219,0.058124075,-0.99822578,-0.02408009,0.32225129,0.081453383,0.002601594,-0.015579052,0.088337988,-0.995965183
-0.007694661,0.32013949,0.071649017,-0.002384931,-0.011966085,0.058809371,-0.998191853,-0.025832534,0.322347403,0.081932664,0.004621059,-0.015744314,0.0877648,-0.996003985
-0.021722676,0.323105651,0.085148443,-0.000803725,-0.013620198,0.090043181,-0.995841177,-0.023090161,0.324325323,0.085880324,-0.004098803,-0.012552943,0.095012218,-0.99538821
-0.006027084,0.322475998,0.085066255,-0.011384922,-0.012056479,0.089572305,-0.995842298,-0.006565481,0.322954863,0.077183574,-0.029112577,-0.011516962,0.088462114,-0.995587349
-0.000678624,0.321751656,0.070143891,-0.03705072,-0.013577309,0.080569565,-0.995965286,-0.005878255,0.322625667,0.063488036,-0.056366265,-0.014079951,0.084015876,-0.994768918
0.000857994,0.321609656,0.065324518,-0.039632285,-0.013883495,0.079964733,-0.99591076,-0.006972976,0.322924107,0.060926929,-0.057746857,-0.013868697,0.083946317,-0.994698822
0.002613447,0.321393263,0.060365803,-0.044483982,-0.014570159,0.077768109,-0.995870082,-0.009425752,0.32326436,0.056060292,-0.060713112,-0.012641493,0.084671229,-0.994477212
0.000701419,0.320810048,0.051110964,-0.052244292,-0.012379973,0.063319237,-0.996545657,-0.006167769,0.321931928,0.052857883,-0.057742625,-0.008499186,0.059152991,-0.996540487
0.001022448,0.320257618,0.050456773,-0.05246891,-0.011402258,0.060020989,-0.996748253,-0.015804291,0.322505385,0.048443697,-0.062133282,-0.007595595,0.063589573,-0.99600774
0.00360592,0.320051855,0.052375853,-0.048687668,-0.01182784,0.050893691,-0.997443708,-0.006391034,0.321844637,0.049608521,-0.057540566,-0.008204032,0.037324786,-0.997610867
0.011443894,0.319723086,0.048110231,-0.05646385,-0.012296674,0.034408125,-0.997735409,0.00528419,0.321001828,0.050579518,-0.053261459,-0.006647982,0.009275645,-0.998515368
0.011320991,0.319710479,0.048088232,-0.056527612,-0.012298084,0.034473175,-0.997729727,0.007941499,0.321219325,0.045924976,-0.062932551,-0.005949177,0.004578769,-0.997989476
0.034239693,0.321856614,0.035017654,-0.082582035,-0.005694493,-0.011735654,-0.996498319,0.026772261,0.321776927,0.047545247,-0.07250464,-0.002774354,-0.017353773,-0.997213125
