x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
1.32E-02,3.20E-01,1.05E-01,-2.04E-03,-1.13E-02,9.05E-02,-9.96E-01,0.006740096,0.321612438,0.105203935,-0.010804811,-0.008963677,0.101639818,-0.99472208
3.44E-02,3.22E-01,1.39E-01,5.95E-02,9.05E-03,6.98E-02,-9.96E-01,0.034785875,0.321873569,0.13527897,0.048262245,0.01006444,0.069266976,-0.996378791
3.58E-02,3.23E-01,1.47E-01,4.00E-02,6.21E-03,6.92E-02,-9.97E-01,0.045115031,0.320424879,0.13052155,0.025634573,0.006889657,0.053257671,-0.998227902
7.60E-02,3.36E-01,1.31E-01,6.42E-02,1.27E-02,3.04E-02,-9.97E-01,0.084114061,0.331752505,0.138851729,0.070086706,0.013591885,0.020200021,-0.99724375
6.43E-02,3.39E-01,1.65E-01,3.39E-02,-1.36E-02,-7.86E-02,-9.96E-01,0.068724733,0.333776836,0.153868451,0.031356669,-0.006909399,-0.057920609,-0.997804701
2.34E-02,3.22E-01,1.05E-01,3.30E-02,-1.12E-02,8.83E-02,-9.95E-01,0.019524684,0.322261012,0.108354573,0.026757174,-0.009906068,0.085939673,-0.995891384
8.87E-02,3.31E-01,6.37E-02,-9.54E-02,-5.43E-03,-1.09E-01,-9.89E-01,0.09212802,0.330324272,0.055755707,-0.092706804,-0.008258037,-0.106560228,-0.989938903
1.78E-01,3.34E-01,5.29E-02,-3.90E-03,2.33E-02,-1.29E-01,-9.91E-01,0.156767366,0.331575189,0.045905705,-0.02158838,0.01490551,-0.107520064,-0.993855739
6.14E-02,3.49E-01,3.11E-02,-1.77E-01,-7.79E-03,-1.28E-03,-9.84E-01,0.067422269,0.344842744,0.018251739,-0.166952615,-0.008470571,-0.002398782,-0.985925619
3.59E-02,3.47E-01,-8.86E-03,-1.59E-01,-1.63E-02,7.55E-02,-9.84E-01,0.042527764,0.346113187,-0.009737367,-0.164729637,-0.010876272,0.054666262,-0.984760714
4.04E-02,3.26E-01,1.73E-02,-7.33E-02,-1.65E-02,6.16E-02,-9.95E-01,0.036978707,0.328245976,0.017534221,-0.087909417,-0.01529522,0.070227339,-0.993532066
1.22E-01,3.27E-01,5.14E-02,-7.16E-02,1.63E-03,-5.86E-02,-9.96E-01,0.12254096,0.327719178,0.050192767,-0.071853933,0.001373332,-0.048544141,-0.996232156
8.78E-02,3.39E-01,1.89E-01,1.07E-01,7.31E-03,-3.77E-02,-9.94E-01,0.089847201,0.333864359,0.17378772,0.080540981,0.002592116,-0.027836233,-0.996358995
5.98E-02,3.32E-01,1.03E-01,3.93E-03,-8.11E-03,-1.10E-02,-1.00E+00,0.059209717,0.331246392,0.108731758,0.000917113,-0.00959579,-0.011799655,-0.999881673
9.57E-02,3.24E-01,5.34E-02,-2.38E-02,6.93E-03,-1.01E-01,-9.95E-01,0.089197522,0.325752739,0.061886262,-0.029076178,-0.006744094,-0.089218999,-0.99556367
4.80E-02,3.43E-01,2.17E-01,1.18E-01,2.00E-03,-4.70E-05,-9.93E-01,0.045683399,0.338075815,0.204922871,0.107213936,0.000901365,-0.001529576,-0.994233048
1.78E-03,3.49E-01,8.77E-02,-1.58E-01,9.29E-03,4.89E-02,-9.86E-01,0.009277807,0.343888521,0.085791844,-0.141211759,0.001389437,0.043612196,-0.989014673
1.36E-01,3.48E-01,1.38E-01,1.74E-01,3.05E-02,-1.37E-01,-9.75E-01,0.130385181,0.346009545,0.141034212,0.157803358,0.020142203,-0.134062992,-0.978120224
3.06E-02,3.27E-01,5.20E-02,-1.30E-02,-1.07E-02,7.49E-02,-9.97E-01,0.026986492,0.327839677,0.050278488,-0.001778968,-0.012171737,0.066232519,-0.997728181
7.37E-02,3.18E-01,7.78E-02,-6.77E-02,-1.30E-03,-3.82E-02,-9.97E-01,0.074663193,0.318554036,0.063790157,-0.068828842,-0.005717287,-0.030661866,-0.997135782
5.38E-03,3.18E-01,9.12E-02,-2.06E-02,-1.16E-02,5.80E-02,-9.98E-01,0.012662657,0.318090161,0.090905361,-0.010151366,-0.012620794,0.056068835,-0.9982922
1.83E-02,3.39E-01,1.41E-01,1.33E-02,-1.31E-03,1.63E-02,-1.00E+00,0.02334769,0.333253123,0.147250211,0.024799771,-0.001932021,0.019910622,-0.999491378
1.26E-01,3.28E-01,6.12E-02,-1.24E-01,-1.13E-02,-9.24E-02,-9.88E-01,0.1235851,0.326887365,0.058553641,-0.096852008,-0.007215276,-0.091473051,-0.991059752
4.27E-02,3.10E-01,8.31E-02,-2.20E-02,-1.40E-02,3.93E-02,-9.99E-01,0.043371828,0.309806146,0.081945869,-0.031978288,-0.016833462,0.026571722,-0.998993369
5.72E-02,3.29E-01,7.72E-02,-3.70E-02,-8.63E-03,3.13E-02,-9.99E-01,0.059313824,0.322230409,0.082934211,-0.031551628,-0.015186965,0.020871979,-0.999168738
5.81E-02,3.36E-01,1.33E-01,1.18E-01,1.12E-02,1.27E-02,-9.93E-01,0.062530327,0.330734255,0.122116394,0.089886378,0.007682215,0.015090747,-0.995807763
1.00E-01,3.28E-01,1.25E-01,1.17E-01,1.48E-02,-5.28E-02,-9.92E-01,0.100925112,0.328512001,0.12056219,0.110534394,0.018952586,-0.052691886,-0.992293473
-2.98E-02,3.39E-01,8.14E-02,-5.93E-02,-1.09E-02,9.50E-02,-9.94E-01,-0.019897068,0.33531611,0.081074435,-0.036964547,-0.006307726,0.080154863,-0.996073834
8.01E-02,3.29E-01,3.12E-02,-3.79E-02,5.52E-03,-3.37E-02,-9.99E-01,0.065825062,0.327060795,0.038753865,-0.040904627,0.00623424,-0.018241925,-0.998976886
1.13E-01,3.40E-01,8.09E-02,-4.97E-03,-9.77E-03,-1.50E-01,-9.89E-01,0.114288094,0.339016118,0.077308348,-0.01634387,-0.009470828,-0.142690296,-0.989587088
5.78E-02,3.27E-01,6.66E-02,-2.26E-02,-5.90E-03,4.06E-03,-1.00E+00,0.056520188,0.326684946,0.062547481,-0.026507898,-0.004640022,-0.006991776,-0.999613182
8.19E-02,3.31E-01,8.39E-02,-3.22E-02,-6.50E-03,-5.53E-02,-9.98E-01,0.072976607,0.328172628,0.07389158,-0.030540121,-0.010079592,-0.03589735,-0.998826377
5.24E-02,3.47E-01,1.75E-01,5.54E-02,-8.70E-03,-4.18E-02,-9.98E-01,0.057008264,0.348185505,0.175550965,0.060053102,-0.010644416,-0.064831086,-0.996016868
7.83E-02,3.42E-01,1.09E-01,4.32E-02,-1.40E-02,-6.64E-02,-9.97E-01,0.075255495,0.340177506,0.123957249,0.045138468,-0.013962089,-0.057461583,-0.997229048
-2.65E-02,3.30E-01,6.21E-02,-2.45E-03,-1.59E-02,4.47E-02,-9.99E-01,-0.013843806,0.327094537,0.065905743,-0.007379597,-0.01580062,0.04194588,-0.998967616
2.61E-02,3.23E-01,8.49E-02,-3.36E-02,-1.30E-02,1.15E-01,-9.93E-01,0.02829958,0.323605376,0.075453976,-0.04055654,-0.015203628,0.097749457,-0.994267694
1.18E-02,3.44E-01,1.90E-01,1.83E-01,9.71E-03,8.69E-02,-9.79E-01,-0.001884342,0.343248818,0.182699216,0.156160495,0.015236685,0.124509444,-0.979731886
3.04E-02,3.22E-01,7.89E-02,-1.77E-02,-1.11E-02,3.91E-02,-9.99E-01,0.028515193,0.322033751,0.080987988,-0.006663446,-0.013628519,0.053954191,-0.998427224
3.75E-02,3.31E-01,1.34E-01,8.74E-02,9.40E-03,1.01E-01,-9.91E-01,0.039039003,0.330638244,0.137748748,0.069383579,0.01278458,0.095966531,-0.992878199
5.63E-02,3.22E-01,9.94E-02,3.88E-02,-1.19E-02,-3.27E-02,-9.99E-01,0.055780345,0.321695606,0.096372099,0.030489128,-0.011512168,-0.020632086,-0.999255772
6.57E-02,3.19E-01,8.26E-02,1.96E-02,-7.91E-03,-4.66E-02,-9.99E-01,0.060654783,0.320771817,0.090706217,0.032536943,-0.008396816,-0.036742976,-0.998759
3.18E-02,3.11E-01,8.53E-02,-2.44E-02,-1.35E-02,6.19E-02,-9.98E-01,0.032282462,0.311098727,0.083151036,-0.009121309,-0.013141189,0.057275899,-0.998228892
-2.50E-03,3.34E-01,1.22E-01,7.37E-02,-6.66E-03,1.06E-01,-9.92E-01,-0.001689149,0.328806132,0.114311969,0.072361941,-0.010635611,0.107701478,-0.991489164
3.02E-03,3.35E-01,1.21E-01,-5.95E-02,1.25E-02,6.78E-02,-9.96E-01,0.00562683,0.329333343,0.116003018,-0.042284503,-0.00332591,0.074408953,-0.996325318
4.10E-02,3.29E-01,8.72E-02,-2.34E-02,-1.60E-02,-4.21E-02,-9.99E-01,0.035435406,0.32905011,0.107927093,-0.007129079,-0.009007091,-0.006591862,-0.999912179
1.05E-01,3.34E-01,9.79E-02,8.56E-02,1.68E-02,-6.71E-02,-9.94E-01,0.100084053,0.330293854,0.089776596,0.045776306,0.00862171,-0.068868708,-0.99653763
4.96E-03,3.35E-01,1.27E-01,5.69E-02,-3.09E-03,1.25E-01,-9.91E-01,0.004851743,0.333997768,0.123954511,0.057716328,-0.003300355,0.111929458,-0.992032524
1.31E-01,3.41E-01,1.96E-01,1.45E-01,-1.28E-02,-1.65E-01,-9.76E-01,0.108805177,0.338372956,0.186390162,0.141826534,-0.005596221,-0.118818308,-0.982718511
6.76E-02,3.28E-01,1.06E-01,6.15E-02,-8.39E-03,-7.28E-02,-9.95E-01,0.078605243,0.327446244,0.113490648,0.076645303,-0.012774888,-0.088129948,-0.993073587
-4.02E-02,3.29E-01,9.71E-02,4.36E-02,-1.78E-02,1.20E-01,-9.92E-01,-0.015658247,0.324713425,0.098114888,0.048238642,-0.015106717,0.082169662,-0.995335515
1.54E-01,3.35E-01,4.89E-02,-5.84E-02,5.52E-03,-6.95E-02,-9.96E-01,0.14263152,0.331327685,0.051783771,-0.036864418,0.010580809,-0.056812289,-0.997647858
2.60E-02,3.38E-01,1.28E-01,-1.31E-02,7.08E-03,1.21E-02,-1.00E+00,0.043156114,0.331403869,0.111008152,-0.02232027,-0.003651172,0.007833033,-0.999712777
6.68E-02,3.27E-01,1.55E-02,-7.18E-02,8.59E-03,-2.55E-02,-9.97E-01,0.064441301,0.328343848,0.005932273,-0.084761261,-0.001688166,-0.018670203,-0.996224527
7.64E-02,3.30E-01,4.54E-02,-8.63E-02,-8.63E-03,-4.33E-03,-9.96E-01,0.076776629,0.328710196,0.027395579,-0.085763111,-0.009315359,-0.020683953,-0.996057236
1.37E-02,3.37E-01,1.53E-01,3.09E-02,-2.58E-03,1.91E-02,-9.99E-01,0.02115657,0.333300622,0.141290563,0.006243045,-0.004124395,0.018816324,-0.999794233
5.85E-02,3.30E-01,2.07E-02,-2.01E-02,-5.51E-04,4.47E-02,-9.99E-01,0.055103526,0.328255896,0.032624188,-0.01220096,-0.004340627,0.041916157,-0.999037103
6.92E-02,3.29E-01,7.60E-02,-4.41E-02,-4.10E-03,-2.19E-02,-9.99E-01,0.070238653,0.328231007,0.073974496,-0.030987703,-0.008426032,-0.012308281,-0.999407287
4.23E-02,3.25E-01,1.13E-01,3.29E-02,4.86E-03,9.77E-02,-9.95E-01,0.04088574,0.324844899,0.112156209,0.025421088,-0.005413081,0.083201143,-0.996192817
-5.80E-03,3.24E-01,3.98E-02,-1.19E-01,-1.64E-02,1.41E-01,-9.83E-01,-0.014975299,0.325002931,0.053195211,-0.078030723,-0.014150084,0.153426909,-0.984969743
4.73E-02,3.37E-01,9.74E-02,5.45E-02,-4.84E-03,4.29E-03,-9.98E-01,0.043229531,0.332296336,0.089145389,0.026660885,-0.009798933,0.030958716,-0.999106232
9.14E-02,3.16E-01,9.85E-02,1.74E-02,-1.04E-02,-6.85E-02,-9.97E-01,0.091679248,0.318099928,0.101472708,0.021565542,0.002852763,-0.066820394,-0.997527738
4.14E-02,3.42E-01,1.31E-01,1.10E-01,3.44E-03,4.52E-02,-9.93E-01,0.040620423,0.335675846,0.130400177,0.10463285,-0.003017032,0.04168886,-0.993632126
2.79E-02,3.28E-01,1.31E-01,-3.30E-02,8.54E-04,2.21E-02,-9.99E-01,0.041415465,0.325927043,0.11558383,-0.035874191,0.00530237,-0.000413705,-0.999342052
1.06E-02,3.31E-01,1.41E-01,1.91E-02,1.16E-02,8.07E-02,-9.96E-01,0.003506213,0.32963858,0.139919271,0.013517217,0.006682448,0.075586961,-0.997024214
7.36E-02,3.28E-01,1.17E-01,2.11E-02,-6.70E-04,3.56E-03,-1.00E+00,0.072510987,0.327580428,0.119966214,0.012771722,0.00962971,0.018750825,-0.999694029
7.23E-03,3.45E-01,3.60E-02,-1.30E-01,-1.14E-02,1.05E-01,-9.86E-01,0.014469669,0.340516833,0.037894981,-0.125002622,-0.01022706,0.094970159,-0.987546003
1.52E-01,3.40E-01,1.29E-01,9.64E-03,1.09E-02,-4.77E-02,-9.99E-01,0.137819907,0.336463765,0.115816783,-0.001688494,0.004696059,-0.03792422,-0.999254195
4.69E-02,3.22E-01,1.34E-01,8.95E-02,1.07E-02,4.47E-02,-9.95E-01,0.035882661,0.321183906,0.1273669,0.066881931,-0.002970614,0.057509935,-0.996096385
3.61E-02,3.11E-01,9.65E-02,5.53E-03,-1.18E-02,3.29E-02,-9.99E-01,0.045528863,0.311701932,0.10524131,0.019128344,-0.007587825,0.033265323,-0.999234362
4.18E-02,3.36E-01,8.26E-02,-8.81E-02,2.25E-04,2.17E-02,-9.96E-01,0.047459076,0.329484244,0.079720402,-0.078273171,-0.011586515,0.014028886,-0.996765896
4.59E-02,3.27E-01,7.99E-02,-8.71E-02,-1.28E-02,-1.31E-02,-9.96E-01,0.050566124,0.327370348,0.082243916,-0.089107353,0.00089572,-0.00494606,-0.996009247
9.95E-03,3.28E-01,1.14E-01,1.43E-03,-7.92E-03,4.86E-02,-9.99E-01,0.008345159,0.327847377,0.113887705,-0.009559382,-0.001760817,0.047399113,-0.998828236
1.07E-01,3.21E-01,1.14E-01,1.43E-02,4.88E-03,-1.84E-02,-1.00E+00,0.105107213,0.320695615,0.10893201,-0.004632764,0.003289284,-0.012277801,-0.999904386
6.11E-02,3.28E-01,1.24E-01,9.65E-02,-7.57E-03,-2.14E-02,-9.95E-01,0.05911637,0.326708178,0.126826306,0.083591965,-0.00865539,-0.0146421,-0.996354719
7.22E-02,3.47E-01,1.94E-01,1.28E-01,-1.17E-02,-9.09E-02,-9.87E-01,0.073130894,0.345426528,0.209165869,0.139415847,-0.008152666,-0.031548411,-0.989169884
1.91E-02,3.42E-01,2.12E-02,-1.28E-01,-1.22E-02,6.71E-02,-9.89E-01,0.025269456,0.3396288,0.023969205,-0.108096634,-0.010917564,0.057223867,-0.992426443
2.40E-02,3.33E-01,8.77E-02,7.89E-03,-1.69E-02,-1.53E-02,-1.00E+00,0.027683237,0.332913544,0.089613544,-0.000980992,-0.011688441,-0.009391843,-0.999886974
7.67E-02,3.32E-01,7.04E-02,1.68E-02,7.55E-03,-1.50E-02,-1.00E+00,0.078898011,0.330862312,0.066754002,0.004563338,0.008536147,-0.023268589,-0.999681882
3.94E-03,3.48E-01,6.42E-03,-2.09E-01,-7.82E-03,7.08E-02,-9.75E-01,0.016639442,0.344052674,0.009710988,-0.178233603,-0.01078313,0.068242066,-0.981556249
8.52E-02,3.14E-01,7.67E-02,-4.11E-03,3.58E-03,-3.63E-02,-9.99E-01,0.078057449,0.315648991,0.067602287,-0.017173405,0.005697877,-0.017193637,-0.999687608
1.28E-02,3.20E-01,1.02E-01,4.55E-02,-1.09E-02,7.08E-02,-9.96E-01,0.01702228,0.319306674,0.102724824,0.040809581,-0.013316911,0.041497488,-0.998214928
6.93E-02,3.44E-01,1.37E-02,-1.64E-01,3.88E-03,-8.68E-02,-9.83E-01,0.067217528,0.337943463,0.01758109,-0.158299703,0.002864448,-0.072534592,-0.984718263
7.66E-02,3.33E-01,9.45E-02,5.24E-02,-2.90E-03,-1.56E-02,-9.98E-01,0.072760449,0.331766566,0.08865224,0.018671612,0.000852417,-0.02392174,-0.999538974
5.84E-02,3.51E-01,1.87E-02,-1.93E-01,-1.44E-02,6.41E-02,-9.79E-01,0.045241869,0.344702631,0.036892439,-0.143026402,-0.009623999,0.052675372,-0.988268928
-4.03E-03,3.36E-01,7.42E-02,-4.48E-02,-9.55E-03,1.22E-01,-9.91E-01,-0.004096428,0.337148929,0.072730449,-0.053551571,-0.007253825,0.123893064,-0.99082286
1.36E-01,3.28E-01,1.24E-01,5.54E-02,1.14E-02,-8.64E-02,-9.95E-01,0.124700547,0.325713253,0.116920558,0.038697992,0.008330534,-0.069221393,-0.996815479
5.91E-02,3.32E-01,1.21E-01,8.83E-02,-1.12E-02,-2.66E-02,-9.96E-01,0.064263231,0.328171857,0.120377886,0.07841471,-0.007891582,-0.019709922,-0.996694533
1.27E-01,3.65E-01,2.10E-01,1.92E-01,-2.07E-02,-1.69E-01,-9.67E-01,0.120127937,0.360340015,0.198449136,0.160526741,-0.023639718,-0.156647186,-0.974233464
6.80E-02,3.26E-01,1.33E-02,-7.98E-02,3.53E-03,-1.02E-02,-9.97E-01,0.070675282,0.325461634,0.027699508,-0.056985962,-0.000390161,-0.024944835,-0.998063044
9.59E-02,3.46E-01,7.23E-02,8.35E-02,3.15E-02,-1.58E-02,-9.96E-01,0.102517385,0.343361521,0.075992195,0.084908097,0.028246028,-0.051770041,-0.994641276
3.20E-02,3.27E-01,5.61E-02,-9.54E-02,-1.15E-02,6.03E-02,-9.94E-01,0.032164453,0.327070516,0.050024564,-0.09201603,-0.015822031,0.049434125,-0.994403271
2.82E-02,3.29E-01,9.34E-02,-7.92E-02,-8.90E-03,2.97E-02,-9.96E-01,0.032922269,0.327118409,0.083924568,-0.080150805,-0.003138485,0.038214801,-0.996043801
-4.98E-02,3.47E-01,3.30E-02,-2.82E-02,-1.27E-02,4.33E-02,-9.99E-01,-0.051549651,0.344675903,0.035251106,-0.046310508,-0.00733168,0.046635158,-0.997810702
-2.45E-02,3.43E-01,1.48E-01,5.78E-02,1.27E-04,1.41E-01,-9.88E-01,-0.017564476,0.341331438,0.134646965,0.034526274,0.001145913,0.129322165,-0.99099925
9.08E-02,3.32E-01,9.16E-02,3.80E-03,-1.47E-02,-1.05E-01,-9.94E-01,0.096470012,0.332427279,0.091981045,0.00432989,-0.010961662,-0.090804635,-0.99579823
-2.17E-03,3.25E-01,8.10E-02,-5.19E-02,-9.58E-03,1.18E-01,-9.92E-01,-0.003952701,0.325177515,0.085202692,-0.036920276,-0.010111639,0.110812507,-0.993102912
1.52E-02,3.39E-01,1.22E-01,2.30E-02,-9.60E-03,4.46E-02,-9.99E-01,0.01483604,0.333623334,0.117597349,0.010314052,-0.002406884,0.072696179,-0.997297815
5.62E-02,3.33E-01,4.60E-02,-1.15E-01,-1.35E-02,2.58E-02,-9.93E-01,0.057699247,0.33230533,0.042839057,-0.103359698,-0.013743097,0.018816056,-0.994368732
1.32E-02,3.36E-01,1.21E-01,-7.08E-03,2.08E-03,5.53E-02,-9.98E-01,0.013934638,0.335399061,0.115825109,-0.024311549,0.004788309,0.063145048,-0.997696555
9.89E-02,3.49E-01,9.11E-03,-1.36E-01,-8.37E-03,4.40E-03,-9.91E-01,0.082486467,0.344944082,0.016238603,-0.116476388,-0.004045352,0.008561423,-0.993148319
8.75E-02,3.33E-01,1.67E-01,7.11E-02,1.87E-02,2.38E-02,-9.97E-01,0.096316198,0.334741688,0.159384021,0.071098857,0.020470436,0.015446098,-0.997138643
1.41E-01,3.27E-01,1.19E-01,3.78E-02,7.20E-03,-1.08E-01,-9.93E-01,0.131648018,0.328746905,0.130035003,0.05549691,0.009828936,-0.078788685,-0.995296129
1.10E-01,3.35E-01,1.08E-01,3.00E-02,-9.71E-03,-1.28E-01,-9.91E-01,0.115580303,0.331498102,0.110086418,0.040118023,-0.014092209,-0.115905938,-0.992349621
1.67E-02,3.39E-01,1.61E-01,1.67E-01,-4.21E-03,6.63E-02,-9.84E-01,0.020132727,0.337854765,0.159969469,0.154950949,-0.00671357,0.064311371,-0.985799694
4.48E-02,3.23E-01,7.81E-02,4.46E-02,3.97E-03,5.64E-02,-9.97E-01,0.043689491,0.323613119,0.091579919,0.062002442,-0.004998542,0.046795292,-0.996964248
7.19E-02,3.42E-01,1.66E-01,5.71E-02,-5.55E-03,-5.64E-02,-9.97E-01,0.079679665,0.336860649,0.154201853,0.072014657,0.001932901,-0.054902929,-0.995889401
1.15E-01,3.34E-01,1.61E-01,6.92E-02,1.55E-02,-2.28E-02,-9.97E-01,0.105969766,0.331709025,0.156731683,0.066723608,0.011009764,-0.026083038,-0.997369715
3.11E-02,3.43E-01,1.65E-01,1.32E-01,6.01E-03,3.49E-02,-9.91E-01,0.033818196,0.33854656,0.168012706,0.12757753,-0.003201421,0.041194748,-0.990967035
9.76E-02,3.42E-01,2.08E-01,1.14E-01,8.26E-03,-4.51E-02,-9.92E-01,0.08711439,0.339080008,0.196284898,0.110269455,0.005694002,-0.034127754,-0.99329896
1.21E-02,3.23E-01,7.42E-02,-4.25E-02,-1.55E-02,1.06E-01,-9.93E-01,0.009259633,0.323335932,0.071574515,-0.032453972,-0.014735775,0.099030005,-0.994444772
3.85E-02,3.30E-01,9.37E-02,-5.53E-02,-2.23E-03,-5.56E-03,-9.98E-01,0.038177458,0.325427137,0.085416852,-0.059258419,-0.005433932,0.022692795,-0.997969063
2.66E-03,3.33E-01,1.47E-01,6.99E-02,5.13E-03,1.18E-01,-9.91E-01,-0.001184911,0.33289841,0.143504135,0.059696134,0.011428878,0.112067312,-0.991839993
-7.83E-03,3.49E-01,2.57E-02,-1.44E-01,-1.76E-02,1.67E-01,-9.75E-01,-0.00400394,0.343178751,0.026081311,-0.13910247,-0.014411086,0.154134737,-0.978102934
9.53E-02,3.31E-01,6.88E-02,8.98E-03,7.80E-03,-2.40E-02,-1.00E+00,0.097454111,0.331282039,0.062747333,-0.015075071,0.010624048,-0.01874587,-0.99964573
5.37E-02,3.20E-01,8.65E-02,-3.83E-03,-1.25E-02,-1.32E-02,-1.00E+00,0.053163349,0.320963307,0.086722584,-0.006542101,-0.012080653,-0.006615754,-0.999883731
9.64E-02,3.34E-01,9.86E-02,1.11E-02,-1.65E-02,-1.16E-01,-9.93E-01,0.099983902,0.333056819,0.097207882,0.00857302,-0.012045529,-0.110532799,-0.993760407
7.23E-02,3.32E-01,2.82E-03,-6.79E-02,-8.53E-03,3.90E-02,-9.97E-01,0.068989136,0.330551825,0.002010567,-0.074834017,-0.006620623,0.023471605,-0.996897376
5.63E-02,3.27E-01,1.24E-01,7.97E-02,-5.62E-03,-4.01E-03,-9.97E-01,0.060294142,0.326266821,0.125546427,0.069410874,-0.007756752,0.004675597,-0.997546661
3.14E-02,3.25E-01,7.22E-02,-6.04E-02,-1.25E-02,1.02E-01,-9.93E-01,0.035601624,0.322976981,0.074321793,-0.03195525,-0.015091873,0.069561115,-0.996951278
-1.25E-02,3.28E-01,6.44E-02,-9.50E-02,-8.18E-03,1.36E-01,-9.86E-01,-0.008284166,0.326503553,0.063374415,-0.072241876,-0.010819531,0.1375735,-0.98779306
7.18E-02,3.30E-01,7.26E-02,-5.13E-02,-4.57E-03,-2.75E-02,-9.98E-01,0.071161154,0.325751772,0.076337648,-0.059644577,-0.005736321,-0.010598305,-0.998146633
9.89E-02,3.40E-01,1.39E-01,9.17E-02,-1.26E-02,-1.16E-01,-9.89E-01,0.104184914,0.338758677,0.144731218,0.074587748,-0.0061889,-0.105968264,-0.991547875
5.74E-02,3.21E-01,1.04E-01,5.36E-02,8.27E-03,5.98E-02,-9.97E-01,0.061440151,0.323202471,0.113557264,0.066307283,0.01031254,0.029604966,-0.997306486
7.05E-02,3.28E-01,1.28E-01,-1.65E-02,8.89E-03,1.47E-02,-1.00E+00,0.063623973,0.324387823,0.123795398,0.03280707,0.003873687,0.022579449,-0.999176037
-2.85E-03,3.29E-01,1.04E-01,8.36E-02,-2.17E-02,2.35E-02,-9.96E-01,0.010328855,0.324310392,0.092564241,0.03649065,-0.016414449,0.027649994,-0.99881647
7.06E-02,3.45E-01,1.44E-01,1.00E-01,2.41E-02,5.16E-02,-9.93E-01,0.064087542,0.340253309,0.143030703,0.108119149,0.01285162,0.028935765,-0.993633668
7.67E-02,3.17E-01,5.04E-02,-1.11E-02,-1.48E-04,6.76E-03,-1.00E+00,0.077629621,0.318229572,0.047904613,-0.018997323,0.004528958,-0.00057172,-0.999807123
2.86E-02,3.57E-01,1.81E-02,-1.81E-01,-3.28E-03,-2.70E-02,-9.83E-01,0.027097284,0.35261365,0.011325766,-0.175177975,0.000318659,-0.012119458,-0.984458284
1.07E-01,3.40E-01,8.71E-03,-1.66E-01,3.06E-04,-1.06E-01,-9.80E-01,0.104681347,0.343537527,0.001269347,-0.190040895,0.004495062,-0.096018394,-0.977059094
4.06E-02,3.18E-01,8.01E-02,-6.83E-02,-7.83E-03,6.82E-03,-9.98E-01,0.043740506,0.320023272,0.085038493,-0.066936671,-0.009037489,0.004321019,-0.997706886
3.80E-02,3.47E-01,8.15E-02,-4.09E-02,-7.92E-03,6.24E-02,-9.97E-01,0.040321151,0.340047592,0.085828396,-0.046411115,-0.004804076,0.058616695,-0.997186756
2.48E-02,3.37E-01,4.17E-02,-1.46E-01,-1.72E-02,8.65E-02,-9.85E-01,0.025508865,0.3374931,0.035615242,-0.148055061,-0.012277942,0.071923425,-0.98628395
5.89E-02,3.25E-01,1.24E-01,1.21E-02,-1.52E-03,-3.17E-02,-9.99E-01,0.054539962,0.325777727,0.122237918,-0.005790617,-0.000306618,-0.012628396,-0.999903047
1.29E-01,3.21E-01,6.02E-02,-4.60E-02,2.73E-03,-5.57E-02,-9.97E-01,0.111116748,0.32067617,0.068629592,-0.044119172,0.000413839,-0.049104407,-0.997817942
1.03E-02,3.59E-01,1.95E-01,2.11E-01,2.22E-02,1.24E-01,-9.69E-01,0.001977056,0.354840235,0.186543723,0.179573101,0.024783919,0.144136587,-0.972808921
-4.10E-02,3.58E-01,1.66E-01,1.56E-01,-2.58E-02,1.00E-01,-9.82E-01,-0.04793861,0.361187883,0.172851581,0.17720678,-0.020158138,0.13504181,-0.974656355
6.63E-02,3.33E-01,6.11E-02,8.88E-03,-1.59E-03,3.53E-02,-9.99E-01,0.071409494,0.334214914,0.058708982,0.019437221,-0.000191021,0.018179874,-0.999637691
4.11E-02,3.35E-01,1.22E-01,-6.94E-02,7.83E-03,-1.18E-02,-9.97E-01,0.042119753,0.330715324,0.109976702,-0.04162845,0.001996211,-0.000782902,-0.999130762
9.72E-03,3.42E-01,1.34E-01,9.29E-02,4.11E-03,1.57E-01,-9.83E-01,0.004488058,0.341421282,0.134793405,0.08151479,0.002416794,0.145530461,-0.985986725
1.89E-02,3.31E-01,3.18E-02,-1.51E-01,-1.50E-02,7.77E-02,-9.85E-01,0.021852111,0.330347534,0.03448684,-0.127240855,-0.01689499,0.081431683,-0.988377349
-2.20E-02,3.45E-01,1.32E-01,7.07E-03,2.87E-03,1.48E-01,-9.89E-01,0.002168332,0.338991644,0.12500824,-0.024552261,0.004087222,0.111663958,-0.993433547
3.23E-02,3.39E-01,1.76E-01,1.36E-01,1.27E-02,5.36E-02,-9.89E-01,0.019942231,0.338349859,0.173239977,0.105266669,0.010190707,0.07216167,-0.991769767
-1.81E-02,3.32E-01,5.38E-02,-6.73E-02,-1.01E-02,1.09E-01,-9.92E-01,-0.01724848,0.331335068,0.059136976,-0.039283992,-0.014353321,0.109761982,-0.993073928
7.50E-02,3.23E-01,9.00E-02,5.16E-02,1.26E-03,-5.07E-02,-9.97E-01,0.073845941,0.322388208,0.084714797,0.023245472,0.000859332,-0.038797807,-0.998975885
