Format Version,1.24,Take Name,Take 2024-08-07 11.30.36 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-08-07 11.30.37.870 AM,Capture Start Frame,4110063,Total Frames in Take,3020,Total Exported Frames,3020,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
229,1.908333,-0.001734,-0.168955,-0.000347,0.985622,-14.637093,252.432938,-4.607696,22.450823,250.376434,49.916889,-46.030979,254.116028,-58.036907,-77.861511,252.803360,34.113846,42.893303,252.435898,-44.424606,22.606375,250.662567,49.767567,-46.523045,254.502655,-57.765434,-77.766266,252.491501,33.706215,43.092640,252.052429,-44.091553,-40.998795,380.440369,-35.216290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.916667,-0.001734,-0.168954,-0.000352,0.985622,-14.636895,252.429840,-4.606991,22.451122,250.372894,49.917507,-46.030888,254.113312,-58.036133,-77.861237,252.800827,34.114689,42.893410,252.432251,-44.424026,22.607346,250.658997,49.767445,-46.522411,254.500366,-57.764626,-77.767502,252.489929,33.707687,43.092609,252.048935,-44.090881,-40.993404,380.432892,-35.220631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.925000,-0.001745,-0.168955,-0.000327,0.985622,-14.636065,252.429871,-4.607160,22.451948,250.376312,49.917469,-46.030033,254.110245,-58.036411,-77.860489,252.799088,34.114395,42.894314,252.433746,-44.424091,22.608219,250.664688,49.769070,-46.522621,254.499527,-57.765011,-77.765663,252.486084,33.705982,43.093636,252.048645,-44.091698,-41.001804,380.437469,-35.217968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.933333,-0.001745,-0.168947,-0.000352,0.985623,-14.634552,252.432053,-4.607263,22.454250,250.376190,49.916740,-46.029312,254.114456,-58.035988,-77.858330,252.803986,34.115326,42.895176,252.433502,-44.425133,22.609961,250.662033,49.768143,-46.520420,254.501251,-57.765427,-77.764297,252.493256,33.708954,43.094116,252.050644,-44.093544,-40.998165,380.444855,-35.220299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.941667,-0.001739,-0.168952,-0.000344,0.985623,-14.635887,252.428589,-4.606767,22.452436,250.372864,49.917568,-46.030170,254.110962,-58.035770,-77.860031,252.799088,34.115231,42.894218,252.431396,-44.424095,22.608845,250.657471,49.767738,-46.521969,254.495621,-57.764561,-77.768051,252.488678,33.708790,43.093910,252.049774,-44.091377,-41.000835,380.434387,-35.218601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1.950000,-0.001746,-0.168951,-0.000331,0.985623,-14.634155,252.430771,-4.606830,22.454359,250.376816,49.917446,-46.028614,254.111465,-58.035782,-77.858208,252.800522,34.115330,42.895847,252.434158,-44.424301,22.612078,250.663254,49.768135,-46.520153,254.498749,-57.765869,-77.765114,252.489304,33.708347,43.094273,252.050400,-44.090591,-40.995487,380.445465,-35.215813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.958333,-0.001720,-0.168953,-0.000334,0.985623,-14.633853,252.433060,-4.606823,22.454370,250.376404,49.917545,-46.028034,254.116440,-58.035854,-77.858124,252.800644,34.115013,42.896358,252.438690,-44.423992,22.609638,250.663315,49.767857,-46.521618,254.505844,-57.764717,-77.762436,252.487930,33.707119,43.096031,252.053375,-44.089535,-40.993500,380.434570,-35.218647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1.966667,-0.001746,-0.168950,-0.000328,0.985623,-14.633531,252.431961,-4.606834,22.455065,250.378342,49.917393,-46.028069,254.112396,-58.035748,-77.857529,252.801361,34.115402,42.896420,252.435684,-44.424385,22.611221,250.665390,49.767368,-46.519608,254.499969,-57.764805,-77.764320,252.489441,33.709232,43.095833,252.050583,-44.091499,-41.000687,380.437958,-35.215141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1.975000,-0.001725,-0.168952,-0.000322,0.985623,-14.634453,252.428528,-4.606868,22.453964,250.373535,49.917435,-46.028809,254.110397,-58.035847,-77.858620,252.795197,34.115124,42.895660,252.434906,-44.424187,22.609938,250.659439,49.767262,-46.520599,254.497223,-57.762989,-77.764793,252.484467,33.707260,43.095089,252.051987,-44.091446,-41.000450,380.438965,-35.219219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.983333,-0.001735,-0.168955,-0.000344,0.985622,-14.632954,252.428833,-4.606957,22.455006,250.372711,49.917614,-46.026878,254.111557,-58.036160,-77.857361,252.799042,34.114616,42.897419,252.431931,-44.423897,22.612045,250.660629,49.768250,-46.521015,254.501038,-57.766598,-77.763649,252.487656,33.708416,43.099121,252.046143,-44.090019,-40.996391,380.440765,-35.216404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1.991667,-0.001746,-0.168956,-0.000326,0.985622,-14.635375,252.431305,-4.605584,22.452610,250.377899,49.919067,-46.029316,254.111526,-58.034855,-77.859825,252.800430,34.115932,42.895027,252.435272,-44.422478,22.609432,250.665253,49.769745,-46.522053,254.500305,-57.763988,-77.766083,252.488113,33.708588,43.094727,252.050186,-44.089104,-40.999527,380.437653,-35.217247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2.000000,-0.001736,-0.168955,-0.000365,0.985622,-14.633927,252.428802,-4.606472,22.453911,250.370895,49.918106,-46.027752,254.113083,-58.035686,-77.858345,252.801392,34.115070,42.896469,252.429749,-44.423378,22.611738,250.659348,49.767288,-46.521500,254.503098,-57.765400,-77.767006,252.488586,33.709557,43.098476,252.043579,-44.089237,-40.997036,380.437653,-35.221447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,-0.001739,-0.168956,-0.000332,0.985622,-14.634978,252.430054,-4.606740,22.452925,250.375336,49.917923,-46.028843,254.111526,-58.036018,-77.859459,252.799210,34.114719,42.895470,252.434082,-44.423573,22.608675,250.662918,49.768700,-46.521427,254.500687,-57.765068,-77.764137,252.486435,33.707092,43.094677,252.048431,-44.090027,-40.995407,380.441742,-35.221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,-0.001707,-0.168957,-0.000344,0.985622,-14.633785,252.424484,-4.607284,22.453960,250.365677,49.917332,-46.027500,254.109894,-58.036526,-77.858360,252.791824,34.114040,42.896759,252.430466,-44.423973,22.610601,250.652496,49.767605,-46.521019,254.498154,-57.764622,-77.764320,252.480026,33.705906,43.096928,252.045990,-44.090282,-40.996033,380.434113,-35.219765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2.025000,-0.001736,-0.168959,-0.000347,0.985621,-14.633873,252.428711,-4.606187,22.453590,250.372467,49.918713,-46.027313,254.111526,-58.035667,-77.858620,252.799271,34.114826,42.896851,252.431488,-44.422615,22.610748,250.660950,49.767563,-46.519627,254.501495,-57.763908,-77.764618,252.485931,33.706795,43.095871,252.044769,-44.087097,-40.991936,380.442444,-35.220066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,-0.001737,-0.168952,-0.000369,0.985623,-14.635704,252.428177,-4.607769,22.452488,250.369873,49.916557,-46.029881,254.112778,-58.036766,-77.859856,252.801270,34.114197,42.894424,252.428680,-44.425064,22.608482,250.656845,49.765278,-46.522667,254.501022,-57.764656,-77.765320,252.489441,33.706638,43.094349,252.043869,-44.090137,-40.998722,380.438843,-35.219666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2.041667,-0.001727,-0.168953,-0.000363,0.985623,-14.633555,252.431152,-4.607207,22.454559,250.372528,49.917160,-46.027645,254.116150,-58.036243,-77.857796,252.802704,34.114639,42.896652,252.433151,-44.424389,22.611666,250.659973,49.767807,-46.522606,254.505432,-57.764580,-77.764206,252.490280,33.706486,43.098015,252.047867,-44.090717,-40.998501,380.441437,-35.219639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.050000,-0.001723,-0.168953,-0.000328,0.985623,-14.634820,252.426498,-4.607459,22.453455,250.370682,49.916904,-46.029045,254.109146,-58.036484,-77.859070,252.793610,34.114410,42.895378,252.432526,-44.424652,22.607800,250.656754,49.766392,-46.520653,254.496368,-57.763500,-77.763199,252.482437,33.706539,43.094475,252.048935,-44.091454,-40.993000,380.437592,-35.218685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,-0.001719,-0.168953,-0.000345,0.985623,-14.634054,252.426178,-4.607665,22.454145,250.368439,49.916679,-46.028217,254.110519,-58.036682,-77.858299,252.794861,34.114193,42.896149,252.430801,-44.424850,22.611458,250.654068,49.766506,-46.521446,254.497940,-57.766747,-77.764580,252.485489,33.707577,43.096588,252.047592,-44.090096,-40.995323,380.435333,-35.221375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-0.001742,-0.168953,-0.000324,0.985622,-14.633708,252.425049,-4.608501,22.454515,250.371460,49.915981,-46.027885,254.105515,-58.037628,-77.857994,252.793579,34.113285,42.896526,252.429581,-44.425640,22.610666,250.659317,49.766991,-46.521610,254.495239,-57.766754,-77.762039,252.480331,33.704681,43.095768,252.043243,-44.091141,-40.995369,380.431488,-35.220749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2.075000,-0.001738,-0.168954,-0.000342,0.985622,-14.634144,252.432220,-4.608498,22.453897,250.376617,49.916035,-46.028149,254.114471,-58.037670,-77.858505,252.802368,34.113163,42.896179,252.435364,-44.425514,22.611023,250.664658,49.765469,-46.520752,254.505127,-57.766037,-77.765266,252.490997,33.705708,43.095810,252.050491,-44.090927,-40.994053,380.443695,-35.221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-0.001731,-0.168950,-0.000312,0.985623,-14.635379,252.427429,-4.607043,22.453321,250.373840,49.917114,-46.030006,254.107986,-58.035896,-77.859375,252.793518,34.115238,42.894550,252.434280,-44.424622,22.608957,250.659973,49.768120,-46.521877,254.495300,-57.763943,-77.764397,252.482239,33.707142,43.093349,252.050781,-44.092163,-40.994419,380.429565,-35.220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2.091667,-0.001734,-0.168953,-0.000350,0.985623,-14.635500,252.431030,-4.609434,22.452694,250.374252,49.914948,-46.029655,254.114365,-58.038479,-77.859718,252.801773,34.112438,42.894688,252.433685,-44.426643,22.608030,250.660599,49.764156,-46.522171,254.501816,-57.766972,-77.765045,252.490677,33.705753,43.094822,252.049835,-44.092594,-41.000286,380.434204,-35.225838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.100000,-0.001739,-0.168949,-0.000320,0.985623,-14.635215,252.425583,-4.608317,22.453506,250.371994,49.915829,-46.029873,254.106079,-58.037159,-77.859154,252.793365,34.114025,42.894669,252.430801,-44.425964,22.609398,250.660889,49.766125,-46.521210,254.495499,-57.765957,-77.763535,252.477432,33.707077,43.092815,252.042862,-44.091366,-40.994438,380.437012,-35.219944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.001734,-0.168954,-0.000365,0.985622,-14.634767,252.432877,-4.608980,22.453278,250.374817,49.915455,-46.028793,254.117310,-58.038071,-77.859039,252.805237,34.112793,42.895481,252.434097,-44.426098,22.608648,250.662125,49.763588,-46.520966,254.505783,-57.766987,-77.764931,252.493408,33.707199,43.096035,252.049057,-44.091324,-40.995174,380.440247,-35.224979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.001746,-0.168952,-0.000308,0.985623,-14.633809,252.428619,-4.607088,22.454645,250.376846,49.917309,-46.028194,254.107452,-58.036144,-77.857994,252.795868,34.114887,42.896305,252.434250,-44.424404,22.611235,250.663193,49.768471,-46.518963,254.494720,-57.765255,-77.763290,252.484436,33.706867,43.093605,252.050522,-44.091278,-40.995686,380.433167,-35.222630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.001738,-0.168952,-0.000352,0.985623,-14.634557,252.432053,-4.608986,22.453766,250.375473,49.915321,-46.028847,254.115158,-58.037964,-77.858681,252.803268,34.113045,42.895527,252.434219,-44.426342,22.611101,250.659729,49.764648,-46.520210,254.501785,-57.767868,-77.766144,252.495789,33.705944,43.093960,252.052872,-44.092659,-40.996811,380.431946,-35.221016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.001728,-0.168948,-0.000299,0.985623,-14.634106,252.428772,-4.607725,22.454844,250.376099,49.916302,-46.028973,254.108582,-58.036469,-77.857971,252.793259,34.114780,42.895679,252.437088,-44.425514,22.609125,250.664825,49.765930,-46.520607,254.499023,-57.765095,-77.761124,252.479340,33.707455,43.094341,252.049805,-44.091160,-40.995445,380.426331,-35.224964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.001724,-0.168955,-0.000336,0.985622,-14.634020,252.432587,-4.610557,22.454016,250.376190,49.913952,-46.028019,254.115677,-58.039707,-77.858414,252.800705,34.111065,42.896328,252.437683,-44.427532,22.611334,250.660355,49.764362,-46.519611,254.501877,-57.768951,-77.766212,252.493591,33.703148,43.095490,252.056778,-44.095470,-40.995533,380.432190,-35.219925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.001715,-0.168950,-0.000310,0.985623,-14.635589,252.432938,-4.608172,22.453081,250.378006,49.915958,-46.030182,254.114868,-58.037006,-77.859627,252.797363,34.114059,42.894375,252.441437,-44.425701,22.608290,250.666443,49.766998,-46.521675,254.505127,-57.764328,-77.763680,252.483521,33.705151,43.092510,252.054779,-44.093098,-40.997196,380.439453,-35.218956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.001742,-0.168953,-0.000350,0.985623,-14.636850,252.430710,-4.609448,22.451317,250.374741,49.914989,-46.030983,254.113220,-58.038532,-77.861084,252.802216,34.112396,42.893349,252.432556,-44.426636,22.609009,250.658905,49.765377,-46.520824,254.497437,-57.767357,-77.769638,252.493591,33.705902,43.091572,252.052307,-44.094742,-40.993576,380.438477,-35.222160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.001739,-0.168955,-0.000336,0.985622,-14.635818,252.432434,-4.608932,22.452236,250.377411,49.915607,-46.029835,254.114182,-58.038113,-77.860184,252.802017,34.112713,42.894505,252.436066,-44.425941,22.607178,250.663605,49.764999,-46.520439,254.500748,-57.766293,-77.765877,252.491348,33.707291,43.094509,252.054749,-44.093304,-40.997330,380.434875,-35.218864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.001741,-0.168952,-0.000329,0.985623,-14.636851,252.426422,-4.610147,22.451487,250.372284,49.914242,-46.031139,254.107330,-58.039192,-77.861038,252.795486,34.111794,42.893288,252.430466,-44.427425,22.607691,250.658508,49.763554,-46.521847,254.494278,-57.767834,-77.767105,252.484558,33.704956,43.091736,252.046997,-44.093567,-40.997349,380.438721,-35.221725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.001727,-0.168956,-0.000348,0.985622,-14.637566,252.431427,-4.609481,22.450327,250.374222,49.915092,-46.031429,254.115189,-58.038685,-77.862007,252.801178,34.112038,42.892845,252.434998,-44.426361,22.606277,250.660446,49.763180,-46.522518,254.502213,-57.765499,-77.767914,252.490219,33.704243,43.091694,252.051407,-44.091812,-40.996994,380.431885,-35.221947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.001722,-0.168947,-0.000342,0.985624,-14.636975,252.434158,-4.609649,22.451925,250.377029,49.914242,-46.031822,254.117935,-58.038277,-77.860725,252.802765,34.113010,42.892719,252.438873,-44.427563,22.608528,250.665314,49.764400,-46.523735,254.507248,-57.767174,-77.766190,252.489243,33.705765,43.091797,252.052689,-44.094242,-40.995098,380.436493,-35.219986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.001721,-0.168947,-0.000327,0.985624,-14.637698,252.429489,-4.609572,22.451279,250.373627,49.914314,-46.032608,254.112152,-58.038197,-77.861458,252.796326,34.113094,42.891991,252.435745,-44.427498,22.607817,250.657730,49.764549,-46.523014,254.495834,-57.766731,-77.768814,252.485901,33.706524,43.090622,252.053940,-44.095600,-40.996643,380.430725,-35.223675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.001737,-0.168948,-0.000323,0.985623,-14.636473,252.429901,-4.609677,22.452332,250.375961,49.914394,-46.031216,254.110718,-58.038464,-77.860352,252.797897,34.112778,42.893341,252.434967,-44.427422,22.608170,250.661942,49.764820,-46.522106,254.496872,-57.766563,-77.765648,252.487061,33.705116,43.092079,252.051682,-44.094898,-40.998951,380.431580,-35.219719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.001729,-0.168953,-0.000335,0.985623,-14.636269,252.432617,-4.610715,22.452009,250.376755,49.913647,-46.030499,254.115189,-58.039745,-77.860481,252.801239,34.111191,42.893902,252.437210,-44.427952,22.607418,250.661255,49.763783,-46.520554,254.500031,-57.768890,-77.765602,252.491928,33.704514,43.091537,252.055878,-44.094868,-40.996025,380.434448,-35.227135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.001747,-0.168955,-0.000333,0.985622,-14.636455,252.433594,-4.610232,22.451506,250.379593,49.914421,-46.030373,254.114365,-58.039501,-77.860893,252.803711,34.111290,42.893948,252.436661,-44.427135,22.606966,250.665695,49.765190,-46.520210,254.501312,-57.768177,-77.765938,252.492554,33.704037,43.091301,252.053345,-44.094772,-40.998505,380.449707,-35.220291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.001740,-0.168956,-0.000341,0.985622,-14.637176,252.427902,-4.609028,22.450733,250.372559,49.915604,-46.031055,254.109924,-58.038280,-77.861626,252.798233,34.112476,42.893234,252.430862,-44.425903,22.606237,250.659622,49.765045,-46.523537,254.498276,-57.767040,-77.767471,252.486435,33.706211,43.093693,252.046204,-44.092358,-40.994545,380.436127,-35.221703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.001728,-0.168950,-0.000309,0.985623,-14.637951,252.431747,-4.611040,22.450693,250.378189,49.913162,-46.032524,254.112335,-58.039925,-77.861992,252.797333,34.111156,42.892029,252.439087,-44.428551,22.605988,250.666443,49.762383,-46.522633,254.500992,-57.768642,-77.765938,252.485626,33.703098,43.088902,252.055649,-44.094650,-40.999729,380.444489,-35.219223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.250000,-0.001733,-0.168957,-0.000335,0.985622,-14.636999,252.428711,-4.612660,22.450785,250.373245,49.912052,-46.030746,254.110901,-58.041985,-77.861572,252.797668,34.108662,42.893528,252.432968,-44.429375,22.606956,250.659698,49.761692,-46.522751,254.498428,-57.769791,-77.768486,252.486496,33.701805,43.093754,252.049393,-44.096668,-40.998463,380.434204,-35.222134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.001733,-0.168962,-0.000319,0.985621,-14.636936,252.426926,-4.611156,22.450388,250.372910,49.913925,-46.030228,254.107834,-58.040791,-77.861885,252.793991,34.109558,42.893970,252.432846,-44.427315,22.605766,250.660294,49.763943,-46.521980,254.496689,-57.768211,-77.765770,252.481339,33.700634,43.092064,252.047424,-44.093254,-40.997658,380.429077,-35.223850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.266667,-0.001723,-0.168953,-0.000333,0.985623,-14.637701,252.429306,-4.612171,22.450552,250.373001,49.912197,-46.031902,254.112335,-58.041199,-77.861946,252.797043,34.109688,42.892502,252.434753,-44.429363,22.605629,250.660263,49.760689,-46.522770,254.501404,-57.769440,-77.766777,252.485596,33.702724,43.090813,252.049957,-44.095669,-40.996674,380.448029,-35.217960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.001729,-0.168949,-0.000340,0.985623,-14.636506,252.434845,-4.611892,22.452112,250.378494,49.912220,-46.031078,254.117874,-58.040707,-77.860466,252.803925,34.110432,42.893398,252.439056,-44.429501,22.607971,250.665390,49.761600,-46.521889,254.505814,-57.768902,-77.765091,252.493622,33.702717,43.091473,252.055618,-44.095482,-40.996899,380.436829,-35.223438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.001738,-0.168953,-0.000322,0.985623,-14.636495,252.429428,-4.612241,22.451796,250.375656,49.912197,-46.030731,254.110062,-58.041328,-77.860748,252.797394,34.109608,42.893703,252.434494,-44.429432,22.608273,250.660095,49.761280,-46.519615,254.494461,-57.768467,-77.767677,252.488403,33.702099,43.090885,252.053802,-44.096619,-40.995842,380.432770,-35.224358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.001729,-0.168952,-0.000328,0.985623,-14.636700,252.433212,-4.612774,22.451677,250.377975,49.911549,-46.031025,254.115219,-58.041763,-77.860878,252.800995,34.109203,42.893421,252.438538,-44.430077,22.608660,250.664597,49.761139,-46.523251,254.503403,-57.770893,-77.768173,252.491470,33.702904,43.093437,252.056366,-44.096684,-40.994904,380.430481,-35.224026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.001737,-0.168956,-0.000332,0.985622,-14.637735,252.435028,-4.613328,22.450232,250.380188,49.911282,-46.031658,254.116653,-58.042568,-77.862183,252.803955,34.108196,42.892670,252.439285,-44.430222,22.606255,250.666290,49.761383,-46.523312,254.503754,-57.769878,-77.769508,252.493088,33.701344,43.092964,252.056305,-44.098747,-41.001274,380.443848,-35.221069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.001740,-0.168945,-0.000320,0.985624,-14.637000,252.431900,-4.612868,22.452139,250.378433,49.910995,-46.032070,254.112274,-58.041473,-77.860657,252.799774,34.109962,42.892574,252.437057,-44.430954,22.608149,250.664200,49.760990,-46.523441,254.498901,-57.769501,-77.766449,252.489090,33.702393,43.091373,252.054123,-44.097828,-40.996422,380.426392,-35.225643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.001725,-0.168948,-0.000318,0.985623,-14.638246,252.430649,-4.613593,22.450603,250.375931,49.910423,-46.033024,254.112274,-58.042328,-77.862122,252.796860,34.108883,42.891563,252.437469,-44.431351,22.606062,250.661072,49.761295,-46.525223,254.498901,-57.769733,-77.767815,252.486588,33.700016,43.090481,252.055496,-44.099129,-40.997078,380.432556,-35.224152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.325000,-0.001713,-0.168939,-0.000325,0.985625,-14.639465,252.431900,-4.614429,22.450382,250.375443,49.908844,-46.035229,254.115189,-58.042534,-77.862610,252.797760,34.109241,42.889595,252.439148,-44.433258,22.605846,250.659729,49.758911,-46.526699,254.499969,-57.770298,-77.768578,252.488708,33.702103,43.088993,252.058273,-44.100967,-40.997066,380.430145,-35.227596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.333333,-0.001735,-0.168947,-0.000335,0.985624,-14.639374,252.436310,-4.613727,22.449568,250.381088,49.910206,-46.034256,254.118271,-58.042389,-77.863113,252.805405,34.108944,42.890312,252.440430,-44.431664,22.606571,250.666168,49.760422,-46.525448,254.503220,-57.770359,-77.770660,252.497101,33.701534,43.089806,252.059525,-44.098572,-41.000324,380.436127,-35.225006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.341667,-0.001742,-0.168947,-0.000325,0.985624,-14.640779,252.433121,-4.614487,22.448137,250.379379,49.909515,-46.035629,254.113708,-58.043217,-77.864571,252.801865,34.108105,42.888947,252.437469,-44.432358,22.605421,250.663452,49.759701,-46.525578,254.497879,-57.770573,-77.772224,252.493149,33.700199,43.086746,252.057281,-44.100281,-40.998417,380.442139,-35.225861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2.350000,-0.001733,-0.168950,-0.000331,0.985623,-14.640850,252.432495,-4.614848,22.447708,250.377472,49.909355,-46.035358,254.114304,-58.043736,-77.864876,252.800964,34.107357,42.889126,252.437180,-44.432362,22.603748,250.663376,49.760296,-46.528385,254.502090,-57.770748,-77.769905,252.490067,33.698215,43.088867,252.054092,-44.099510,-40.998070,380.434601,-35.223747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2.358333,-0.001734,-0.168950,-0.000356,0.985623,-14.640635,252.433807,-4.614417,22.447836,250.376587,49.909763,-46.035072,254.117523,-58.043289,-77.864639,252.805145,34.107807,42.889328,252.435898,-44.431942,22.604338,250.661636,49.760719,-46.525372,254.503250,-57.770500,-77.771278,252.495117,33.699574,43.087242,252.054184,-44.100502,-40.995502,380.439148,-35.224003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2.366667,-0.001738,-0.168954,-0.000332,0.985622,-14.642061,252.435150,-4.614595,22.446041,250.380463,49.909927,-46.036125,254.116592,-58.043758,-77.866402,252.804245,34.107090,42.888241,252.439224,-44.431637,22.602213,250.665359,49.760670,-46.525513,254.500870,-57.771576,-77.774071,252.494690,33.699997,43.086021,252.059250,-44.100887,-41.001541,380.434723,-35.223618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2.375000,-0.001731,-0.168949,-0.000333,0.985623,-14.641753,252.435745,-4.614920,22.446957,250.380219,49.909161,-46.036411,254.118027,-58.043709,-77.865669,252.804245,34.107471,42.888103,252.440430,-44.432602,22.603071,250.663071,49.759266,-46.527702,254.500992,-57.770775,-77.772598,252.496689,33.699894,43.087387,252.061661,-44.100826,-41.005920,380.437988,-35.227707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2.383333,-0.001751,-0.168949,-0.000344,0.985623,-14.641911,252.437714,-4.616642,22.446703,250.383163,49.907543,-46.036484,254.118896,-58.045513,-77.865837,252.809372,34.105698,42.887978,252.439346,-44.434280,22.603542,250.667633,49.757500,-46.527061,254.503723,-57.772308,-77.773972,252.500290,33.698303,43.087158,252.058746,-44.102917,-40.995342,380.440186,-35.228912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2.391667,-0.001723,-0.168955,-0.000332,0.985622,-14.642047,252.430267,-4.615330,22.445957,250.374054,49.909203,-46.036003,254.113220,-58.044506,-77.866470,252.797897,34.106239,42.888336,252.435776,-44.432255,22.602234,250.656998,49.759670,-46.528736,254.496460,-57.772583,-77.773552,252.490311,33.699238,43.088837,252.056778,-44.100285,-41.000874,380.436890,-35.223030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2.400000,-0.001757,-0.168953,-0.000340,0.985623,-14.642613,252.432251,-4.614854,22.445621,250.378601,49.909626,-46.036808,254.112564,-58.043972,-77.866821,252.804077,34.107021,42.887562,252.433685,-44.432083,22.603384,250.663849,49.759884,-46.528004,254.497086,-57.772419,-77.775024,252.497314,33.699890,43.086308,252.053772,-44.099918,-41.001064,380.435822,-35.226818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
