date and time,Test num,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
7/23/2023 21:13,499,-6.592483521,-9.237594604,-1.257339478,-5.597984314,4.692804337,0.059260935,0.31613278,0.052366251,-0.040187361,-0.005982673,0.002841381,-0.999169103
7/23/2023 21:13,500,-11.35382462,-10.03123856,-0.791305542,-8.518497467,4.679555893,0.042783471,0.318256325,0.035691513,-0.065942252,-0.008128913,0.008762118,-0.997751828
7/23/2023 21:13,501,-12.90183258,-9.166538239,-4.240325928,-9.17124939,4.538736343,0.033414677,0.319274779,0.031868436,-0.07232965,-0.007056512,0.018880273,-0.997176671
7/23/2023 21:13,502,-11.18422699,-8.924461365,-3.412975311,-19.15486145,4.555751801,0.047371331,0.322478416,0.021766675,-0.113515462,-0.006558937,-0.010709837,-0.993456654
7/23/2023 21:14,503,-10.09869003,-9.06407547,2.345470428,-16.48163223,3.108816147,0.053564828,0.322490811,0.030990326,-0.097591771,-0.005970523,-0.023982887,-0.994919141
7/23/2023 21:14,504,-6.117816925,-8.614719391,0.216926575,-14.80394363,2.308937073,0.069395506,0.321910187,0.03868395,-0.090574309,0.000461514,-0.031575578,-0.995388325
7/23/2023 21:14,505,-3.307369232,-6.827571869,-3.897315979,-16.60536575,2.143680573,0.07823348,0.322162054,0.040941525,-0.09406655,0.001280921,-0.029152819,-0.995138077
7/23/2023 21:14,506,-3.400905609,-7.474170685,-4.727855682,-20.15455246,2.336540222,0.080333557,0.323639532,0.034295073,-0.110939314,0.000894806,-0.037587675,-0.993115481
7/23/2023 21:14,507,-2.157375336,-7.776298523,-4.119911194,-27.23580933,2.880464554,0.089810662,0.326971173,0.027035638,-0.139000495,0.000738587,-0.057798589,-0.988603393
7/23/2023 21:14,508,-2.252063751,-10.15215683,-2.301403046,-29.9518013,3.605371475,0.094501109,0.32853383,0.02054384,-0.158656964,-0.000546622,-0.073467485,-0.984595358
7/23/2023 21:14,509,0.002952576,-10.10838318,-1.168899536,-31.80931091,2.269861221,0.099565347,0.33194478,0.012968197,-0.179710943,0.000831178,-0.082412781,-0.980260909
7/23/2023 21:14,510,-0.415576935,-8.73493576,1.957447052,-33.43357086,2.099431992,0.099431455,0.332700545,0.01182973,-0.183208463,0.001478783,-0.083094797,-0.979554864
7/23/2023 21:14,511,-2.079490662,-8.719444275,5.163516998,-28.99749756,2.149333954,0.098508848,0.331202757,0.020183216,-0.165663719,0.001048723,-0.086217876,-0.982404359
7/23/2023 21:14,512,-5.242870331,-9.033462524,1.390708923,-29.03011322,2.429246902,0.094858364,0.331020315,0.017950109,-0.168947299,0.001512423,-0.079532117,-0.982407482
7/23/2023 21:14,513,-7.947052002,-10.42705536,-2.240341187,-30.52060699,4.034515381,0.091653053,0.330412171,0.012600961,-0.175587655,0.001211515,-0.07903049,-0.981283959
7/23/2023 21:14,514,-9.132011414,-7.998054504,-2.640270233,-27.53124237,2.383281708,0.071746978,0.330206966,0.009938749,-0.171679309,-0.002705345,-0.063036481,-0.983129708
7/23/2023 21:14,515,-10.84398651,-6.747589111,-2.27639389,-26.47057724,1.683149338,0.060479912,0.329787189,0.013438821,-0.16579222,-0.001600844,-0.051553576,-0.984810166
7/23/2023 21:14,516,-10.50163269,-6.995708466,-4.85414505,-26.50331497,0.808713913,0.056312891,0.330123999,0.018338246,-0.161134,-0.002899535,-0.038631997,-0.986171802
7/23/2023 21:14,517,-10.91359711,-2.450279236,-4.165302277,-26.33262253,1.130365372,0.053386833,0.329548528,0.02542956,-0.157138472,-0.004826372,-0.036207651,-0.986900647
7/23/2023 21:14,518,-11.56993866,1.398670197,-2.671882629,-29.79395294,0.937955856,0.049684615,0.329624468,0.028630485,-0.154327297,-0.0043809,-0.034226156,-0.98741701
7/23/2023 21:14,519,-13.46008301,0.089050293,-3.669506073,-29.15550232,1.324813843,0.044413667,0.330177375,0.025075582,-0.155040089,-0.002125992,-0.033126949,-0.987350321
7/23/2023 21:14,520,-14.1575737,2.013652802,-3.229866028,-27.50085449,2.218957901,0.039248257,0.329192555,0.029744664,-0.147408536,-0.001670317,-0.025905344,-0.988734969
7/23/2023 21:14,521,-10.1805191,-0.575839996,-5.15914917,-21.2751503,1.138093948,0.040078377,0.326459324,0.041673676,-0.130473375,-0.004703864,-0.018734119,-0.991263636
7/23/2023 21:14,522,-11.35351563,3.479820251,-2.84879303,-22.02986526,0.836326599,0.039063126,0.326514862,0.051613452,-0.121426807,-0.005204035,-0.018399144,-0.992416183
7/23/2023 21:14,523,-11.47092438,5.689838409,3.462680817,-17.75448608,1.197248459,0.038179748,0.325381861,0.072695587,-0.081755604,-0.004582611,-0.022152882,-0.996395469
7/23/2023 21:14,524,-8.464740753,5.764541626,4.872325897,-20.0609169,-0.107538223,0.052305665,0.327160382,0.0755657,-0.079673682,-0.003765425,-0.042855435,-0.995892131
7/23/2023 21:14,525,-8.021846771,6.944252014,11.3501091,-18.31425476,1.335472107,0.060288645,0.326651124,0.090044016,-0.058932202,-0.00626947,-0.057680545,-0.996574279
7/23/2023 21:14,526,-8.548210144,7.965278625,19.35634232,-23.89205933,2.479719162,0.078669595,0.328472064,0.08957891,-0.057019892,-0.006833954,-0.09580665,-0.993741703
7/23/2023 21:14,527,-2.959609985,4.606349945,12.79787827,-19.48628235,0.6632061,0.084258759,0.328155367,0.093378657,-0.05754897,-0.010341544,-0.09587708,-0.993674393
7/23/2023 21:14,528,1.143592834,4.396408081,12.18192673,-15.37598419,0.551261902,0.081885553,0.327400889,0.102641853,-0.040234798,-0.008807388,-0.086866914,-0.995368159
7/23/2023 21:14,529,0.664237976,3.27141571,10.10763931,-13.00873184,0.045608521,0.079370679,0.326405068,0.10024557,-0.039108432,-0.008416362,-0.079350785,-0.996043221
7/23/2023 21:14,530,2.028644562,4.122089386,8.361278534,-13.1507225,0.465454102,0.075941966,0.325738174,0.099868857,-0.040331466,-0.005780968,-0.070885252,-0.996651983
7/23/2023 21:15,531,2.996574402,5.012767792,8.925418854,-12.83533478,0.680376053,0.075623633,0.325597938,0.101171878,-0.037503682,-0.004788353,-0.068646606,-0.996924329
7/23/2023 21:15,532,4.835674286,5.376728058,8.068561554,-13.34939575,0.802473068,0.079295169,0.325656273,0.10278977,-0.036851109,-0.000932413,-0.069614146,-0.996892432
7/23/2023 21:15,533,3.794029236,5.871334076,12.54470444,-9.749862671,1.230365753,0.083328412,0.325319695,0.112799814,-0.01550875,-0.001761705,-0.070754404,-0.997371654
7/23/2023 21:15,534,5.116989136,6.060192108,14.96606064,-7.3164711,1.224817276,0.087613215,0.326250058,0.119276906,0.00501192,0.001556438,-0.072557898,-0.997349934
7/23/2023 21:15,535,6.1525383,7.048072815,16.81923294,-9.760936737,2.358991623,0.092812179,0.326568178,0.120999782,0.009807255,-0.000898549,-0.082823253,-0.996515608
7/23/2023 21:15,536,7.052173615,7.371871948,17.21669388,-5.467021942,2.386501312,0.092511041,0.326548266,0.127277138,0.028035926,0.000613414,-0.078521123,-0.996517948
7/23/2023 21:15,537,8.733436584,7.164844513,21.28640366,-4.421127319,3.080461502,0.102630186,0.328487722,0.136323777,0.048400707,-0.000531466,-0.095474119,-0.994228339
7/23/2023 21:15,538,12.97225952,9.388618469,19.88151932,-9.131130219,4.035289764,0.112257338,0.329015851,0.138768434,0.04768283,0.002294602,-0.102155597,-0.993622156
7/23/2023 21:15,539,17.22101974,5.300174713,9.541614532,-0.362697601,2.2468853,0.11811626,0.328225644,0.142344136,0.046072971,0.006305332,-0.067578167,-0.99662929
7/23/2023 21:15,540,13.77397156,6.8478508,7.573940277,4.629798889,1.371786118,0.101265218,0.327649818,0.143389174,0.05832068,0.003135695,-0.058296162,-0.996583339
7/23/2023 21:15,541,10.56726456,8.783695221,8.413562775,3.804603577,1.47328186,0.085329835,0.326302254,0.144724154,0.052745458,0.004525228,-0.041195033,-0.997747664
7/23/2023 21:15,542,8.696804047,12.49638367,10.39538193,1.057220459,1.898553848,0.07086767,0.327595888,0.153404467,0.054424881,0.000820677,-0.039367056,-0.997741143
7/23/2023 21:15,543,8.676780701,15.51687241,17.32727432,1.861061096,3.31896019,0.070880812,0.330102324,0.168578095,0.083736183,-0.004559377,-0.045574572,-0.995434666
7/23/2023 21:15,544,10.91029358,16.60830307,19.48099899,3.253944397,4.029066086,0.075247265,0.332465718,0.176213323,0.094079988,-0.00245954,-0.053220257,-0.994138062
7/23/2023 21:15,545,6.17470932,18.74977112,25.92762375,-0.670063019,4.021663666,0.071793934,0.332989446,0.175972229,0.098298102,-0.0033461,-0.053020487,-0.993737936
7/23/2023 21:15,546,6.038543701,17.92518997,28.73177719,-0.396503448,4.187839508,0.07442829,0.333522298,0.177524265,0.099226823,-0.004758032,-0.058509999,-0.993331691
7/23/2023 21:15,547,3.89838028,15.34239197,23.73666,-0.022220612,3.563854218,0.07518173,0.333557622,0.177418822,0.099128455,-0.004806819,-0.059316477,-0.9932935
7/23/2023 21:15,548,2.141929626,12.99309921,20.09562302,-1.51940155,1.666454315,0.074312603,0.332145866,0.162777123,0.071931426,-0.012032395,-0.066751161,-0.995097208
7/23/2023 21:15,549,4.838184357,12.44973373,18.48275375,-4.116680145,1.013776779,0.076355729,0.331616141,0.153647772,0.052135243,-0.014238731,-0.070537468,-0.996043889
7/23/2023 21:15,550,4.724727631,11.34990692,14.97754288,-7.99937439,0.156227112,0.077461015,0.331533829,0.140109577,0.024679631,-0.016648531,-0.075574925,-0.996695646
7/23/2023 21:15,551,5.549659729,8.046600342,16.2507515,-11.01540756,0.233114243,0.088971244,0.330330435,0.12354109,0.00917646,-0.018763135,-0.08567769,-0.996103597
7/23/2023 21:15,552,9.072505951,7.49539566,11.61381149,-12.97727966,0.178331375,0.094889477,0.33000199,0.120294651,-0.000495861,-0.006399959,-0.085676136,-0.996299199
7/23/2023 21:15,553,8.580287933,7.799793243,12.05565262,-16.19218063,0.439559937,0.096748707,0.329486088,0.115184376,-0.010178092,-0.005276827,-0.08917592,-0.995949288
7/23/2023 21:15,554,9.25207901,5.620933533,14.30573654,-12.99283981,0.564186096,0.10316731,0.328713141,0.106364808,-0.01997489,-0.007109244,-0.094775601,-0.995272299
7/23/2023 21:15,555,9.595924377,2.528331757,14.43653488,-9.072784424,-0.273622513,0.10805548,0.328962648,0.105922588,-0.004708853,-0.011758886,-0.091783659,-0.995694431
7/23/2023 21:15,556,12.39478683,-0.35269928,11.72967911,-11.01806259,0.433006287,0.115461339,0.328400034,0.100437579,-0.011595863,-0.009097919,-0.095654101,-0.995305264
7/23/2023 21:15,557,12.439888,-2.058170319,6.856502533,-12.07121277,0.440393448,0.110899308,0.326941488,0.092941004,-0.025484927,-0.003357407,-0.078714445,-0.996565223
7/23/2023 21:15,558,12.34690094,-3.035312653,4.350002289,-6.516082764,-0.590559006,0.112691745,0.326956191,0.089368572,-0.025908034,-0.001978464,-0.074902684,-0.99685171
7/23/2023 21:16,559,13.70951843,-1.815441132,3.992481232,-6.068904877,-0.788012505,0.115171359,0.327200109,0.096542041,-0.01986905,-0.000982756,-0.070659217,-0.997302143
7/23/2023 21:16,560,13.11329651,-2.428310394,-5.213493347,-3.602947235,-1.397899628,0.098125461,0.326632724,0.090667153,-0.028654431,-0.009018862,-0.02579356,-0.999215885
7/23/2023 21:16,561,16.28694916,-3.639930725,-7.958080292,-2.212036133,-0.964146614,0.102827301,0.327418001,0.093577209,-0.022691788,-0.006489906,-0.010251346,-0.999668797
7/23/2023 21:16,562,11.80443573,-0.66242981,-7.205360413,-2.079563141,-2.440343857,0.089066724,0.326883296,0.091466182,-0.02226268,-0.009179833,0.001329915,-0.999708565
7/23/2023 21:16,563,13.07351685,-4.628910065,-9.063438416,-1.762840271,-2.209820747,0.089026997,0.327008011,0.083137653,-0.028327306,-0.009233909,0.003034892,-0.999551467
7/23/2023 21:16,564,11.05300522,-6.406333923,-6.143058777,0.898456573,-1.882522583,0.087835848,0.326682093,0.078033967,-0.027279379,-0.00302886,0.00073775,-0.999622977
7/23/2023 21:16,565,11.20109558,-7.382381439,-5.282917023,0.811416626,-2.621934891,0.088956562,0.327051687,0.07301006,-0.027167448,-0.001039028,0.000519073,-0.999630264
7/23/2023 21:16,566,15.13706589,-9.534183502,-7.127414703,-3.123233795,-1.144150734,0.102853326,0.328202629,0.070366224,-0.032184413,0.003106567,-0.010394292,-0.999423071
7/23/2023 21:16,567,13.4418869,-8.63243866,-2.331409454,0.268714905,-1.054905891,0.108418866,0.327906909,0.078910062,-0.009498081,0.008625495,-0.025517179,-0.999575317
7/23/2023 21:16,568,14.08108521,-7.923290253,-1.155670166,-2.797756195,0.144210815,0.11227963,0.326424821,0.078034645,-0.014964132,0.00901309,-0.034689264,-0.999245437
7/23/2023 21:16,569,13.25458527,-8.160060883,4.326023102,2.564239502,0.218894958,0.109420266,0.325922787,0.083224844,0.004983267,0.012286702,-0.036395637,-0.999248926
7/23/2023 21:16,570,13.11529922,-11.12454414,3.846363068,6.941505432,1.604787827,0.106889805,0.324925884,0.08210021,0.011052373,0.013306984,-0.037844598,-0.999133861
7/23/2023 21:16,571,10.24649048,-11.14666939,4.194950104,1.161113739,0.841003418,0.105068637,0.324276612,0.07525298,0.006089901,0.012034832,-0.044098328,-0.998936141
7/23/2023 21:16,572,9.031208038,-11.39149475,1.1717453,2.952445984,0.921833038,0.093113035,0.32314254,0.066320075,-0.005476648,0.012639541,-0.025988461,-0.999567354
7/23/2023 21:16,573,9.493534088,-14.22200203,1.774898529,3.777122498,1.651922226,0.093018554,0.323712176,0.054478586,-0.009180968,0.014253261,-0.020294114,-0.999649735
7/23/2023 21:16,574,9.442371368,-14.89313698,1.849246979,5.484092712,1.565155029,0.09354298,0.324161444,0.052434132,-0.007349116,0.014441861,-0.019727874,-0.999670378
7/23/2023 21:16,575,13.41915512,-17.83810806,-3.493011475,4.642295837,3.443660736,0.099387242,0.323744539,0.045623271,-0.015629753,0.014660154,-0.015956238,-0.99964306
7/23/2023 21:16,576,14.68851089,-15.62971306,0.375457764,0.646312714,2.253952026,0.119936534,0.324672486,0.052220731,-0.015688256,0.01485407,-0.037633423,-0.999057964
7/23/2023 21:16,577,13.62427902,-17.84723663,0.612754822,-0.95362854,2.116207123,0.119114712,0.325652053,0.041254696,-0.026234546,0.014181499,-0.041677911,-0.998685932
7/23/2023 21:16,578,14.54254532,-12.34643364,1.186145782,0.760684967,0.890922546,0.122727648,0.325510601,0.064513326,-0.003026743,0.014723205,-0.047042071,-0.998779364
7/23/2023 21:16,579,11.35294342,-12.86179543,5.498920441,-0.298622131,0.212202072,0.119264873,0.326036741,0.067239864,-0.002703889,0.013242701,-0.055097791,-0.998389391
7/23/2023 21:16,580,8.592594147,-12.09955788,8.514858246,0.529098511,-0.508058548,0.1106585,0.326616017,0.066515543,0.003079665,0.006739673,-0.057934188,-0.998292569
7/23/2023 21:16,581,9.236053467,-12.94887733,1.159267426,1.439910889,-1.241727829,0.101876162,0.326557253,0.059661139,-0.004802294,0.01333987,-0.043313237,-0.998960396
7/23/2023 21:16,582,7.729122162,-11.21512604,0.608772278,-1.734157562,-1.791205406,0.098445251,0.327129853,0.056168982,-0.01519124,0.011029012,-0.038256339,-0.99909155
7/23/2023 21:16,583,4.89402771,-11.01365471,4.029087067,0.275295258,-2.217536926,0.092601352,0.327023087,0.056745368,-0.015246364,0.008484965,-0.033381948,-0.999289807
7/23/2023 21:16,584,4.538772583,-11.6264534,3.276256561,0.013561249,-2.118717194,0.092185473,0.32703679,0.056304432,-0.015751574,0.008262953,-0.033097294,-0.99929388
7/23/2023 21:16,585,4.700286865,-10.74283981,6.761035919,3.635108948,-2.051304817,0.094186862,0.327914363,0.064593605,0.000186823,0.007202967,-0.039094617,-0.999209567
7/23/2023 21:16,586,1.98085022,-10.60836792,8.316181183,-0.711948395,-1.756343842,0.096318399,0.327568815,0.058791592,-0.014249061,0.00533552,-0.044600669,-0.998888993
7/23/2023 21:17,587,4.449417114,-10.27622223,8.642459869,-8.559410095,-1.325730324,0.09940977,0.328165625,0.053001549,-0.039769359,0.002974048,-0.060912868,-0.997346103
7/23/2023 21:17,588,6.699039459,-12.12381363,4.931568146,-11.5287323,-0.862769127,0.103888908,0.329107434,0.049063776,-0.053426731,0.006307522,-0.067252181,-0.996284584
7/23/2023 21:17,589,6.4310112,-14.47294235,1.821643829,-11.88039017,-0.297351837,0.099789148,0.328703431,0.037843162,-0.066701814,0.011417232,-0.05439313,-0.996223672
7/23/2023 21:17,590,6.882255554,-13.52103043,-0.937812805,-15.19798279,-0.092494965,0.09892728,0.329289057,0.032414196,-0.0786667,0.011055623,-0.05480779,-0.99533182
7/23/2023 21:17,591,7.568065643,-12.9949646,-0.040733337,-11.32553482,-0.155246735,0.098534947,0.32866871,0.036790081,-0.072050563,0.011594726,-0.051304388,-0.996013117
7/23/2023 21:17,592,10.35508728,-15.81962395,-1.177986145,-7.718914032,0.498632431,0.104592809,0.327488277,0.041215826,-0.056123212,0.012320878,-0.042622486,-0.997437569
7/23/2023 21:17,593,10.76323318,-10.19575882,-1.40838623,-7.241386414,0.058073044,0.100832159,0.325609664,0.058022576,-0.04497062,0.007613813,-0.039719263,-0.998168981
7/23/2023 21:17,594,8.604568481,-9.092132568,-0.445148468,-4.117229462,-0.843771935,0.098581162,0.325335282,0.06193958,-0.035846352,0.008779862,-0.034662587,-0.998717372
7/23/2023 21:17,595,6.620861053,-5.136329651,3.161838531,-4.933216095,-1.95440197,0.094718948,0.325964715,0.078839295,-0.023349312,-0.003125741,-0.038810095,-0.998968887
7/23/2023 21:17,596,4.59457016,-4.61738205,4.730625153,-2.566280365,-2.683178902,0.086970941,0.326562806,0.079705605,-0.018091996,-0.005694434,-0.039773255,-0.999027109
7/23/2023 21:17,597,3.97442627,-3.880199432,4.708774567,-1.872631073,-2.533652306,0.08386055,0.326282867,0.082927686,-0.01358657,-0.005834261,-0.036114003,-0.999238225
7/23/2023 21:17,598,2.593742371,-1.896476746,8.735157013,2.396438599,-1.938951492,0.076075927,0.325616272,0.095136752,0.004373113,-0.008896206,-0.031861441,-0.999438326
7/23/2023 21:17,599,1.349761963,-2.694103241,9.174762726,6.001281738,-1.907463074,0.071050758,0.326523763,0.101514758,0.020024037,-0.008850705,-0.024400053,-0.999462561
7/23/2023 21:17,600,1.358764648,-4.180217743,9.076595306,10.87454987,-2.012269974,0.06590927,0.327781202,0.107785953,0.046001253,-0.005126503,-0.010991296,-0.998867766
7/23/2023 21:17,601,-1.093326569,-6.528045654,7.470912933,6.957351685,-2.02726841,0.073818243,0.327496523,0.090632374,0.029223967,-0.003082472,-0.018284585,-0.999400862
7/23/2023 21:17,602,-2.165084839,-8.233337402,8.313106537,12.73355865,-1.904566765,0.071882117,0.32821247,0.090508193,0.038436652,0.002618128,-0.010945202,-0.99919521
7/23/2023 21:17,603,0.30317688,-9.138053894,10.05791855,13.95495605,-1.4083395,0.071345253,0.328871705,0.094208524,0.05065861,0.006442869,-0.010507216,-0.998639349
7/23/2023 21:17,604,2.688011169,-7.996437073,10.14596176,17.17777252,-0.817802429,0.073275969,0.329118886,0.096066297,0.055451206,0.009028644,-0.013128316,-0.998334241
7/23/2023 21:17,605,2.360160828,-7.589664459,9.576931,18.04620361,-1.377633095,0.069065782,0.330474963,0.102155103,0.06753616,0.009280426,-0.003804842,-0.997666371
7/23/2023 21:17,606,1.088241577,-6.368869781,8.3422966,17.80963898,-1.514163017,0.06843857,0.33052871,0.103532853,0.069179866,0.0091257,-0.002853774,-0.997558411
7/23/2023 21:17,607,0.072597504,-8.670303345,12.12994003,21.2950592,-1.779594421,0.068544485,0.33305919,0.111431602,0.086567288,0.011437515,-0.000488379,-0.996180061
7/23/2023 21:17,608,0.649616241,-3.675640106,10.6145668,23.73435211,-2.365736961,0.057944972,0.335106283,0.126997036,0.104345524,0.004627037,0.012048023,-0.994457372
7/23/2023 21:17,609,2.931049347,-4.458942413,12.24131393,25.07267761,-1.54214859,0.058952303,0.335332702,0.128208136,0.106115447,0.004450552,0.009887757,-0.994294679
7/23/2023 21:17,610,3.273601532,-5.44417572,15.12494278,25.87552643,-0.529001236,0.064658568,0.336061267,0.133984844,0.117449636,0.00623012,0.002064875,-0.993057048
7/23/2023 21:17,611,4.074207306,-3.132526398,16.14060593,24.99949646,0.423610687,0.065513372,0.335886081,0.144270132,0.128373574,0.003570439,-0.001646547,-0.991717998
7/23/2023 21:17,612,7.379364014,-3.623825073,14.12187576,20.6277771,0.42234993,0.075583385,0.333363984,0.135655086,0.11080564,0.003715441,-0.0151856,-0.993719057
7/23/2023 21:17,613,3.697540283,-0.749221802,12.91093063,11.61975098,-0.587215424,0.083209975,0.329893851,0.124888441,0.082248323,-0.004153296,-0.034017781,-0.996022435
7/23/2023 21:17,614,3.535434723,-0.816585541,11.72621536,11.63881683,-0.625305176,0.079986484,0.329327118,0.123214829,0.078643228,-0.004052856,-0.029695116,-0.996452228
7/23/2023 21:17,615,2.756549835,-1.253112793,10.18883133,12.58573151,-0.344034195,0.071648187,0.327892888,0.118338648,0.072854157,-0.003951079,-0.017967842,-0.997172753
7/23/2023 21:18,616,2.192630768,-1.633441925,7.861019135,16.64020538,0.09876442,0.060298598,0.327427695,0.118512212,0.074415356,-0.003397886,0.000170095,-0.997220846
7/23/2023 21:18,617,3.173336029,-5.36416626,7.605381012,21.89572144,0.756137848,0.057416245,0.328827012,0.119608142,0.083842154,0.00228041,0.00923064,-0.996433667
7/23/2023 21:18,618,0.95690918,-8.579547882,4.06760025,19.64401245,0.496957779,0.053484039,0.327891441,0.099509325,0.072198785,0.007677427,0.030048971,-0.996907433
7/23/2023 21:18,619,1.693126678,-9.627044678,4.321117401,17.20337677,0.753274918,0.062103504,0.326997469,0.094171176,0.064727331,0.010565544,0.019507936,-0.997653282
7/23/2023 21:18,620,-0.168579102,-11.82506561,11.97216415,21.34574127,1.391342163,0.062969499,0.326972592,0.092248222,0.063350057,0.009550236,0.017725625,-0.997786633
7/23/2023 21:18,621,-2.035476685,-13.4183197,12.35152817,25.03295898,1.874731064,0.062821665,0.326951514,0.092417269,0.063043999,0.009130523,0.017517078,-0.997815255
7/23/2023 21:18,622,-1.435600281,-12.21392822,19.88168716,26.89345551,2.174200058,0.081776158,0.329583313,0.106759551,0.089906192,0.013124425,-0.017003193,-0.995718392
7/23/2023 21:18,623,1.398395538,-11.14066696,28.79033279,28.25846863,1.893249512,0.098208848,0.339354885,0.137202247,0.146692637,0.014166496,-0.056059388,-0.987489601
7/23/2023 21:18,624,5.339633942,-16.32943535,36.32096481,25.64846802,3.086755753,0.12390082,0.342462939,0.122501312,0.15118808,0.029416916,-0.095323365,-0.983457001
7/23/2023 21:18,625,8.049320221,-14.89770317,43.72377396,26.11987305,4.344373703,0.139830638,0.348297594,0.133537828,0.174812802,0.037094572,-0.130802408,-0.975169257
7/23/2023 21:18,626,7.691684723,-12.76139069,36.18907547,5.242782593,1.673830032,0.14520318,0.343813419,0.106895012,0.112003046,0.020112965,-0.159073436,-0.980686581
7/23/2023 21:18,627,5.82705307,-12.10577774,32.01580429,-1.097835541,2.308858871,0.130528684,0.337065162,0.095432218,0.086459521,0.022402069,-0.135756069,-0.986707954
7/23/2023 21:18,628,8.577342987,-13.67654419,29.46576309,-0.414520264,2.934892654,0.13310255,0.336124706,0.091243772,0.079216376,0.023614735,-0.135168324,-0.987368484
7/23/2023 21:18,629,6.523460388,-13.43050575,22.70017624,-2.438129425,2.807090759,0.124992901,0.330619619,0.07658001,0.047294318,0.022770569,-0.11327679,-0.992175968
7/23/2023 21:18,630,8.644733429,-11.79262924,16.63834763,-3.353645325,1.712932587,0.123757364,0.328443752,0.067722039,0.017597137,0.01886481,-0.10119911,-0.994531624
7/23/2023 21:18,631,8.844520569,-13.91432762,17.09877396,-5.433879852,1.910108566,0.127395212,0.329241051,0.061737022,0.003605195,0.017936501,-0.108357491,-0.993943663
7/23/2023 21:18,632,10.30059814,-10.18256378,17.71512222,-6.283382416,2.221605301,0.125763956,0.328526096,0.073183269,0.002628039,0.013193003,-0.110207176,-0.993816169
7/23/2023 21:18,633,14.01863861,-9.923820496,14.68102646,-6.687705994,2.066156387,0.134488805,0.328814741,0.077712731,-0.003869544,0.01087286,-0.113352326,-0.993487759
7/23/2023 21:18,634,12.38860703,-9.643135071,11.00668716,-13.13461685,2.020240784,0.134509476,0.328557996,0.068160439,-0.031874501,0.006901827,-0.110394994,-0.9933526
7/23/2023 21:18,635,10.86704254,-10.12501526,4.154247284,-12.96874237,1.701663971,0.122841663,0.326020588,0.059864415,-0.049016859,0.005924018,-0.087962065,-0.99489938
7/23/2023 21:18,636,8.078163147,-6.103069305,5.520191193,-13.96016312,1.196508408,0.107422293,0.324725642,0.067738763,-0.047734469,0.003547342,-0.079159579,-0.995712066
7/23/2023 21:18,637,7.699821472,-5.7721138,5.83208847,-18.90888214,0.857667923,0.10942845,0.326633879,0.058542382,-0.07206037,0.002014944,-0.089167193,-0.993404492
7/23/2023 21:18,638,6.934909821,-5.116767883,7.210651398,-19.71059036,1.076494217,0.10752111,0.326541541,0.059425529,-0.071796055,0.002070806,-0.089021932,-0.993436531
7/23/2023 21:18,639,4.745044708,-5.620384216,6.377216339,-20.30662918,1.21282196,0.102498446,0.326618123,0.055049078,-0.072832781,-0.001992099,-0.089263197,-0.993338974
7/23/2023 21:18,640,4.110988617,-3.675064087,8.756511688,-18.21201706,0.857107162,0.102248998,0.326591973,0.057897723,-0.071392441,-0.00291711,-0.088498089,-0.993509185
7/23/2023 21:18,641,4.015663147,-2.809646606,6.618755341,-17.12810898,0.885858536,0.099191717,0.32567995,0.063489923,-0.068333566,-0.00712573,-0.086309944,-0.993896341
7/23/2023 21:18,642,1.5193367,-0.560638428,8.419307709,-19.37008667,1.075553894,0.097082616,0.325534584,0.065073123,-0.06727258,-0.010769984,-0.086155724,-0.993949298
7/23/2023 21:19,643,-0.041442871,-0.590423584,5.444149017,-13.87129974,0.719638824,0.081869425,0.322653788,0.072432142,-0.05292667,-0.012570892,-0.064005497,-0.996465425
7/23/2023 21:19,644,-0.58065033,0.276222229,2.421047211,-9.740760803,-0.38697052,0.069028113,0.322143243,0.080328478,-0.045063887,-0.014700259,-0.044370417,-0.99789
7/23/2023 21:19,645,-1.031978607,-2.907184601,6.035625458,-9.235240936,-0.366434097,0.073680678,0.322648833,0.076748552,-0.04324161,-0.014294575,-0.047268074,-0.99784344
7/23/2023 21:19,646,-3.761749268,-4.816257477,8.221385956,-4.673374176,0.372371674,0.067850892,0.322287172,0.075112673,-0.026990713,-0.012103982,-0.037054955,-0.998875344
7/23/2023 21:19,647,-4.716274261,-5.389892578,12.86831284,-3.08996582,0.310918808,0.07325546,0.324136939,0.078441216,-0.004903615,-0.009026293,-0.052276189,-0.998579832
7/23/2023 21:19,648,-6.049190521,-5.816532135,16.02598953,2.724777222,0.942583084,0.071493086,0.325307194,0.08343807,0.024518975,-0.00644765,-0.060488233,-0.997816849
7/23/2023 21:19,649,-7.159175873,-3.038478851,15.03993607,0.143489838,0.755319595,0.064842198,0.324605429,0.085604711,0.023852814,-0.007793263,-0.050981713,-0.998367608
7/23/2023 21:19,650,-7.729995728,-2.196647644,16.72111893,-0.187229156,0.792535782,0.063299552,0.324754643,0.089665201,0.024342748,-0.00855791,-0.05101327,-0.998364484
7/23/2023 21:19,651,-6.947387695,-1.316257477,19.17839432,1.134181976,0.443874359,0.068975236,0.325725059,0.094230398,0.030684005,-0.009119675,-0.060995234,-0.997624679
7/23/2023 21:19,652,-8.332324982,-1.306667328,21.59022903,4.492126465,1.992137909,0.065532565,0.325784578,0.099230698,0.041447859,-0.010560788,-0.060018645,-0.997274788
