date and time,sample,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
25-Jul-2023 05:06:18,940,11.9622677921971,1.20143668372195,-6.24147071089339,-1.54521356825016,1.29469282123045,0.0793225795030594,0.3344706594944,0.0923435057202975,-0.0394694417715073,-0.996832966804504,-0.00357768561225384,-0.068908787270387
25-Jul-2023 05:06:20,941,13.3257057878046,3.12650744766443,-6.21685292209336,3.1774005774411,1.43884609778084,0.0714877237876256,0.334955946604411,0.103968691329161,-0.0514007329940796,-0.996023309230804,0.0146769578258197,-0.0712747643391291
25-Jul-2023 05:06:22,942,11.3313783130335,2.34684600768166,-10.4296249070123,0.126716230831266,0.832704636409202,0.0609911436835925,0.335685676336288,0.09578864077727,-0.0700390910108884,-0.99510555267334,0.00552536587541302,-0.0694887191057205
25-Jul-2023 05:06:25,943,9.24771786885886,-1.21189827545318,-7.53883114369567,2.12662733434878,0.531908457308663,0.0581331416964531,0.335559537013372,0.0922457466522853,-0.0715250884493192,-0.995053537686666,0.00294035531890889,-0.0688766886790593
25-Jul-2023 05:06:27,944,8.57129024484301,1.6286267790532,-10.1279880747928,-6.01898033554485,0.308050306628593,0.0593329777320226,0.337143983443578,0.0775594522555669,-0.0654278536637624,-0.995408566792806,-0.0244474306702614,-0.0654460847377777
25-Jul-2023 05:06:29,945,7.64873767863392,-2.51154498165347,-8.80483474503689,-5.58793652376115,-0.0691402971516414,0.0614208559195201,0.33765566945076,0.0699501176675161,-0.0620842585961024,-0.995353595415751,-0.03302189980944,-0.0657753735780716
25-Jul-2023 05:06:31,946,7.09471442235739,0.360207939443372,-10.5134593745657,-4.00384250312846,-0.985059183290821,0.0496991145114104,0.338985472917557,0.0674136330684026,-0.0778028766314189,-0.994096450010935,-0.0393569156527519,-0.0645171408851941
25-Jul-2023 05:06:34,947,7.79819055204747,0.770280171083488,-7.03701975467149,-0.680386996542138,-1.72187400934249,0.0509120834370454,0.339664439360301,0.078248127301534,-0.0738690127929052,-0.994820602734884,-0.0221688188612461,-0.0662107800443967
25-Jul-2023 05:06:36,948,9.84538556507155,-0.684736853101391,-4.95381662101171,0.12220400196988,-1.58136122336249,0.0642464101314545,0.339058901866277,0.085697333017985,-0.0546602450311184,-0.996106044451396,-0.00911195216079553,-0.0685710519552231
25-Jul-2023 05:06:38,949,8.42600090422598,3.62015714041905,-2.74219366781924,-1.70825712462124,-1.14325051568851,0.0642225056886673,0.338368761539459,0.0929229537645976,-0.0413138334949811,-0.996595148245494,0.000886658144493898,-0.071346948047479
