date and time,Repeat num,Test num,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
25-Jul-2023 23:51:10,1,23,5.56216295186673,1.30838407387297,-6.25940333546928,-2.45727579348652,1.4656276509241,0.0659279192487399,0.332867125670115,0.0722626571853956,0.0276016596704721,-0.989319626490275,0.00788287585601211,0.142907903591792
25-Jul-2023 23:51:12,1,24,5.27212420162371,5.31405568904506,2.68866023679179,-10.4944959281812,5.19710075530178,0.0596178457140923,0.329035711288452,0.0889634773135185,0.0307317838072777,-0.986975355943044,0.0635435154040655,0.144559319814046
25-Jul-2023 23:51:15,1,25,13.1154529395564,-0.377551418547069,-2.68314115101584,-7.42951476030952,4.76440534921788,0.0638018464048704,0.329544842243195,0.109314638376236,0.0240384628375371,-0.987766265869141,0.0523251660168171,0.144920312364896
25-Jul-2023 23:51:18,1,26,5.99980439939686,0.77204361321186,12.2787646812509,3.45068174910135,3.93197577727474,0.051623073220253,0.329899938901265,0.0912126372257868,-0.0410747811198235,-0.986904203891754,0.0592256133755048,0.144309388597806
25-Jul-2023 23:51:20,1,27,2.50710970857805,0.701249694270421,10.1201814026341,-4.74521475458564,1.62169682387725,0.0660174270470937,0.331672577063243,0.0895966430505117,-0.0164817444980144,-0.985668389002482,0.0795631190141042,0.147835107644399
25-Jul-2023 23:51:23,1,28,10.3266540287035,2.21079084589463,16.7504564957226,-11.5847983269259,3.027852328247,0.0604563710590204,0.336482854684194,0.114277159670989,-0.0205569626142581,-0.981970032056173,0.118451637029648,0.145881799856822
25-Jul-2023 23:51:25,1,29,11.385944217938,-2.97917278531961,11.2442019869782,-6.20108025732558,1.70670926821134,0.0717110186815262,0.337465371688207,0.122613252699375,-0.0160262948522965,-0.984412415822347,0.105237636466821,0.140000959237417
25-Jul-2023 23:51:28,1,30,12.1127698048367,-0.808190235403538,8.81208188285509,-14.5940371902824,-1.36553065424452,0.081095364689827,0.339682181676229,0.116771144668261,0.0146143055831393,-0.983854448795319,0.107418292264144,0.142401557167371
25-Jul-2023 23:51:31,1,31,10.6474752382975,-3.34845826241936,3.49114499821583,-13.6658188302293,-2.83162856463241,0.0839526305596034,0.340294595559438,0.110846711198489,0.0199112311005592,-0.984707319736481,0.096261902153492,0.143832746148109
25-Jul-2023 23:51:33,1,32,10.7084008861263,-3.79902901814171,-10.9609225526445,-12.5064915256321,-4.38099834933434,0.0933393284678459,0.344352277119954,0.0873551959792773,0.058796884616216,-0.986131799221039,0.0448926853636901,0.14856546719869
25-Jul-2023 23:51:36,1,33,15.8093510468685,-3.16410271530188,-10.686037980917,-2.49409458966793,-6.40332405257995,0.0725700934727987,0.347851739327113,0.100459743539492,0.0392394319176674,-0.989115949471792,0.0233185036728779,0.139875982205073
25-Jul-2023 23:51:39,1,34,12.7784216476725,-4.13419620737899,-7.96825710231023,7.09135157184338,-7.61803849307062,0.066402575870355,0.348609781265259,0.0942610402901967,0.0187519294520219,-0.990405754248301,0.00502644504110018,0.136819732189178
25-Jul-2023 23:51:41,1,35,13.9866208643559,-10.269749459809,1.81396198939677,13.3450508807652,-7.78181153517294,0.0840853810310364,0.350971949100494,0.100394696493944,-0.00702411516879996,-0.991077085336049,0.0105233946815133,0.132687701781591
25-Jul-2023 23:51:45,1,36,3.59565126424345,-12.1908194584569,3.68763285129699,-11.1741196328577,-8.31060015991171,0.102324337760607,0.351143298546473,0.0951590756575267,0.0191525511443615,-0.989872566858927,0.0456635082761447,0.133042481541634
25-Jul-2023 23:51:48,1,37,13.6610080456091,-5.206231424609,21.0573158664677,4.10247326950796,-3.78042583412534,0.0509353446463744,0.350768518447876,0.115171047548453,-0.0673802778124809,-0.986417249838511,0.0714146653811137,0.13168431520462
25-Jul-2023 23:51:51,1,38,6.63751972001941,1.3373915829738,8.35926391963248,-16.6883405279287,-4.72078220521168,0.0805349628130595,0.349521807829539,0.0874621137976646,0.0404255961378415,-0.983687369028727,0.102469943960508,0.142211688558261
25-Jul-2023 23:51:54,1,39,1.34904776947448,-2.31163343367586,15.0393031989555,-3.18656430077096,-5.28827710952383,0.0628088240822156,0.346216088533401,0.0856704001625379,-0.0218706727027893,-0.986015526453654,0.084335669875145,0.142065184315046
25-Jul-2023 23:51:57,1,40,0.186527325241604,-1.55808168120004,8.23753335157387,-15.4235602804743,-2.57460513885106,0.0927627553542455,0.344210582971573,0.0895655189951261,0.0305548620720704,-0.983411641915639,0.103204429149628,0.146002118786176
25-Jul-2023 23:52:00,1,41,-5.54881418956849,-5.07832968419075,3.43654673675309,-18.4544198057806,0.50103373084308,0.10289520273606,0.340481442213058,0.0773908838629723,0.0556406758725643,-0.983543010552724,0.0992735023299853,0.140328371524811
25-Jul-2023 23:52:02,1,42,-8.24505854977897,-4.20666131477729,4.58837032203686,2.91201049701526,-0.749312254617653,0.0852434272567431,0.335325459639231,0.048430161178112,-0.0244332694758972,-0.988469143708547,0.0398392369349798,0.1440297772487
25-Jul-2023 23:52:06,1,43,-7.85362499525351,-5.64102838933367,-20.1988285333017,3.85976488140076,0.597327865025199,0.0960593496759733,0.342040818929672,0.0192222166806459,0.0302986537416776,-0.985889240105947,-0.0570420749485493,0.154435780644417
25-Jul-2023 23:52:08,1,44,-11.2126825032427,-4.24388372633411,-27.960068753702,11.5291111374364,2.20778404289216,0.0898496384421984,0.349364680051804,0.00329128044346968,0.0238783407956362,-0.979565544923147,-0.117425695061684,0.161531420548757
25-Jul-2023 23:52:11,1,45,-2.78086575560102,-3.90541844600758,-5.24731407615336,15.9755785443216,-2.25565712578885,0.0646978124976158,0.344296411673228,0.047620664536953,-0.0450314472119013,-0.985631839434306,-0.0560040238002936,0.152857921520869
25-Jul-2023 23:52:14,1,46,7.27831178146842,-6.12261093611573,-8.90209599185198,19.7391236914955,1.88484561577461,0.0599489984412988,0.343817899624507,0.0555350008110205,-0.0554338730871677,-0.983630843957265,-0.0842320586244265,0.14933683971564
25-Jul-2023 23:52:17,1,47,15.4652074390078,-6.69838687401082,-7.32154298931645,13.5448076250296,3.01987850593498,0.0630119820435842,0.338951406876246,0.0879135136802991,-0.0352448706825574,-0.987608500321706,-0.0469693380097548,0.145537406206131
25-Jul-2023 23:52:19,1,48,6.29516444031298,-8.91668474676536,-11.4312772194132,0.38625897602727,-0.631736717826808,0.0947237168749173,0.339018275340398,0.0864976917703946,0.0126785843943556,-0.988530508677165,-0.0208715790261825,0.149032904704412
25-Jul-2023 23:52:22,1,49,3.2643601861792,-6.1800889851831,-20.6257496482222,-2.87706950556219,-2.68774313042464,0.102814216911793,0.346706738074621,0.0532282364865144,0.0702925955255826,-0.983888328075409,-0.0585530745486418,0.153603088855743
25-Jul-2023 23:52:25,1,50,-4.23314697718281,-11.6446028124443,-23.4645073064437,-9.11542426964543,0.499372867501492,0.125557860732079,0.347421056032181,0.0475047203401725,0.0906372119983037,-0.982457343737284,-0.046738014370203,0.156134351094564
25-Jul-2023 23:52:28,1,51,-6.38227876122758,-16.4849007686895,-9.20267696130447,-18.4850618773249,3.51917719883411,0.145479828119278,0.342391453186671,0.0696449344356855,0.0870223095019658,-0.984973164399465,0.037568773329258,0.144373113910357
25-Jul-2023 23:52:31,1,52,-19.2612135611479,-7.8745148389691,20.4779908061188,-11.4976658182939,3.88478070381018,0.123690326015155,0.341256169478099,0.0666918749610583,-0.00601974992702405,-0.983133602142334,0.127993695934614,0.130497717857361
25-Jul-2023 23:52:35,1,53,-12.993778997502,12.3941178843607,4.79484188605225,-20.7014946437391,3.73319891294906,0.0578513041138649,0.341155340274175,0.0356860804061095,0.0282328421870867,-0.985434170564016,0.101601473987103,0.133414714535077
25-Jul-2023 23:52:38,1,54,-10.4685772843274,18.8270869680666,2.81263492461116,-9.27294161807732,4.08018191602191,0.03182274873058,0.339911460876465,0.0269424591213465,-0.0206593575576941,-0.988282334804535,0.0487808845937252,0.143147354324659
25-Jul-2023 23:52:40,1,55,-18.7227066743381,11.018103605837,8.03682222553583,3.70081020155302,3.74209644476747,0.0333499376972516,0.340677473942439,0.00703169309223692,-0.0339718033870061,-0.988720973332723,0.00961614691962798,0.145548049608866
25-Jul-2023 23:52:43,1,56,-24.2313028074548,11.916125434493,10.5596499601705,7.96882684743041,4.76784332980341,0.0470402128994465,0.343540378411611,-0.00885077627996604,-0.0234308287501335,-0.98900025288264,-0.0112923390542467,0.145608819524447
25-Jul-2023 23:52:46,1,57,-17.9232366475632,15.1274442338703,2.32203187054085,12.9257074393815,7.87820032488928,0.0327390417456627,0.341175097227097,-0.00193236977793276,-0.0420619867742062,-0.988032305240631,-0.00575878014788032,0.148289467891057
25-Jul-2023 23:52:49,1,58,-7.35410396001714,9.76996713602884,2.15853761278704,16.9572054508786,6.24195149954923,0.0304054570694764,0.331590493520101,0.0462766858438651,-0.0759491518139839,-0.986201465129852,0.000664643826894462,0.147098535299301
25-Jul-2023 23:52:53,1,59,2.6356180229649,12.1666206321345,4.32629622785924,-2.03087311678305,1.89654117281777,0.0390891845027606,0.330786351362864,0.0725637113054593,-0.033823236823082,-0.988393994172414,0.0406731558342775,0.142403933405876
25-Jul-2023 23:52:56,1,60,7.42040119631286,21.8511845186986,-10.4513848912154,6.52549797704408,6.53197599962878,0.0066662274611493,0.336961255470912,0.0673503731687864,-0.0389250161747138,-0.989337301254272,0.0215212047100067,0.138684377074242
25-Jul-2023 23:52:59,1,61,19.2224945636077,6.5651183204487,-2.20619121951807,-4.37139079259582,1.1836991056314,0.0212130412459373,0.340992410977681,0.11059222817421,-0.0488505790630976,-0.987800168991089,0.0577627338469029,0.136116628845533
25-Jul-2023 23:53:02,1,62,14.1493914021477,14.455368538328,21.1969377874164,-7.73172840258362,4.49125802658422,0.024613851432999,0.343083143234253,0.123594605425994,-0.0349670670926571,-0.983204086621602,0.107583958407243,0.143222710490227
25-Jul-2023 23:53:05,1,63,5.83081395546519,20.4984137280672,31.1857851430598,4.96766630973215,4.3072924499044,0.00620170018325249,0.345654805501302,0.0991261879603068,-0.0752181361118952,-0.978680753707886,0.119104263186455,0.149467028180758
25-Jul-2023 23:53:09,1,64,5.03681247142829,7.22419070673206,7.15117422044543,-0.434217144969865,-3.25799149501641,0.0463498937586943,0.341322982311249,0.0797076533238093,-0.0288327441861232,-0.988284091154734,0.0595596368114154,0.137534960110982
25-Jul-2023 23:53:11,1,65,4.16407563417165,12.9394333355946,2.29799041756998,-16.742843783178,-1.82728342203417,0.061846957107385,0.343348022301992,0.0796233708659808,0.0390395534535249,-0.986201318105062,0.0840375969807307,0.137157115340233
25-Jul-2023 23:53:14,1,66,6.83394435441242,7.06529948787074,-9.80428398863591,-19.3990651035883,-1.67558316794684,0.09015956868728,0.34821634888649,0.0745470042030017,0.109541617830594,-0.982675874233246,0.0636421437064807,0.135271668434143
25-Jul-2023 23:53:17,1,67,15.5043217810576,7.12167052969453,2.38043046626527,-20.1719474308641,-0.189087100947745,0.0697910244266192,0.346512043476105,0.108079532782237,0.0720295722285906,-0.983339154720306,0.0951870570580165,0.137095430493355
25-Jul-2023 23:53:20,1,68,18.6080450746047,5.28159743269518,-4.7201530204997,-17.561113437134,-2.32912859416521,0.0716682215531667,0.34799513220787,0.117570555210114,0.0709065124392509,-0.983795444170634,0.0906024421254794,0.137513745824496
25-Jul-2023 23:53:22,1,69,18.622063820116,7.02248628136351,-8.60825006255154,-15.9491601175378,-3.05645064778524,0.0680957188208898,0.34883821606636,0.103936688601971,0.074396296342214,-0.985826822121938,0.0653724630673726,0.135414042075475
25-Jul-2023 23:53:25,1,70,7.37247573564378,10.499983787322,4.1442274961092,-2.27497334787668,-6.27236446301092,0.0511636657019456,0.346744334697723,0.0902961830298106,0.0299993310123682,-0.989501142501831,0.0487530599037806,0.132704078157743
25-Jul-2023 23:53:27,1,71,2.34435647560572,13.4442567047992,2.255048148809,3.69021496782759,-5.97085837934862,0.0351351541777452,0.347104346752167,0.0544860944151878,-0.00912185994287332,-0.990666965643565,0.0208576705306768,0.134385206302007
25-Jul-2023 23:53:30,1,72,-4.40680622697044,10.9391100930088,-4.96036547952742,6.23818511268977,-6.63119447246783,0.0473722013334433,0.349895222981771,0.0241388688484828,-0.0077691030378143,-0.990756106376648,-0.010920443572104,0.134991323947906
25-Jul-2023 23:53:33,1,73,11.8194081787511,19.7808484983683,-15.1305745832155,-4.73280839715042,-0.75447458157717,0.0274141430854797,0.350423137346904,0.0556796438992023,0.00730240118379394,-0.991504200299581,0.00152378499042243,0.129860825339953
25-Jul-2023 23:53:36,1,74,8.19556130293594,21.1731888108283,-0.0086540073002268,3.65387982004357,-6.74715258863083,0.00242326306179166,0.355225451787313,0.0529796672364076,-0.0317306648939848,-0.990347937742869,0.0100611702228586,0.134546247124672
25-Jul-2023 23:53:40,1,75,22.7337354526406,19.153360394611,11.8018636315304,6.24549642338839,-4.92035534254607,-0.0146439890066783,0.365278202295303,0.0993432581424713,-0.0836849570274353,-0.987898929913839,0.0414104280372461,0.123845314979553
25-Jul-2023 23:53:43,1,76,25.431781720115,6.81811982886408,19.7695139319761,-5.79035655023256,-3.32262124698819,0.024632886548837,0.361098863681157,0.142417846123377,-0.0524875588715076,-0.987136459350586,0.0933730959892273,0.118693050245444
25-Jul-2023 23:53:46,1,77,23.3001643490629,12.4890837114261,10.8760478235891,-18.2652363916608,2.11974840989324,0.0280218183994293,0.354711864391963,0.12518413712581,-0.016206510613362,-0.987179891268412,0.0943714837233225,0.1276997645696
25-Jul-2023 23:53:50,1,78,32.9311436844123,-0.852401531917964,8.74234720998704,2.6379689596295,-1.84240032322233,0.0399973355233669,0.356029768784841,0.149941073854764,-0.050520767023166,-0.989103651046753,0.0824150408307711,0.111037254333496
25-Jul-2023 23:53:55,1,79,8.46645872695346,-24.8450641617911,3.41850851372837,4.49595269145261,3.11822948476915,0.13442947268486,0.344350866476695,0.119752696156502,-0.00826806162173549,-0.990933887163798,0.0641237854957581,0.117761197686195
25-Jul-2023 23:53:59,1,80,-1.92553498654862,-12.3875464946845,7.07814163747773,13.0708230088184,-3.11456855460398,0.091480016708374,0.343608834346135,0.0703465630610784,-0.0859215840697289,-0.986108998457591,0.0100992449869712,0.141790423790614
25-Jul-2023 23:54:02,1,81,-1.20132411513189,-0.88255193932232,13.2679023038983,10.0200069037528,-2.14918898251034,0.0593049772083759,0.34155556956927,0.0690453171730041,-0.0887322753667831,-0.984163093566895,0.024288655941685,0.151523892084757
25-Jul-2023 23:54:06,1,82,-4.72514238347562,-0.933599191365894,33.9615780688927,0.876812199134467,-2.58750423380411,0.0595189812282721,0.350979600350062,0.107777406771978,-0.107339445253213,-0.9766974568367,0.121552495161692,0.140589102109273
25-Jul-2023 23:54:09,1,83,-3.57024527204191,-0.451017090260839,6.5683725231737,28.8235604349278,-5.82797606574173,0.0365156665444374,0.357432323694229,0.0478715566297372,-0.154295631249746,-0.975261894861857,-0.0103205557291706,0.1579504519701
25-Jul-2023 23:54:13,1,84,-7.51855407614322,2.28140717805015,-18.2672309169218,31.8777492169894,-6.53613481187212,0.0464119019607703,0.36748154759407,0.0088476882626613,-0.120454382399718,-0.970747172832489,-0.114430760840575,0.173337715864182
25-Jul-2023 23:54:17,1,85,-11.2485745430538,0.105130153396514,-15.3288139784327,-21.6802596650161,-4.82148572354367,0.121393929421902,0.35861807068189,0.0464523047208786,0.130868780612946,-0.979915809631348,0.0280383121222258,0.147824714581172
25-Jul-2023 23:54:21,1,86,-6.68562449897689,-16.4817676941907,-21.9786854970413,0.530732814715352,-3.81066452430258,0.133882287144661,0.352772335211436,0.049769771595796,0.0536344620088736,-0.984307491779327,-0.0486657542486986,0.160914787650108
25-Jul-2023 23:54:25,1,87,-32.4656297657532,0.963551212453682,-12.7120895245295,3.23765437251024,-1.94992032751653,0.118788413703442,0.35616043806076,-0.0253047980368137,0.0304797289272149,-0.986117513974508,-0.0514016250769297,0.154922595620155
25-Jul-2023 23:54:30,1,88,-14.0150932511922,23.0525072277504,-14.30791972173,27.3884451511,-1.15697598882546,0.00954314433038235,0.363623158137004,-0.0174888824423154,-0.0586881602803866,-0.983348822593689,-0.0712459484736125,0.156537789106369
25-Jul-2023 23:54:35,1,89,-26.7667783470186,3.39711716982421,33.5534028499633,-8.72517253384485,-6.20753081286298,0.0558669072886308,0.365277310212453,0.0560403570532799,-0.0857984125614166,-0.970610308647156,0.148592124382655,0.168744253118833
25-Jul-2023 23:54:39,1,90,-7.79912751574594,-9.48532358775705,-16.5396111679345,-18.0737563623031,-11.4207150146426,0.130288535356522,0.366417501370112,0.0492997169494629,0.0712173293034236,-0.984259581565857,0.0446051066120466,0.155466228723526
25-Jul-2023 23:54:44,1,91,4.91078292651105,-20.0291448897116,22.7052843918421,6.18269504526522,-9.96384226064414,0.101951533059279,0.362416213750839,0.118228990832965,-0.0608248467246691,-0.981598095099131,0.099849512676398,0.150980433821678
25-Jul-2023 23:54:47,1,92,4.07782099550434,-8.57617012040438,32.1296125566589,-9.29689785714872,-9.06924544371021,0.0793877561887105,0.364636584122976,0.118294424315294,-0.0730610216657321,-0.973795258998871,0.165353498856227,0.13799508412679
25-Jul-2023 23:54:53,1,93,11.9833166051945,-2.96779828347674,-31.4235914681636,-7.07664772731068,3.16325196703864,0.097453548014164,0.348307281732559,0.0546598672866821,0.112473691006502,-0.981490564346313,-0.0621787699560324,0.141985213756561
25-Jul-2023 23:54:57,1,94,0.231941903783637,3.7716975357433,-36.0228775465268,3.17239138838947,4.24790608849056,0.0899654721220334,0.347035171588262,0.0125541051849723,0.103842485447725,-0.977564410368602,-0.106750617424647,0.148959410190582
25-Jul-2023 23:55:00,1,95,3.8877757334514,6.88599437866855,-15.7861907179312,12.9761428907236,8.71044905753302,0.0461516166726748,0.332350858052572,0.0402304202318192,0.00249141035601497,-0.987935709953308,-0.0675257136424383,0.139345374703407
25-Jul-2023 23:55:03,1,96,-3.60807784641641,11.2413637757045,-5.97640183360613,-9.59822710865635,9.30640744216788,0.0574969083070755,0.322949014107386,0.0566288945575555,0.0331352894504865,-0.988994856675466,0.0234442507227262,0.142273058493932
25-Jul-2023 23:55:06,1,97,-5.59176964193159,-6.65931655068438,1.90007568449718,-0.753921854372851,5.10359402583287,0.0934139559666316,0.321972284714381,0.0672913759946823,0.0241973054905732,-0.988328317801158,0.039379296451807,0.145156606038411
25-Jul-2023 23:55:09,1,98,5.12960478562659,-13.5159590577394,6.57581037988921,8.91414315025903,10.4125174572203,0.0916307210922241,0.319573493798574,0.0875870833794276,-0.0219183177997669,-0.988318800926208,0.0368624443809191,0.146241895357768
25-Jul-2023 23:55:12,1,99,-4.83620566404967,-13.8137148738431,-6.64498164207373,-19.9334737915126,12.7121871633802,0.135786985357602,0.323455397288005,0.0815541823705037,0.0700205291310946,-0.984045350551605,0.0556211248040199,0.153808752695719
25-Jul-2023 23:55:17,1,100,-7.64053613606126,-8.3805479901441,-8.23675849797994,20.1445808573755,5.07446169757275,0.0805813620487849,0.332005800803502,0.0471845785776774,-0.043859276175499,-0.984534045060476,-0.0375822236140569,0.165392052133878
25-Jul-2023 23:55:22,2,1,0,0,0,0,0,0.107093858222167,0.349004890521367,0.0133554065600038,0.0295612849295139,-0.987752481301626,-0.00844363315651814,0.152970184882482
25-Jul-2023 23:55:26,2,2,-11.3706050020654,-3.99993638014094,12.5315472037565,5.32542714971653,-7.15709310943376,0.0768526400129,0.348647701740265,0.0522423729300499,-0.0491372734308243,-0.98578013976415,0.0466061644256115,0.153788712620735
25-Jul-2023 23:55:28,2,3,-5.72373668871256,-9.57956427907998,10.7045542027986,3.65601933609959,-6.72145052105827,0.0832596262296041,0.348046131928762,0.0734743123253187,-0.0578417147199313,-0.985045905907949,0.0525931760668755,0.153534296154976
25-Jul-2023 23:55:31,2,4,-5.36117476658615,-12.7141120977808,-7.00367562495678,2.44829537471419,-4.5946512950079,0.108601827919483,0.345369619131088,0.0696977982918421,-0.00729860511297981,-0.987516268094381,0.00195794471849998,0.157335684696833
25-Jul-2023 23:55:33,2,5,-5.4158201452969,-17.4035925808813,0.384224193751041,4.69493648356116,-1.81234436762124,0.12505986392498,0.343127757310867,0.0838642333944639,-0.0101402631650368,-0.987338344256083,0.0215568173676729,0.156829669078191
25-Jul-2023 23:55:35,2,6,-9.69184975450241,-17.0740764568039,-3.42647803421039,-3.76678231713726,0.28168848115297,0.132481752832731,0.34251673022906,0.0747013797362645,0.00661112669234475,-0.987564305464427,0.0195169215401014,0.155859258770943
25-Jul-2023 23:55:38,2,7,-13.2353333397642,-20.7667957715148,-7.61840889597003,-1.28851079448849,-1.32474471141511,0.152627100547155,0.347724163532257,0.0571124541262786,0.0343492656946182,-0.987020190556844,0.00729151973500848,0.156708384553591
25-Jul-2023 23:55:40,2,8,-9.49850766462454,-25.4067908696349,-3.04656776327115,-4.46946077622345,-2.22155660756903,0.161033867796262,0.350236626466115,0.0727438638607661,0.0439652408162753,-0.986366152763367,0.0259441365798314,0.15644672413667
25-Jul-2023 23:55:43,2,9,-17.1607905129585,-23.2932593232736,-2.85622697515864,-14.0650205843927,1.09363468994668,0.163271613915761,0.351662902037303,0.0568582316239675,0.0479986816644669,-0.986589908599854,0.0155794413760304,0.155221213897069
25-Jul-2023 23:55:46,2,10,-11.0786127391555,-19.6515846308895,10.7573499049973,-12.9934582140843,-3.14512447038792,0.153648233413696,0.352610691388448,0.0787785316507022,0.0138306544472774,-0.986406294504801,0.0820054898659388,0.141726811726888
25-Jul-2023 23:55:49,2,11,-7.74221103428535,-27.7590421956145,19.580573982628,-0.0834674884711439,-1.98769457208454,0.156794884800911,0.353348660469055,0.0843344007929166,0.00450777673783402,-0.986504518985748,0.075780805448691,0.14507154027621
25-Jul-2023 23:55:52,2,12,-1.96331804130186,-15.8754184659432,-1.67591754316322,14.6099277853216,-8.49268503280974,0.102981407443682,0.353119057416916,0.0699931646386782,-0.0616127712031206,-0.985263617833455,-0.00929962874700626,0.159288838505745
25-Jul-2023 23:55:55,2,13,-7.63285040922512,-6.56622489881886,-5.14771011127402,15.5585678720592,-10.8714920788267,0.0740002403656642,0.35628430445989,0.0477192831536134,-0.07176620165507,-0.983652929464976,-0.0396908318003019,0.160315837462743
