date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
07-Nov-2024 15:55:34,1,1,-0.0185002391537031,0.315374849239985,0.00483197153856357,0.0146765377993385,0.00197253685134153,0.0160628295193116,0.999761354923248,-7.72500000000001,-11.55,-4.95000000000001,-7.35000000000001,-10.05,-7.72500000000001,-9,-6.75000000000001,-9.675
07-Nov-2024 15:55:48,1,2,-0.0205784913152456,0.31907114982605,0.0110999484856923,-0.00597807733962933,3.32649894138134e-05,0.0335298145810763,0.9994198401769,-12.2413297032551,-16.7322018332192,-7.53675353035401,-7.28916761431686,-10.0065482959406,-7.69892897756438,-15.5571808703127,-6.83623921658478,-9.71377036471879
07-Nov-2024 15:56:27,1,3,-0.0200876700381438,0.325597862402598,0.0115460724259416,-0.0324758576850096,1.04835494539657e-05,0.0437341220676899,0.99851526816686,-21.8201594065101,-20.2644036664384,-14.098507060708,-9.47833522863369,-17.3880965918811,-10.7103579551287,-23.6893617406254,-10.5224784331695,-13.1650407294375
07-Nov-2024 15:56:40,1,4,-0.0222385242581368,0.328950210412343,0.0176926622788111,-0.0502308038373788,0.00276668981338541,0.0614798322319984,0.996839745839437,-26.3364891097651,-25.4466054996577,-16.685260591062,-9.41750284295054,-17.3446448878217,-10.6842869326931,-30.2465426109382,-10.6087176497543,-13.2038110941563
07-Nov-2024 15:57:21,1,5,-0.0223738641788562,0.335743055740992,0.0182310178875923,-0.0722191790739695,0.00531243796770771,0.0735841845472654,0.994656511147817,-35.0340688130201,-29.4288073328769,-21.484514121416,-12.0566704572674,-22.1386931837622,-14.3519659102574,-40.8162234812508,-9.86995686633908,-14.7988314588751
07-Nov-2024 15:57:34,1,6,-0.0235216791431109,0.33943305015564,0.0249943458785613,-0.0881729359428088,0.00890204974760612,0.0914426530400912,0.991859173774719,-39.5503985162752,-34.6110091660961,-24.07126765177,-11.9958380715842,-22.0952414797029,-14.3258948878218,-47.3734043515636,-9.95619608292385,-14.8376018235939
07-Nov-2024 15:58:19,1,7,-0.0217976875603199,0.343866632382075,0.024732847760121,-0.109490177035332,0.0122684255242348,0.0886281902591387,0.98995277484258,-47.8073532195301,-39.2682109993153,-27.989271182124,-13.210005685901,-26.1955397756434,-19.671698865386,-51.1368352218763,-23.5049352995085,-17.3794971883126
07-Nov-2024 15:58:33,1,8,-0.0239761850486199,0.347533518075943,0.0313820221771797,-0.124958811203639,0.0162364809463422,0.105143587291241,0.986441334088643,-52.3236829227852,-44.4504128325346,-30.576024712478,-13.1491733002179,-26.152088071584,-19.6456278429504,-57.694016092189,-23.5911745160933,-17.4182675530314
07-Nov-2024 15:59:20,1,9,-0.0228967636823654,0.352282857894897,0.031138954932491,-0.137437330683072,0.0190855429818233,0.110748988886674,0.984114563465118,-58.9353251260402,-49.4451146657538,-35.853403242832,-15.6008409145347,-30.6555113675246,-21.7804943205147,-64.1293219625018,-27.858663732678,-20.2086004177502
07-Nov-2024 15:59:33,1,10,-0.0277075512955586,0.354666544993718,0.0274951982001464,-0.140228222807248,0.0175219307343165,0.0923876042167346,0.985643752415975,-63.5539360896997,-47.240155726116,-34.8196936898595,-19.2261252685496,-34.8932178935424,-23.96811750037,-59.03242079311,-28.3733873647143,-20.5347321506147
07-Nov-2024 16:00:19,1,11,-0.0266678883383671,0.355980296929677,0.025064704567194,-0.156505437692006,0.012064698835214,0.0358378273745378,0.986952988306681,-71.0202033033592,-47.1164467864782,-32.431296636887,-22.3826596225645,-36.0793619195603,-23.8612094302254,-56.5745821237183,-30.9787359967505,-21.4866451334792
07-Nov-2024 16:00:33,1,12,-0.0316094135244687,0.35799352924029,0.0208404663950205,-0.154176625609398,0.0126691187421481,0.0161474412928025,0.98783012231191,-75.6388142670187,-44.9114878468405,-31.3975870839145,-26.0079439765795,-40.3170684455782,-26.0488326100807,-51.4776809543266,-31.4934596287868,-21.8127768663438
