date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
24-Jan-2025 01:15:41,1,0.0169627526775002,0.337037920951843,0.0521683330337207,-0.000588404218433425,-0.00505225115145246,0.00111662754012893,0.999986449877421
24-Jan-2025 01:15:46,2,0.0184794742614031,0.345725882053375,0.0533392769594987,-0.000102995297735712,-0.00744078308343887,-0.000752173300134018,0.999971890449524
24-Jan-2025 01:15:51,3,0.0234807924677928,0.354425416390101,0.0546715651949247,-0.00164253023879913,-0.00769423460587859,-0.00271340101025999,0.999964984258016
24-Jan-2025 01:15:55,4,0.0323099926114082,0.362729893128077,0.0522855627040068,-0.00464926327889164,-0.00797090971221526,-0.00161719139820586,0.999956099192301
24-Jan-2025 01:16:00,5,0.040125289807717,0.371632391214371,0.0520367577672005,-0.00340165081433952,-0.00809513373921315,-0.00469010295346379,0.999950289726257
24-Jan-2025 01:16:04,6,0.0436731326083342,0.378772381941477,0.0492085655530294,-0.00648819409931699,-0.00902315986653169,-0.00336203475793203,0.999932583173116
24-Jan-2025 01:16:09,7,0.0441285672287146,0.384648815790812,0.0452536722024282,-0.00342055585545798,-0.00881758189449708,-0.00553878868619601,0.99993991057078
24-Jan-2025 01:16:13,8,0.0455898731946945,0.389910026391347,0.0408855646848679,0.000794885879925763,-0.00857064016163349,-0.00493460341046254,0.99995052019755
24-Jan-2025 01:16:18,9,0.0448169864714146,0.394711611668269,0.0398831767340501,0.00558939691012104,-0.00764678719763954,-0.00780345055585106,0.999924683570862
24-Jan-2025 01:16:22,10,0.0466301456093788,0.398797496159871,0.0392727601031462,0.004232953938966,-0.00833339747041464,-0.00859378632158041,0.999919366836548
24-Jan-2025 01:16:27,11,0.0485815939803918,0.402475851774216,0.0373796919981639,0.0059144682250917,-0.00801188815385103,-0.00880149149646362,0.999911689758301
24-Jan-2025 01:16:31,12,0.0489611600836118,0.40550421277682,0.0365407305459181,0.0053370228347679,-0.00840270885576805,-0.00604078577210506,0.999932233492533
24-Jan-2025 01:16:35,13,0.049374753733476,0.407994339863459,0.0356128618121147,0.0057945907736818,-0.00793672067423662,-0.00878084351619085,0.999913175900777
24-Jan-2025 01:16:39,14,0.0516648302475611,0.410340623060862,0.0359594792127609,0.00719686731075247,-0.00795850502327084,-0.00686805564910173,0.999918826421102
24-Jan-2025 01:16:44,15,0.0533189192414284,0.412471524874369,0.0371219525734584,0.00988933133582274,-0.00736307812233766,-0.00522206950311859,0.999910306930542
24-Jan-2025 01:16:48,16,0.0540700480341911,0.413994270563126,0.0375590227544308,0.00907359303285678,-0.00749463140964508,-0.00509131994719307,0.99991778532664
24-Jan-2025 01:16:52,17,0.0544290492932002,0.415330664316813,0.038492555419604,0.00897508536775907,-0.00749886628861229,-0.00570533269395431,0.999915353457133
24-Jan-2025 01:16:56,18,0.0545142091810703,0.416089024146398,0.0389658997456233,0.00937865475813548,-0.00690237944945693,-0.00562855343644818,0.999916370709737
24-Jan-2025 01:17:01,19,0.0546567166845004,0.416418433189392,0.0391849336524804,0.00937507965912421,-0.00697412981341282,-0.00500025407721599,0.999919255574544
24-Jan-2025 01:17:05,20,0.0545887870093187,0.416486807664235,0.0393122312923272,0.00921127367764711,-0.00695798906187216,-0.00424731386204561,0.999924373626709
24-Jan-2025 01:17:09,21,0.0549108053247134,0.416545496384303,0.0410345201690992,0.00861809588968754,-0.00688926024983327,-0.00421313308179379,0.999930286407471
24-Jan-2025 01:17:14,22,0.0546152405440807,0.416596430540085,0.0430275375644366,0.00869264497111241,-0.00640522139146924,-0.00465501081198454,0.999930906295776
24-Jan-2025 01:17:18,23,0.0535148421923319,0.416586939493815,0.0455789290368557,0.00872492014120022,-0.00568772088736296,-0.00510495866959294,0.999932758013407
24-Jan-2025 01:17:22,24,0.0524277292191982,0.416521928707759,0.0473947438100974,0.00868482639392217,-0.00540898938973745,-0.00510728793839614,0.999934641520182
24-Jan-2025 01:17:26,25,0.0495853359500567,0.416097444295883,0.0492263965308666,0.01064219661057,-0.00471986271440983,-0.00520301066959898,0.999918715159098
24-Jan-2025 01:17:31,26,0.0473228171467781,0.415998943646749,0.0529424833754698,0.0108673829585314,-0.00410243924707174,-0.00530398320406675,0.999918460845947
24-Jan-2025 01:17:35,27,0.0468044909338156,0.415614557266235,0.0551636484762033,0.0142732502892613,-0.00204250892469039,-0.00133609976619482,0.999895159403483
24-Jan-2025 01:17:39,28,0.0448074335853259,0.415471402804057,0.0581414418915908,0.013253151687483,-0.00109672669010858,-0.000993779941927642,0.999911077817281
24-Jan-2025 01:17:44,29,0.0426948661605517,0.415445093313853,0.0608429280420144,0.0132384922976295,-0.000268879123420144,-0.000957907189149409,0.999911904335022
24-Jan-2025 01:17:48,30,0.041350395232439,0.415455450614293,0.0633301988244057,0.0139910127967596,0.000760053265063713,-0.000530277272143091,0.999901723861694
24-Jan-2025 01:17:52,31,0.0400596390167872,0.415197137991587,0.0651350970069567,0.0179844091335932,0.00247375882851581,0.00214636558666825,0.99983294804891
24-Jan-2025 01:17:57,32,0.0380021678904692,0.415242101748784,0.0680535535017649,0.0181525067736705,0.00331093569596608,0.00200905730792632,0.999827758471171
24-Jan-2025 01:18:01,33,0.0361434583862623,0.415288076798121,0.0697152311603228,0.0185339892903964,0.00373961922402183,0.00206967416840295,0.999819115797679
24-Jan-2025 01:18:05,34,0.0351744895180066,0.415549435218175,0.0730139901240667,0.0184579019745191,0.00461736104140679,0.00339851773654421,0.999813195069631
24-Jan-2025 01:18:09,35,0.0311257037023703,0.415371348460515,0.0738030230005582,0.0191370747983456,0.00553514265144865,0.00546529435863098,0.999786603450775
24-Jan-2025 01:18:14,36,0.0292071873943011,0.415514876445134,0.0756817643841108,0.0187015280127525,0.00640505353609721,0.00820262394845486,0.999770987033844
24-Jan-2025 01:18:18,37,0.0258669432252645,0.415321516990662,0.0766321693857511,0.0188608638942242,0.00717347304647168,0.00862800261626641,0.999759161472321
