1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(kN),(deg),(N-m)
"","79.0130","0.0002","-0.0002","8.3504","0.00015"
"","79.0330","0.0002","-0.0002","8.3715","0.00015"
"","79.0530","0.0002","-0.0002","8.3936","0.00016"
"","79.0730","0.0002","-0.0002","8.4155","0.00016"
"","79.0930","0.0002","-0.0002","8.4372","0.00016"
"","79.1130","0.0002","-0.0002","8.4585","0.00016"
"","79.1330","0.0002","-0.0002","8.4793","0.00016"
"","79.1530","0.0002","-0.0002","8.5001","0.00014"
"","79.1730","0.0002","-0.0002","8.5209","0.00015"
"","79.1930","0.0002","-0.0002","8.5414","0.00015"
"","79.2130","0.0002","-0.0002","8.5612","0.00016"
"","79.2330","0.0002","-0.0002","8.5800","0.00015"
"","79.2530","0.0002","-0.0002","8.5978","0.00014"
"","79.2730","0.0002","-0.0002","8.6149","0.00016"
"","79.2930","0.0002","-0.0002","8.6320","0.00017"
"","79.3130","0.0002","-0.0002","8.6501","0.00016"
"","79.3330","0.0002","-0.0002","8.6692","0.00017"
"","79.3530","0.0002","-0.0002","8.6888","0.00017"
"","79.3730","0.0002","-0.0002","8.7090","0.00017"
"","79.3930","0.0002","-0.0002","8.7302","0.00018"
"","79.4130","0.0002","-0.0002","8.7521","0.00017"
"","79.4330","0.0002","-0.0002","8.7743","0.00016"
"","79.4530","0.0002","-0.0002","8.7960","0.00015"
"","79.4730","0.0002","-0.0002","8.8175","0.00016"
"","79.4930","0.0002","-0.0002","8.8393","0.00016"
"","79.5130","0.0002","-0.0002","8.8611","0.00015"
"","79.5330","0.0002","-0.0002","8.8818","0.00015"
"","79.5530","0.0002","-0.0002","8.9021","0.00015"
"","79.5730","0.0002","-0.0002","8.9232","0.00014"
"","79.5930","0.0002","-0.0002","8.9439","0.00014"
"","79.6130","0.0002","-0.0002","8.9625","0.00013"
"","79.6330","0.0002","-0.0002","8.9798","0.00013"
"","79.6530","0.0002","-0.0002","8.9965","0.00015"
"","79.6730","0.0002","-0.0002","9.0136","0.00014"
"","79.6930","0.0002","-0.0002","9.0316","0.00014"
"","79.7130","0.0002","-0.0002","9.0508","0.00014"
"","79.7330","0.0002","-0.0002","9.0709","0.00013"
"","79.7530","0.0002","-0.0002","9.0913","0.00013"
"","79.7730","0.0002","-0.0002","9.1121","0.00013"
"","79.7930","0.0002","-0.0002","9.1337","0.00013"
"","79.8130","0.0002","-0.0002","9.1559","0.00013"
"","79.8330","0.0002","-0.0002","9.1779","0.00014"
"","79.8530","0.0002","-0.0002","9.1994","0.00014"
"","79.8730","0.0002","-0.0002","9.2207","0.00014"
"","79.8930","0.0002","-0.0002","9.2415","0.00014"
"","79.9130","0.0002","-0.0002","9.2620","0.00014"
"","79.9330","0.0002","-0.0002","9.2826","0.00013"
"","79.9530","0.0002","-0.0002","9.3029","0.00012"
"","79.9730","0.0002","-0.0002","9.3224","0.00012"
"","79.9930","0.0002","-0.0002","9.3406","0.00014"
"","80.0130","0.0002","-0.0002","9.3581","0.00015"
"","80.0330","0.0002","-0.0002","9.3756","0.00015"
"","80.0530","0.0002","-0.0002","9.3933","0.00014"
"","80.0730","0.0002","-0.0002","9.4118","0.00015"
"","80.0930","0.0002","-0.0002","9.4313","0.00015"
"","80.1130","0.0002","-0.0002","9.4515","0.00014"
"","80.1330","0.0002","-0.0001","9.4723","0.00015"
"","80.1530","0.0002","-0.0002","9.4939","0.00016"
"","80.1730","0.0002","-0.0002","9.5164","0.00015"
"","80.1930","0.0002","-0.0002","9.5390","0.00015"
"","80.2130","0.0002","-0.0002","9.5612","0.00014"
"","80.2330","0.0002","-0.0002","9.5829","0.00013"
"","80.2530","0.0002","-0.0002","9.6039","0.00014"
"","80.2730","0.0002","-0.0002","9.6243","0.00015"
"","80.2930","0.0002","-0.0002","9.6451","0.00014"
"","80.3130","0.0002","-0.0002","9.6656","0.00015"
"","80.3330","0.0002","-0.0002","9.6854","0.00015"
"","80.3530","0.0002","-0.0002","9.7044","0.00014"
"","80.3730","0.0002","-0.0002","9.7226","0.00013"
"","80.3930","0.0002","-0.0002","9.7396","0.00013"
"","80.4130","0.0002","-0.0002","9.7565","0.00013"
"","80.4330","0.0002","-0.0002","9.7748","0.00013"
"","80.4530","0.0002","-0.0002","9.7945","0.00014"
"","80.4730","0.0002","-0.0002","9.8141","0.00015"
"","80.4930","0.0002","-0.0001","9.8337","0.00014"
"","80.5130","0.0002","-0.0002","9.8537","0.00015"
"","80.5330","0.0002","-0.0001","9.8747","0.00015"
"","80.5530","0.0002","-0.0002","9.8966","0.00015"
"","80.5730","0.0002","-0.0002","9.9182","0.00014"
"","80.5930","0.0002","-0.0002","9.9395","0.00015"
"","80.6130","0.0002","-0.0002","9.9606","0.00013"
"","80.6330","0.0002","-0.0001","9.9812","0.00015"
"","80.6530","0.0002","-0.0002","9.9999","0.00013"
"","80.6730","0.0002","-0.0001","10.0094","0.00009"
"","80.6930","0.0002","-0.0002","10.0117","0.00005"
"","80.7130","0.0002","-0.0002","10.0114","0.00004"
"","80.7330","0.0002","-0.0002","10.0109","0.00003"
"","80.7530","0.0002","-0.0002","10.0107","0.00001"
"","80.7730","0.0002","-0.0002","10.0107","0.00001"
"","80.7930","0.0002","-0.0002","10.0107","0.00001"
"","80.8100","0.0002","-0.0001","10.0107","0.00001"
"","80.8110","0.0002","-0.0001","10.0107","0.00001"
"","80.8310","0.0002","-0.0002","10.0107","0.00002"

