date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
09-Aug-2024 15:48:57,1,-0.0116277817636728,0.00743818208575249,0.253813262780507,-4.17991553452642e-06,-0.00384982908144593,0.00183967916139712,0.999990419546763
09-Aug-2024 15:49:02,2,-0.0134751680617531,0.007633069374909,0.25346578558286,-0.00133218265060956,-0.00128695024565483,0.00235848125691215,0.999993979930878
09-Aug-2024 15:49:06,3,-0.0177571287999551,0.0161090138678749,0.253979382912318,0.00982278510928154,0.000600092454745512,0.00296305155692001,0.999946868419647
09-Aug-2024 15:49:10,4,-0.0230232814947764,0.0233196331808964,0.255250118176142,0.0201949919263522,0.00185788077457498,0.00410782045995196,0.999785308043162
09-Aug-2024 15:49:15,5,-0.0288377755632003,0.0313575266549985,0.256272101402283,0.0227066817382971,0.0180998941262563,0.00368206240236759,0.999571510155996
09-Aug-2024 15:49:19,6,-0.0344115324318409,0.0395558722317219,0.25739851196607,0.0289066267510255,0.0244679464648167,0.00399963743984699,0.999274623394012
09-Aug-2024 15:49:23,7,-0.0385321751236916,0.0458907271424929,0.258352162440618,0.0312781913826863,0.0268577257792155,0.00421756595994035,0.999140866597493
09-Aug-2024 15:49:27,8,-0.0425323528548082,0.0529417169590791,0.259395130475362,0.0325216946502527,0.0270712195585171,0.00419060265024503,0.999095531304677
09-Aug-2024 15:49:32,9,-0.0465382633109887,0.0575049209098021,0.260333945353826,0.0330827822287877,0.0274128749966621,0.0043124803652366,0.999067298571269
09-Aug-2024 15:49:36,10,-0.0486098724106948,0.0622319534420967,0.261231682697932,0.033865220596393,0.0272477056831121,0.00463307105625669,0.999044195810954
09-Aug-2024 15:49:40,11,-0.0514212369918823,0.0679803565144539,0.262483735879262,0.0365980125963688,0.0267236851155758,0.00496275856470068,0.998960367838542
09-Aug-2024 15:49:44,12,-0.0549069292843342,0.0734284912546476,0.263969264427821,0.0404193269709746,0.0294218476861715,0.00458963771040241,0.998738745848338
09-Aug-2024 15:49:48,13,-0.0589059017598629,0.0800970688462257,0.26590128938357,0.0454618073999882,0.0324353617926439,0.00470353706429402,0.99842826128006
09-Aug-2024 15:49:52,14,-0.0631186316410701,0.0859912206729253,0.267801694075266,0.0510266450544198,0.0349050298333168,0.00474982277179758,0.998075266679128
09-Aug-2024 15:49:57,15,-0.065831628938516,0.090407853325208,0.269185652335485,0.0555971719324589,0.0350903049111366,0.00472414617737134,0.997825229167938
09-Aug-2024 15:50:01,16,-0.0684426372249921,0.0950131267309189,0.270790775616964,0.059314019481341,0.0374574770530065,0.00484015562882026,0.997524571418762
09-Aug-2024 15:50:06,17,-0.0702012325326602,0.0981665030121803,0.272330000003179,0.0614384330809116,0.0397029345234235,0.0047623625335594,0.997308671474457
09-Aug-2024 15:50:10,18,-0.0721011539300283,0.101592189570268,0.273661722739538,0.0645847643415133,0.0405446464816729,0.00485352029403051,0.997076348463694
09-Aug-2024 15:50:14,19,-0.0743717804551125,0.105719424784184,0.275731295347214,0.0666194791595141,0.0419665994743506,0.00493276364480456,0.99688272078832
09-Aug-2024 15:50:19,20,-0.0769600570201874,0.110722337166468,0.277856566508611,0.0725907857219378,0.0449647704760234,0.00490808604906003,0.996335609753927
09-Aug-2024 15:50:23,21,-0.0790275976061821,0.114588689804077,0.279513235886892,0.0765784899393717,0.0473713705937068,0.00501643273358544,0.995922605196635
09-Aug-2024 15:50:27,22,-0.0809651116530101,0.118160875141621,0.281203790505727,0.0797475005189578,0.0494515332082907,0.00498898668835561,0.995575098196665
09-Aug-2024 15:50:31,23,-0.0830801179011663,0.122224485377471,0.283297552665075,0.0824462418754896,0.0508191746970018,0.00488579276328286,0.995286703109741
09-Aug-2024 15:50:36,24,-0.0850807542602221,0.125843672951063,0.28511679371198,0.0850352267424266,0.0520945973694324,0.00498066861182451,0.995002686977386
09-Aug-2024 15:50:40,25,-0.0867693280180295,0.128849865992864,0.286739146709442,0.0867496763666471,0.0529553490380446,0.00497867921367288,0.994809099038442
09-Aug-2024 15:50:44,26,-0.0891508455077807,0.133138392368952,0.289015736182531,0.0893816024065018,0.0545035439232985,0.00502613708376884,0.994492260615031
09-Aug-2024 15:50:49,27,-0.0910796498258909,0.136728748679161,0.291154819726944,0.0914489105343819,0.055678882698218,0.00512518873438239,0.994238686561584
09-Aug-2024 15:50:53,28,-0.0927731707692146,0.13992918630441,0.293200419346491,0.0937566330035528,0.0565507064263026,0.00511648884663979,0.993974582354228
09-Aug-2024 15:50:57,29,-0.0941173210740089,0.142335188388824,0.294771687189738,0.0954929813742638,0.0575871244072914,0.00510453494886557,0.993749701976776
09-Aug-2024 15:51:01,30,-0.0958213210105896,0.145382737119993,0.296480679512024,0.0974592670798302,0.0587728122870127,0.00512036221722762,0.993489404519399
09-Aug-2024 15:51:05,31,-0.0972777515649796,0.148177594939868,0.298159505923589,0.0991115475694338,0.0600092895328999,0.00517678468798598,0.993251621723175
09-Aug-2024 15:51:09,32,-0.0985435585180918,0.150497980912526,0.299620733658473,0.10041050662597,0.0607838049530983,0.00526810626809796,0.993073654174805
09-Aug-2024 15:51:13,33,-0.0994913046558698,0.152322276433309,0.300864734252294,0.1023556103309,0.0610000570615133,0.00519253422195713,0.992862204710642
09-Aug-2024 15:51:17,34,-0.101231542229652,0.155590965350469,0.302775784333547,0.104110236465931,0.0619071088731289,0.00515361549332738,0.992623710632324
09-Aug-2024 15:51:21,35,-0.102874119579792,0.158602427442869,0.304630033175151,0.106104343136152,0.0626563881834348,0.00512013426050544,0.992365674177806
